t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_scanned_mug_x,object_scanned_mug_y,object_scanned_mug_z
1.168,0.0,0.0,0.8750030689941585,0.5359794300112664,-0.002018637290428335,0.08799894891315709,0.07745137557300424,-8.124342338442774e-05,0.23055922843880994,0.24200819450055291,7.018469660749055e-05,0.4751512182527687,0.07900827665257881,-0.002378979304384771,0.8267996043260815,0.5191146539982819,-0.0018408904734280851,-0.12723529126161776,0.07652225421531914,0.0012187903271266105,0.8583412243148678,0.5254176637183032,-0.0019854202821031164,0.258512165609595,0.23723929135208133,-0.00013192016902738535,0.16637763041653353,0.23439332391965625,0.00041080399592989986,8.0,2.8,0.04486894121577409,0.12587806426242718,0.09330232541055197
1.17,0.0,0.0,0.8775653560621027,0.5359794300112664,-0.002034141833897353,0.08502434911751346,0.07745137557300424,-6.328544004091705e-05,0.23081115083378628,0.24200819450055291,6.869379637045786e-05,0.47478751601709923,0.07900827665257881,-0.0023768576496011394,0.8276403999823561,0.5191146539982819,-0.0018461097019667973,-0.12781101441983228,0.07652225421531914,0.0012225452728616213,0.8603404611692438,0.5254176637183032,-0.0019975413635793873,0.25781220815592804,0.23723929135208133,-0.00012763724554508204,0.16684304592783214,0.23439332391965625,0.0004080941610187364,8.0,2.8,0.04486920501883553,0.12587482746636308,0.09337157252829448
1.172,0.0,0.0,0.8801054852156432,0.5359794300112664,-0.002049515556305018,0.08206876894757684,0.07745137557300424,-4.543784126705527e-05,0.23106634082384062,0.24200819450055291,6.718226200059979e-05,0.47441378183578564,0.07900827665257881,-0.0023746754361871226,0.8284519587323863,0.5191146539982819,-0.0018511544759044448,-0.12833649634104413,0.07652225421531914,0.0012259996118109085,0.8623185781156965,0.5254176637183032,-0.0020095367847056435,0.25712636862429356,0.23723929135208133,-0.00012343750082308025,0.1673221298799383,0.23439332391965625,0.0004053016679509447,8.0,2.8,0.04486946882189698,0.125871590670299,0.09344081964603698
1.174,0.0,0.0,0.8826231046352774,0.5359794300112664,-0.0020647563312262613,0.07913282646233405,0.07745137557300424,-2.7704360247435555e-05,0.23132462725580197,0.24200819450055291,6.565112206027379e-05,0.47403007662010166,0.07900827665257881,-0.002372433031099241,0.8292341246788929,0.5191146539982819,-0.0018560238284046262,-0.12881160694186963,0.07652225421531914,0.0012291525033381796,0.8642754009436348,0.5254176637183032,-0.0020214054863843594,0.2564548989803119,0.23723929135208133,-0.00011932246363327337,0.16781477255787758,0.23439332391965625,0.0004024271642383077,8.0,2.8,0.04486973262495842,0.1258683538742349,0.09351006676377949
1.176,0.0,0.0,0.8851178651492305,0.5359794300112664,-0.002079862047744066,0.07621713545432376,0.07745137557300424,-1.0088705335978831e-05,0.23158583930855667,0.24200819450055291,6.410140346850568e-05,0.47363646102887097,0.07900827665257881,-0.0023701307998051373,0.829986747191207,0.5191146539982819,-0.0018607168240836658,-0.129236226191947,0.07652225421531914,0.0012320031669431327,0.8662107577747445,0.5254176637183032,-0.0020331464233519893,0.25579804830498604,0.23723929135208133,-0.00011529364576938328,0.1683208624808083,0.23439332391965625,0.00039947130817067207,8.0,2.8,0.044869996428019865,0.1258651170781708,0.09357931388152199
1.178,0.0,0.0,0.8875894202960805,0.5359794300112664,-0.002094830610827785,0.07332230532277989,0.07745137557300424,7.4054407120828785e-06,0.23184980655081255,0.24200819450055291,6.253413115197748e-05,0.47323299546405967,0.07900827665257881,-0.002367769106257753,0.8307096809288833,0.5191146539982819,-0.0018652325591575504,-0.12961024414229783,0.07652225421531914,0.0012345508824435968,0.868124479089277,0.5254176637183032,-0.002044758564338648,0.25515606274031044,0.23723929135208133,-0.00011135254171742825,0.16884028643266263,0.23439332391965625,0.00039643476863308777,8.0,2.8,0.04487026023108131,0.1258618802821067,0.0936485609992645
1.18,0.0,0.0,0.8900374263869375,0.5359794300112664,-0.0021096599417088848,0.07044894094795316,0.07745137557300424,2.477442150134612e-05,0.2321163589984419,0.24200819450055291,6.0950327698442164e-05,0.4728197400662594,0.07900827665257881,-0.002365348312868885,0.8314027858644402,0.5191146539982819,-0.0018695701615836083,-0.12993356095168707,0.07652225421531914,0.0012367949901457018,0.8700163977520058,0.5254176637183032,-0.0020562408922258427,0.2545291854354222,0.23723929135208133,-0.00010750062832937468,0.16937292949294458,0.23439332391965625,0.00039331822492196173,8.0,2.8,0.04487052403414275,0.12585864348604262,0.093717808117007
1.182,0.0,0.0,0.8924615425671656,0.5359794300112664,-0.002124347978254027,0.06759764256664226,0.07745137557300424,4.2014607750306496e-05,0.23238532717138674,0.24200819450055291,5.9351013012666047e-05,0.47239675471005543,0.07900827665257881,-0.002362868780482083,0.8320659273052272,0.5191146539982819,-0.0018737287911969494,-0.13020608691097524,0.07652225421531914,0.0012387348910020371,0.8718863490378481,0.5254176637183032,-0.0020675924042022156,0.2539176564933056,0.23723929135208133,-0.00010373936450004517,0.16991867506767747,0.23439332391965625,0.00039012236656027006,8.0,2.8,0.0448707878372042,0.12585540668997852,0.0937870552347495
1.184,0.0,0.0,0.8948614308776275,0.5359794300112664,-0.0021388926753353956,0.06476900564896465,0.07745137557300424,5.91223980381719e-05,0.23265654215011036,0.24200819450055291,5.773720397499704e-05,0.4719640989992749,0.07900827665257881,-0.00236033086834486,0.8326989759144223,0.5191146539982819,-0.0018777076398416718,-0.13042774246545716,0.07652225421531914,0.0012403700467577662,0.8737341706571446,0.5254176637183032,-0.0020788121119172695,0.25332171291806105,0.23723929135208133,-0.0001000701908473457,0.1704774049204931,0.23439332391965625,0.00038684789311187276,8.0,2.8,0.04487105164026564,0.12585216989391443,0.09385630235249201
1.186,0.0,0.0,0.8972367563154404,0.5359794300112664,-0.0021532920051981668,0.06196362077639656,0.07745137557300424,7.609421954423756e-05,0.23292983563157968,0.24200819450055291,5.610991410265531e-05,0.47152183226210925,0.07900827665257881,-0.0023577349340801763,0.8333018077311597,0.5191146539982819,-0.0018815059314968424,-0.13059845823518212,0.07652225421531914,0.0012416999800846577,0.8755597027805928,0.5254176637183032,-0.0020898990416330487,0.25274158856274886,0.23723929135208133,-9.649452939587833e-05,0.17104899920385558,0.23439332391965625,0.00038349551399497893,8.0,2.8,0.044871315443327085,0.12584893309785034,0.09392554947023452
1.188,0.0,0.0,0.899587186894226,0.5359794300112664,-0.0021675439578250446,0.05918207352111027,0.07745137557300424,9.29265287796461e-05,0.23320503998476325,0.24200819450055291,5.4470153213839414e-05,0.4710700135461075,0.07900827665257881,-0.002355081333657183,0.8338743041897898,0.5191146539982819,-0.0018851229223972666,-0.13071817503325056,0.07652225421531914,0.0012427242747030077,0.8773627880638283,0.5254176637183032,-0.0021008522343737377,0.25217751407781885,0.23723929135208133,-9.301378326400522e-05,0.17163333649041193,0.23439332391965625,0.0003800659482948041,8.0,2.8,0.04487157924638853,0.12584569630178624,0.09399479658797702
1.19,0.0,0.0,0.9019123937038407,0.5359794300112664,-0.002181646541297758,0.056424944326636015,0.07745137557300424,0.00010961581231136386,0.2334819883056301,0.24200819450055291,5.281892709473801e-05,0.4706087016130348,0.07900827665257881,-0.002352370421361172,0.8344163521382735,0.5191146539982819,-0.0018885579011490472,-0.1307868438820829,0.07652225421531914,0.0012434425754914182,0.8791432716716503,0.5254176637183032,-0.0021116707460731503,0.251629716860136,0.23723929135208133,-8.962933635442517e-05,0.1722302938044623,0.23439332391965625,0.00037655992457546594,8.0,2.8,0.04487184304944997,0.12584245950572215,0.09406404370571952
1.192,0.0,0.0,0.9042120509695716,0.5359794300112664,-0.002195597782155446,0.05369280838987489,0.07745137557300424,0.00012615858747820938,0.2337605144716356,0.24200819450055291,5.115723716953685e-05,0.4701379549335933,0.07900827665257881,-0.002349602549762736,0.8349278438557103,0.5191146539982819,-0.0018918101888399492,-0.13080442602765638,0.07652225421531914,0.0012438545885844123,0.8809010013018849,0.5254176637183032,-0.0021223536477200824,0.2510984210026127,0.23723929135208133,-8.634255304832817e-05,0.17283974665354251,0.23439332391965625,0.0003729781806911637,8.0,2.8,0.04487210685251142,0.12583922270965806,0.09413329082346203
1.194,0.0,0.0,0.9064858361107839,0.5359794300112664,-0.002209395725749831,0.0509862355444879,0.07745137557300424,0.00014255140309877613,0.23404045319568004,0.24200819450055291,4.9486080173503924e-05,0.46965783168200076,0.07900827665257881,-0.002346778069686087,0.8354086770690029,0.5191146539982819,-0.0018948791391445701,-0.1307708929517068,0.07652225421531914,0.0012439600814578532,0.8826358272088817,0.5254176637183032,-0.00213290002550149,0.2505838472444573,0.23723929135208133,-8.315477790318826e-05,0.1734615690601112,0.23439332391965625,0.00036932146359668246,8.0,2.8,0.04487237065557286,0.12583598591359396,0.09420253794120453
1.196,0.0,0.0,0.9087334297990064,0.5359794300112664,-0.0022230384365971054,0.048305790145685465,0.07745137557300424,0.00015879084017109807,0.23432164007952722,0.24200819450055291,4.7806447829237265e-05,0.46916838973042446,0.07900827665257881,-0.0023438973301765317,0.8358587549686589,0.5191146539982819,-0.0018977641384243257,-0.13068622638189126,0.07652225421531914,0.0012437588830021555,0.8843476022266398,0.5254176637183032,-0.0021433089809434706,0.2500862129220498,0.23723929135208133,-8.006733535425593e-05,0.17409563359333474,0.23439332391965625,0.0003655905291572703,8.0,2.8,0.044872634458634306,0.12583274911752987,0.09427178505894704
1.198,0.0,0.0,0.9109545160154399,0.5359794300112664,-0.0022365239987264403,0.04565203095644063,0.07745137557300424,0.00017487351256391268,0.23460391166666955,0.24200819450055291,4.6119326526154195e-05,0.46866968664326625,0.07900827665257881,-0.0023409606784670738,0.8362779862237302,0.5191146539982819,-0.0019004646058222619,-0.13055041829991004,0.07652225421531914,0.0012432508835832623,0.8860361817915569,0.5254176637183032,-0.002153579631050019,0.24960573192045327,0.23723929135208133,-7.708152941981084e-05,0.17474181140096223,0.23439332391965625,0.0003617861419579291,8.0,2.8,0.04487289826169575,0.12582951232146578,0.09434103217668954
1.2,0.0,0.0,0.9131487821078773,0.5359794300112664,-0.002249850516025041,0.04302551103514809,0.07745137557300424,0.00019079606769938168,0.23488710549462782,0.24200819450055291,4.442569700330018e-05,0.46816177967129724,0.07900827665257881,-0.0023379684599441246,0.8366662849958908,0.5191146539982819,-0.0019029799933526896,-0.13036347094758471,0.07652225421531914,0.001242436035091375,0.8877014239647975,0.5254176637183032,-0.0021637111084395217,0.24914261462557225,0.23723929135208133,-7.419864341023164e-05,0.1753999722412836,0.23439332391965625,0.00035790907511216416,8.0,2.8,0.044873162064757194,0.12582627552540168,0.09441027929443205
1.202,0.0,0.0,0.9153159188470216,0.5359794300112664,-0.0022630161125796657,0.040426777624750325,0.07745137557300424,0.00020655518722713693,0.23517106014667333,0.24200819450055291,4.272653403555055e-05,0.4676447257456391,0.07900827665257881,-0.0023349210181123105,0.8370235709526552,0.5191146539982819,-0.0019053097859856533,-0.13012539683089083,0.07652225421531914,0.0012413143509774232,0.8893431894542754,0.5254176637183032,-0.0021737025614789653,0.24869706787696633,0.23723929135208133,-7.141993964094551e-05,0.1760699845151635,0.23439332391965625,0.00035396011007023597,8.0,2.8,0.04487342586781864,0.1258230387293376,0.09447952641217455
1.204,0.0,0.0,0.9174556204821872,0.5359794300112664,-0.0022760189330145314,0.037856372043350926,0.07745137557300424,0.00022214758768952352,0.2354556153029609,0.24200819450055291,4.102280612327752e-05,0.46711858147159,0.07900827665257881,-0.0023318186945583616,0.8373497692797357,0.5191146539982819,-0.0019074535017262397,-0.12983621872194384,0.07652225421531914,0.0012398859062772599,0.8909613416362464,0.5254176637183032,-0.002183553154415833,0.24826929492132907,0.23723929135208133,-6.874665914931e-05,0.17675171529814376,0.23439332391965625,0.0003499400364269565,8.0,2.8,0.04487368967088008,0.1258198019332735,0.09454877352991706
1.206,0.0,0.0,0.9195675847963759,0.5359794300112664,-0.0022888571428255253,0.03531482957633432,0.07745137557300424,0.00023757002117791992,0.23574061179106195,0.24200819450055291,3.9315475185552005e-05,0.4665834031222942,0.07900827665257881,-0.0023286618289140673,0.8376448106925412,0.5191146539982819,-0.0019094106916887226,-0.12949596965893717,0.07652225421531914,0.0012381508376235778,0.8925557465765053,0.5254176637183032,-0.0021932620675076593,0.24785949536664129,0.23723929135208133,-6.618002141548646e-05,0.1774450303726073,0.23439332391965625,0.00034584965172907497,8.0,2.8,0.044873953473941526,0.1258165651372094,0.09461802064765956
1.208,0.0,0.0,0.9216515131607111,0.5359794300112664,-0.002301528928710657,0.03280267937000996,0.07745137557300424,0.00025281927598001954,0.2360258916358866,0.24200819450055291,3.760549625694576e-05,0.46603924663225266,0.07900827665257881,-0.0023254507588182922,0.8379086314468164,0.5191146539982819,-0.0019111809401655554,-0.12910469294403168,0.07652225421531914,0.0012361093432455379,0.8941262730511836,0.5254176637183032,-0.0022028284971492124,0.24746786513700786,0.23723929135208133,-6.372122408735975e-05,0.17814979425999655,0.23439332391965625,0.00034168976128229366,8.0,2.8,0.04487421727700297,0.1258133283411453,0.09468726776540207
1.21,0.0,0.0,0.9237071105882223,0.5359794300112664,-0.002314032498896669,0.03032044432679822,0.07745137557300424,0.0002678921772179657,0.23631129810898507,0.24200819450055291,3.5893817187997836e-05,0.46548616759067574,0.07900827665257881,-0.002322185819878043,0.8381411733484232,0.5191146539982819,-0.0019127638646912067,-0.12866244213919678,0.07652225421531914,0.001233761682956105,0.8956727925671444,0.5254176637183032,-0.0022122516559972827,0.24709459642818687,0.23723929135208133,-6.137144270955919e-05,0.1788658702530789,0.23439332391965625,0.0003374611779579582,8.0,2.8,0.044874481080064414,0.12581009154508122,0.09475651488314457
1.212,0.0,0.0,0.9257340857869648,0.5359794300112664,-0.0023263660834617356,0.027868641001974063,0.07745137557300424,0.00028278558747723615,0.23659667577721827,0.24200819450055291,3.4181378349407045e-05,0.4649242212346754,0.07900827665257881,-0.002318867345628582,0.8383423837622628,0.5191146539982819,-0.0019141591161008476,-0.12816928106000305,0.07652225421531914,0.0012311081781270956,0.897195179381967,0.5254176637183032,-0.002221530773093047,0.2467398776638202,0.23723929135208133,-5.9131830456633284e-05,0.17959312044825265,0.23439332391965625,0.0003331647219994641,8.0,2.8,0.04487474488312586,0.12580685474901712,0.09482576200088708
1.214,0.0,0.0,0.9277321512124667,0.5359794300112664,-0.002338527934654191,0.02544777950198371,0.07745137557300424,0.00029749640742618113,0.2368818705507885,0.24200819450055291,3.246911234000788e-05,0.46435346244229825,0.07900827665257881,-0.0023154956674925798,0.8385122156203398,0.5191146539982819,-0.001915366378583885,-0.12762528376736737,0.07652225421531914,0.0012281492116519332,0.898693310523521,0.5254176637183032,-0.002230665093981983,0.2464038934523736,0.23723929135208133,-5.700351787043317e-05,0.18033140577788603,0.23439332391965625,0.0003288012208284216,8.0,2.8,0.0448750086861873,0.12580361795295303,0.09489500911862958
1.216,0.0,0.0,0.9297010231194894,0.5359794300112664,-0.002350516327207202,0.023058363384348468,0.07745137557300424,0.0003120215764261232,0.2371667297306212,0.24200819450055291,3.075794369858653e-05,0.46377394572539854,0.07900827665257881,-0.0023120711147383167,0.8386506274289678,0.5191146539982819,-0.0019163853697323474,-0.1270305345572515,0.07652225421531914,0.001224885227896119,0.900167065809122,0.5254176637183032,-0.0022396538808313066,0.24608682454479572,0.23723929135208133,-5.498761260175361e-05,0.1810805860426825,0.23439332391965625,0.0003243715088506213,8.0,2.8,0.044875272489248746,0.12580038115688894,0.09496425623637209
1.218,0.0,0.0,0.9316404216130932,0.5359794300112664,-0.0023623295586493384,0.020700889559169017,0.07745137557300424,0.00032635807313193465,0.23745110205508949,0.24200819450055291,2.9048788619590316e-05,0.4631857252223524,0.07900827665257881,-0.0023085940144369184,0.8387575832751157,0.5191146539982819,-0.0019172158405841152,-0.1263851279483158,0.07652225421531914,0.0012213167326354238,0.9016163278642673,0.5254176637183032,-0.0022484964125449127,0.2457888477929033,0.23723929135208133,-5.308519915628634e-05,0.18184051994406553,0.23439332391965625,0.00031987642726184247,8.0,2.8,0.04487553629231019,0.12579714436082484,0.09503350335411459
1.22,0.0,0.0,0.9335500706989956,0.5359794300112664,-0.0023739659496109615,0.018375848192242427,0.07745137557300424,0.0003405029160830114,0.23773483774607318,0.24200819450055291,2.7342554672780573e-05,0.4625888546906139,0.07900827665257881,-0.0023050646914186414,0.8388330528318964,0.5191146539982819,-0.0019178575756610028,-0.12568916866753005,0.07652225421531914,0.0012174442929818096,0.9030409821409457,0.5254176637183032,-0.002257191984875784,0.24551013610850175,0.23723929135208133,-5.129733864493186e-05,0.18261106511657543,0.23439332391965625,0.00031531682385354436,8.0,2.8,0.044875800095371635,0.12579390756476075,0.0951027504718571
1.222,0.0,0.0,0.9354296983332147,0.5359794300112664,-0.002385423844126376,0.01608372260980331,0.07745137557300424,0.0003544531642845709,0.23801778855434483,0.24200819450055291,2.5640140526878408e-05,0.46198338749911405,0.07900827665257881,-0.0023014834682282105,0.8388770113631941,0.5191146539982819,-0.0019183103930016864,-0.1249427716337437,0.07652225421531914,0.001213268537297095,0.904440916935519,0.5254176637183032,-0.002265739910535855,0.24525085842324845,0.23723929135208133,-4.9625068538522554e-05,0.18339207816027223,0.23439332391965625,0.00031069355281848496,8.0,2.8,0.04487606389843308,0.12579067076869666,0.0951719975895996
1.224,0.0,0.0,0.9372790364709851,0.5359794300112664,-0.00239670160993169,0.013824989204899612,0.07745137557300424,0.0003682059177792056,0.23829980780427562,0.24200819450055291,2.394243567724852e-05,0.4613693766205046,0.07900827665257881,-0.0022978506650792115,0.8388894397274339,0.5191146539982819,-0.0019185741441894732,-0.12414606193921861,0.07652225421531914,0.001208790155094377,0.905816023406169,0.5254176637183032,-0.0022741395193032945,0.2450111796492671,0.23723929135208133,-4.806940242700275e-05,0.18418341467313687,0.23439332391965625,0.00030600747455630415,8.0,2.8,0.04487632770149452,0.12578743397263256,0.0952412447073421
1.226,0.0,0.0,0.9390978211149402,0.5359794300112664,-0.0024077976387583125,0.011600117345412608,0.07745137557300424,0.00038175831820862785,0.23858075043785393,0.24200819450055291,2.2250320177663762e-05,0.46074687462324854,0.07900827665257881,-0.0022941665998075546,0.8388703243804881,0.5191146539982819,-0.0019186487143749119,-0.12329917482912721,0.07652225421531914,0.0012040098969272263,0.9071661955899087,0.5254176637183032,-0.0022823901581271945,0.2447912606405208,0.23723929135208133,-4.6631329783114684e-05,0.18498492928346452,0.23439332391965625,0.0003012594554791163,8.0,2.8,0.04487659150455597,0.12578419717656847,0.09531049182508461
1.228,0.0,0.0,0.9408857923625484,0.5359794300112664,-0.0024187103466220433,0.009409569283729876,0.07745137557300424,0.0003951075493655498,0.23886047305801042,0.24200819450055291,2.056466437619392e-05,0.4601159336635598,0.07900827665257881,-0.0022904315878240185,0.8388196573777238,0.5191146539982819,-0.0019185340222932373,-0.12240225567902023,0.07652225421531914,0.001198928574266678,0.9084913304191526,0.5254176637183032,-0.0022904911912296332,0.2445912581549513,0.23723929135208133,-4.5311815730636915e-05,0.18579647568224297,0.23439332391965625,0.0002964503678171504,8.0,2.8,0.04487685530761741,0.12578096038050438,0.09537973894282711
1.23,0.0,0.0,0.9426426944527972,0.5359794300112664,-0.0024294381741076926,0.0072538000680791095,0.07745137557300424,0.0004082508377356462,0.23913883397124355,0.24200819450055291,1.888632865525497e-05,0.4594766054771946,0.07900827665257881,-0.002286645942065886,0.8387374363751855,0.5191146539982819,-0.0019182300202766512,-0.12145545997026767,0.07652225421531914,0.001193547059366036,0.909791327737841,0.5254176637183032,-0.0022984420002050967,0.24441132481739217,0.23723929135208133,-4.411180081721988e-05,0.18661790665550948,0.23439332391965625,0.0002915810894244797,8.0,2.8,0.044877119110678855,0.12577772358444028,0.09544898606056962
1.232,0.0,0.0,0.9443682758121148,0.5359794300112664,-0.0024399795866491855,0.005133257455529857,0.07745137557300424,0.00042118545302955086,0.23941569322953946,0.24200819450055291,1.721616317585617e-05,0.4588289413710976,0.07900827665257881,-0.002282809972947695,0.8386236646299164,0.5191146539982819,-0.0019177366942614213,-0.12045895326347783,0.07652225421531914,0.0011878662851135208,0.9110660903171178,0.5254176637183032,-0.0023062419841172266,0.24425160908326304,0.23723929135208133,-4.303220079186504e-05,0.18744907411667935,0.23439332391965625,0.00028665250358488064,8.0,2.8,0.0448773829137403,0.1257744867883762,0.09551823317831212
1.234,0.0,0.0,0.9460622890995216,0.5359794300112664,-0.002450333074805091,0.0030483818266694627,0.07745137557300424,0.0004339087087048464,0.2396909126715813,0.24200819450055291,1.5555007626080752e-05,0.45817299221490654,0.07900827665257881,-0.0022789239883111126,0.8384783509994138,0.5191146539982819,-0.001917054063789807,-0.11941291116989934,0.07652225421531914,0.0011818872448727817,0.9123155238705555,0.5254176637183032,-0.0023138905595928875,0.24411225520305235,0.23723929135208133,-4.2073906387090296e-05,0.18828982913883963,0.23439332391965625,0.00028166549881786143,8.0,2.8,0.04487764671680174,0.1257712499923121,0.09558748029605463
1.236,0.0,0.0,0.9477244912510047,0.5359794300112664,-0.0024604971545295314,0.0009996061019586903,0.07745137557300424,0.0004464179624780087,0.23996435596324273,0.24200819450055291,1.3903690973829708e-05,0.45750880843231884,0.07900827665257881,-0.0022749882933739665,0.8383015099402187,0.5191146539982819,-0.0019161821820067914,-0.11831751932081147,0.07652225421531914,0.001175610992311311,0.9135395370689248,0.5254176637183032,-0.0023213871609135137,0.24399340318759524,0.23723929135208133,-4.1237783105826155e-05,0.18914002198700114,0.23439332391965625,0.00027662096868489975,8.0,2.8,0.04487791051986319,0.125768013196248,0.09565672741379713
1.238,0.0,0.0,0.9493546435231053,0.5359794300112664,-0.0024704703674384297,-0.0010126443402281985,0.07745137557300424,0.0004587106168262733,0.24023588863736092,0.24200819450055291,1.2263031223861132e-05,0.4568364399923244,0.07900827665257881,-0.0022710031906784402,0.8380931615056385,0.5191146539982819,-0.0019151211356516205,-0.1171729733349086,0.07652225421531914,0.0011690386412167837,0.9147380415545056,0.5254176637183032,-0.002328731240103729,0.243895188774154,0.23723929135208133,-4.052467101308349e-05,0.18999950215030245,0.23439332391965625,0.0002715198115959307,8.0,2.8,0.04487817432292463,0.1257647764001839,0.09572597453153964
1.24,0.0,0.0,0.9509525115357144,0.5359794300112664,-0.002480251281071034,-0.0029879517438749013,0.07745137557300424,0.00047078411947939466,0.2405053781327848,0.24200819450055291,1.0633835179151951e-05,0.45615593640030905,0.07900827665257881,-0.0022669689800384734,0.8378533313426009,0.5191146539982819,-0.0019138710450441394,-0.11597947878368514,0.07652225421531914,0.0011621713653013665,0.9159109519549361,0.5254176637183032,-0.002335922267017214,0.24381774339330756,0.23723929135208133,-3.993538453243606e-05,0.19086811837415912,0.23439332391965625,0.0002663629306161228,8.0,2.8,0.044878438125986075,0.12576153960411982,0.09579522164928214
1.242,0.0,0.0,0.9525178653140676,0.5359794300112664,-0.0024898384891466883,-0.004925906053902727,0.07745137557300424,0.00048263596390127485,0.24077269383269453,0.24200819450055291,9.01689820660867e-06,0.45546734668903394,0.07900827665257881,-0.0022628859584863815,0.8375820506876368,0.5191146539982819,-0.0019124320640659135,-0.11473725115482733,0.07652225421531914,0.0011550103979940257,0.9170581858965963,0.5254176637183032,-0.0023429597294197975,0.24376119413665676,0.23723929135208133,-3.947071224735738e-05,0.1917457186923518,0.23439332391965625,0.0002611512332729828,8.0,2.8,0.04487870192904752,0.12575830280805572,0.09586446876702465
1.244,0.0,0.0,0.9540504793299331,0.5359794300112664,-0.002499230611816807,-0.006826104993055786,0.07745137557300424,0.0004942636897614419,0.24103770710218836,0.24200819450055291,7.413004007150281e-06,0.454770719409495,0.07900827665257881,-0.002258754420218731,0.8372793563619914,0.5191146539982819,-0.0019108043801361293,-0.11344651581361924,0.07652225421531914,0.0011475570322208787,0.9181796640175224,0.5254176637183032,-0.0023498431330697582,0.24372566372535193,0.23723929135208133,-3.913141670745257e-05,0.19263215045904647,0.23439332391965625,0.00025588563136382675,8.0,2.8,0.044878965732108964,0.12575506601199163,0.09593371588476715
1.246,0.0,0.0,0.9555501325419868,0.5359794300112664,-0.002508426295912001,-0.008688154137089697,0.07745137557300424,0.0005056648833963603,0.24130029132513353,0.24200819450055291,5.822924390187334e-06,0.45406610262166897,0.07900827665257881,-0.002254574656541497,0.836945290765861,0.5191146539982819,-0.0019089882141822565,-0.11210750796237023,0.07652225421531914,0.0011398126201736301,0.9192753099798506,0.5254176637183032,-0.002356572001795315,0.24371127047944915,0.23723929135208133,-3.89182342396236e-05,0.19352726038074064,0.23439332391965625,0.0002505670407636587,8.0,2.8,0.04487922953517041,0.12575182921592754,0.09600296300250966
1.248,0.0,0.0,0.9570166084353666,0.5359794300112664,-0.002517424215184323,-0.01051166698826239,0.07745137557300424,0.0005168371782605637,0.24156032194027807,0.24200819450055291,4.247419052516299e-06,0.4533535438851517,0.07900827665257881,-0.002250346955814541,0.8365799018717541,0.5191146539982819,-0.0019069838206054743,-0.11072047259787188,0.07652225421531914,0.0011317785730661362,0.9203450504817855,0.5254176637183032,-0.0023631458775692843,0.24371812828810138,0.23723929135208133,-3.883187476420697e-05,0.19443089454812895,0.23439332391965625,0.0002451963812334937,8.0,2.8,0.04487949333823185,0.12574859241986344,0.09607221012025216
1.25,0.0,0.0,0.9584496950604018,0.5359794300112664,-0.0025262230705446016,-0.012296265047126206,0.07745137557300424,0.0005277782553675998,0.24181767647662067,0.24200819450055291,2.687235361649054e-06,0.4526330902496942,0.07900827665257881,-0.0022460716033954374,0.8361832432169741,0.5191146539982819,-0.0019047914872408333,-0.1092856644668925,0.07652225421531914,0.0011234563608791461,0.9213888152690909,0.5254176637183032,-0.0023695643205808936,0.24374634658059066,0.23723929135208133,-3.887302161612033e-05,0.19534289846788175,0.23439332391965625,0.00023977457622916383,8.0,2.8,0.044879757141293296,0.12574535562379935,0.09614145723799467
1.252,0.0,0.0,0.9598491850705103,0.5359794300112664,-0.0025348215902948126,-0.014041577882620995,0.07745137557300424,0.0005384858437207827,0.2420722345880359,0.24200819450055291,1.1431081435934742e-06,0.4519047882456437,0.07900827665257881,-0.0022417488815826927,0.8357553738952216,0.5191146539982819,-0.0019024115353121532,-0.10780334801971819,0.07652225421531914,0.0011148475120932699,0.9224065371461004,0.5254176637183032,-0.002375826909304726,0.24379603029820743,0.23723929135208133,-3.9042331371056005e-05,0.19626311709433047,0.23439332391965625,0.00023430255271064703,8.0,2.8,0.04488002094435474,0.12574211882773526,0.09621070435573717
1.254,0.0,0.0,0.9612148757592592,0.5359794300112664,-0.002543218530355464,-0.01574724320046848,0.07745137557300424,0.0005489577207337514,0.24232387808715247,0.24200819450055291,-3.842405248978831e-07,0.451168683874296,0.07900827665257881,-0.0022373790695583893,0.8352963585473147,0.5191146539982819,-0.001899844319381638,-0.10627379736174926,0.07652225421531914,0.0011059536134102239,0.9233981519862451,0.5254176637183032,-0.002381933240566783,0.2438672798669825,0.23723929135208133,-3.93404336767566e-05,0.1971913948610533,0.23439332391965625,0.00022878124095195468,8.0,2.8,0.044880284747416184,0.12573888203167116,0.09627995147347967
