t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_radius4x_x,object_horizontal_cylinder_radius4x_y,object_horizontal_cylinder_radius4x_z
0.9420000000000001,6.0,3294.939311911924,1.2007810592369923,0.4593879013702984,-0.004487601922941073,1.5969460450065176,0.12872364262030975,-0.008641112834652707,-0.4540683906962465,0.12618707320437902,0.0036385259974744443,1.0498123934484127,0.4503354128223967,-0.003593622919135729,-1.4543921558218535,0.12467330919553384,0.009438411440618081,-1.2886113602839835,0.12821840736280515,0.00857109512454128,0.7112811328535216,0.4449331039921189,-0.0016033336784732272,-1.0263241199906759,0.12569179388252028,0.006848674070615959,-1.1275185764341522,0.1241839713381431,0.007557511430125142,1.2394574233442432,0.21840424769072092,-0.006109091538121591,1.6932981099990023,0.20108917207905103,-0.008921689053859311,-0.23610861118950496,0.19712660053129644,0.00281240714151539,0.4143969550871652,0.21410047315696443,-0.0011891284533426321,0.37687730231235494,0.2115320833662226,-0.0009927319764004045,0.11276325456871897,0.19476183252857915,0.0004766291220853402,7.5,2.166666666666667,0.07470013675920995,0.09448411301883904,0.02129469093653837
0.9440000000000001,6.0,3294.9501971272357,1.1963624221683475,0.46002602864196657,-0.004444530183570154,1.6196645003229801,0.12871584699878325,-0.008809381188046406,-0.4262155469864604,0.12617943119981626,0.0034814869313763764,1.050180700075704,0.45096096544897374,-0.0035931085679966343,-1.460184148172572,0.12466575886590393,0.009474347488126545,-1.276728581260005,0.12796333224572956,0.00849944815517828,0.7102856800482386,0.44555115237101267,-0.0015943798828950534,-1.03675345568536,0.12544174515941217,0.0069105951909005274,-1.119457406707665,0.12393692224683472,0.007508732992085922,1.2430871529542704,0.21863833102278868,-0.006124914553928728,1.6964888244714824,0.20047325564050011,-0.008956949126151014,-0.19988591146397894,0.19652282106128527,0.002595788593504742,0.41649832152069954,0.21432994374960984,-0.001200402068025332,0.37675060885164235,0.21175880118621537,-0.0009907110067568375,0.1102267381133932,0.19416529611134486,0.0004884122492557554,7.5,2.177777777777778,0.07469953871669333,0.0944835337925112,0.02129044992279344
0.9460000000000001,6.0,3294.949423354631,1.1937497867980595,0.46066415591363474,-0.004414189597528277,1.637822908300523,0.12870805137725672,-0.00894573869367434,-0.39690073281953697,0.12617178919525351,0.003314324017090284,1.0503773519778907,0.45158651807555084,-0.0035915650920009187,-1.4657700262791917,0.12465820853627402,0.009509054140253076,-1.264651456130705,0.12770825712865397,0.008426621030331954,0.7091685944174863,0.44616920074990646,-0.0015846988757899927,-1.0470401720378244,0.12519169643630407,0.006971670912729984,-1.1112196350311623,0.12368987315552635,0.007458883679179148,1.24733476662972,0.21887241435485646,-0.006145288431596485,1.6979544485927611,0.19985733920194926,-0.008979788911617199,-0.1630474758666654,0.19591904159127407,0.002374829718331518,0.41859244216161523,0.21455941434225528,-0.0012116334430706656,0.376607423175463,0.21198551900620813,-0.0009885905390726055,0.10771444646684442,0.19356875969411058,0.0005000521294843043,7.5,2.188888888888889,0.07469891136680666,0.09448303778167055,0.021289257570066198
0.9480000000000001,6.0,3294.9390086303683,1.1926695718082194,0.46130228318530286,-0.0043946850216765405,1.6520812411186927,0.12870025575573021,-0.009054735915268756,-0.36632143234693665,0.12616414719069075,0.0031383892800613666,1.050402250570537,0.4522120707021279,-0.003588991687654577,-1.4711485989683852,0.12465065820664412,0.009542524106915015,-1.2523823664446079,0.1274531820115784,0.008352627828853699,0.7079294747051519,0.4467872491288003,-0.0015742880717321158,-1.0571825725231894,0.12494164771319596,0.0070318909185061226,-1.1028071685169962,0.12344282406421797,0.007407974754572282,1.2520790656662413,0.21910649768692422,-0.006169369613656776,1.6979932189730336,0.19924142276339837,-0.008992278154976177,-0.12568739350255637,0.19531526212126288,0.00215017642792757,0.42067911098911714,0.21478888493490067,-0.0012228213433602875,0.3764478392700998,0.21221223682620088,-0.0009863711180955726,0.10522672482647372,0.1929722232768763,0.0005115466608601913,7.5,2.2,0.07469825965626327,0.09448260954760533,0.02129055283255218
0.9500000000000001,6.0,3294.9206244988163,1.1928840560773515,0.46194041045697104,-0.00438437496810749,1.6630153064304978,0.1286924601342037,-0.009140332685906935,-0.3346511820393243,0.126156505186128,0.002954867625198388,1.0502553326080328,0.4528376233287049,-0.0035853877634509927,-1.47631869902436,0.12464310787701421,0.009574750241072398,-1.2399237284141837,0.1271981068945028,0.008277482840034664,0.7065679494461209,0.4474052975076941,-0.0015631450631847469,-1.0671789838372052,0.12469159899008786,0.0070912450290796635,-1.0942219439099625,0.1231957749729096,0.0073560176609394345,1.2572157980267424,0.21934058101899198,-0.006196430907883496,1.696862405500757,0.1986255063248475,-0.008996206275889117,-0.08788782875310217,0.1947114826512517,0.0019223932569228486,0.4227581218432751,0.2150183555275461,-0.0012339645327694262,0.3762719543035308,0.21243895464619367,-0.0009840533077434368,0.10276391320879115,0.19237568685964201,0.0005228937721990098,7.5,2.2111111111111112,0.07469758747956685,0.0944822364956213,0.021293856667113826
0.9520000000000001,6.0,3294.895723202424,1.194186869362942,0.4625785377286392,-0.004381833110092274,1.6711268161280775,0.1286846645126772,-0.009205983851506925,-0.3020423225841219,0.12614886318156524,0.0027648002713253376,1.0499365701790417,0.45346317595528196,-0.0035807529399165053,-1.4812791833117065,0.12463555754738431,0.009605725539430466,-1.2272779924923154,0.12694303177742722,0.008201200561149665,0.7050836770962946,0.4480233458865879,-0.0015512676213571982,-1.0770277560392163,0.12444155026697973,0.0071497232046251104,-1.0854659272925373,0.12294872588160119,0.007303024018749382,1.2626555134635638,0.21957466435105977,-0.006225846802054097,1.6947833920758162,0.19800958988629658,-0.008993116893686762,-0.04972047598486919,0.1941077031812405,0.0016919731916060562,0.42482926845374414,0.21524782612019153,-0.0012450617743385015,0.37607986861142234,0.21266567246618645,-0.000981637691024066,0.10032634639066776,0.19177915044240773,0.0005340914234016995,7.5,2.2222222222222228,0.0746968979007208,0.09448190835155432,0.02129876112798927
0.9540000000000001,6.0,3294.8653191344392,1.1963990580036967,0.46321666500030734,-0.004385821226175808,1.6768522857753039,0.1286768688911507,-0.00925469968342156,-0.26862845701215127,0.1261412211770025,0.0025691012625667464,1.0494459706898163,0.454088728581859,-0.0035750870495830965,-1.4860289329038339,0.12462800721775441,0.009635443143176766,-1.2144476429347388,0.12668795666035162,0.008123795694916003,0.7034763461498192,0.44864139426548166,-0.0015386536969848777,-1.0867272626925764,0.12419150154387164,0.007207315545498528,-1.0765411137805727,0.12270167679029283,0.007249005624496981,1.2683216825646155,0.2198087476831275,-0.006257080594682618,1.6919461609972886,0.19739367344774572,-0.008984338311768423,-0.011247849727085799,0.19350392371122932,0.0014593463981765911,0.42689234446859803,0.21547729671283694,-0.0012561118304454432,0.3758716856823955,0.2128923902861792,-0.0009791248699514588,0.09791435385167625,0.19118261402517345,0.0005451376058070341,7.5,2.2333333333333334,0.07469619332703127,0.09448161668299926,0.0213049198436075
0.9560000000000001,6.0,3294.830434073998,1.1993656486310904,0.46385479227197557,-0.004395265594390327,1.680570900785672,0.1286690732696242,-0.009289099275034077,-0.234526644196575,0.12613357917243972,0.002368572217107546,1.0487835768354028,0.45471428120843604,-0.0035683901368882814,-1.4905668532168195,0.1246204568881245,0.00966389633875175,-1.2014351973486168,0.12643288154327603,0.00804528314686809,0.7017456752435214,0.44925944264437545,-0.0015253014210326627,-1.0962759010027963,0.12394145282076352,0.007264012293080039,-1.0674495272093496,0.12245462769898444,0.007193974448877343,1.2741490463960126,0.22004283101519528,-0.006289673109296521,1.6885132491564032,0.1967777570091948,-0.008971010423928562,0.027475572476228657,0.1929001442412181,0.0012248879638098234,0.42894714348327107,0.21570676730548238,-0.0012671134629786938,0.3756475121425667,0.213119108106172,-0.000976515465457341,0.09552825971753046,0.19058607760793916,0.0005560303425375775,7.5,2.244444444444445,0.0746954756484959,0.0944813546346688,0.021312039707611596
0.9580000000000001,6.0,3294.7918600413714,1.2029526434741658,0.4644929195436437,-0.004409236374524681,1.6826114689102456,0.1286612776480977,-0.009311457738825446,-0.19983935394962632,0.12612593716787698,0.002163915488186712,1.0479494665587652,0.4553398338350131,-0.0035606624580023383,-1.494891874148497,0.1246129065584946,0.009691078558651886,-1.1882432062274177,0.12617780642620044,0.007965678022648904,0.6998914132485535,0.44987749102326924,-0.001511209105321513,-1.105672091953692,0.12369140409765542,0.00731980383060271,-1.0581932198099064,0.12220757860767606,0.007137942634902155,1.2800821679826027,0.22027691434726304,-0.006323232792292496,1.6846232363777311,0.19616184057064395,-0.008954108451514555,0.0664023389298097,0.19229636477120693,0.0009889247537698696,0.43099345906960324,0.2159362378981278,-0.0012780654335108597,0.37540745773936596,0.21334582592616474,-0.0009738101172984117,0.09316838270463328,0.18998954119070488,0.0005667676888390466,7.5,2.255555555555556,0.07469474634661837,0.09448111658041078,0.02131987362413134
0.96,6.0,3294.3991139886166,1.2070443902267294,0.4651310468153118,-0.004426929579953123,1.6832585642618876,0.12865348202657118,-0.009323747921302047,-0.16465620750367002,0.12611829516331421,0.0019557458946776432,1.0469437529978665,0.4559653864615902,-0.0035519044805830497,-1.4990029502226008,0.12460535622886469,0.00971698338226417,-1.1748742524722766,0.12592273130912485,0.007884995625219255,0.6979133393492661,0.450495539402163,-0.0014963752430783431,-1.1149142804417855,0.12344135537454731,0.0073746806839694356,-1.0487742718755688,0.12196052951636768,0.007080922495957645,1.2860741607331518,0.2205109976793308,-0.006357427021819632,1.680393819379944,0.19554592413209307,-0.008934463873473828,0.10549113023886866,0.1916925853011957,0.000751741478228316,0.4330310848049843,0.2161657084907732,-0.0012889665034729802,0.37515163532463397,0.21357254374615753,-0.0009710094839592506,0.09083503606574293,0.1893930047734706,0.000577347732413024,7.5,2.266666666666667,0.07469400658160996,0.09448089793683374,0.02132821418746153
0.962,6.0,3295.3092703355483,1.211541277569844,0.46576917408698,-0.004447651296838496,1.6827579556312793,0.12864568640504467,-0.009327677267141057,-0.12905552502363093,0.12611065315875147,0.0017446011639745292,1.045766584420749,0.45659093908816717,-0.003542116883458196,-1.5028990607377897,0.12459780589923479,0.009741604536731013,-1.1613309509000185,0.12566765619204928,0.007803251451985956,0.6958112631093307,0.4511135877810568,-0.001480798509409256,-1.1240009354091955,0.12319130665143921,0.007428633522559349,-1.039194791418627,0.12171348042505932,0.007022926513803768,1.2920855721970324,0.22074508101139856,-0.00639197447833052,1.6759245187668959,0.1949300076935422,-0.00891278287011841,0.14470597059303972,0.19108880583118457,0.0005135860535538954,0.43505981430159185,0.21639517908341863,-0.0012998154343293942,0.37488016083700126,0.21379926156615028,-0.0009681142425509022,0.08852852753676665,0.1887964683562363,0.0005877685937429603,7.5,2.2777777777777777,0.07469630973351829,0.09448069236210092,0.021315262816462982
0.964,6.0,3296.0020590378736,1.2163577143836939,0.46640730135864816,-0.004470803857267175,1.681321400977693,0.12863789078351817,-0.009324720389086567,-0.09310569986270736,0.1261030111541887,0.0015309512170669178,1.0444181441486684,0.4572164917147442,-0.0035313005562360293,-1.5065792099213684,0.12459025556960489,0.009764935897844367,-1.1476159477380359,0.1254125810749737,0.007720461191849954,0.69358502452515,0.4517316361599506,-0.0014644777616962808,-1.1329305499752398,0.1229412579283311,0.00748165316002516,-1.0294569138171166,0.12146643133375094,0.0069639673365142684,1.2980884327307183,0.22097916434346632,-0.006426638447121396,1.6712866643519741,0.19431409125499133,-0.008889662565071427,0.18401921656809694,0.19048502636117337,0.0002746743346088019,0.43707944123571835,0.21662464967606404,-0.0013106109877531668,0.374593153283552,0.21402597938614304,-0.0009651250887051494,0.08624915928469112,0.18819993193900203,0.0005980284264134123,7.5,2.2888888888888888,0.07469894545967613,0.0944805037229932,0.021316082887746675
0.966,6.0,3294.2865952128273,1.2214203565741788,0.4670454286303163,-0.004495873714520266,1.679130880472749,0.12863009516199167,-0.009316147834894208,-0.05686641749403339,0.12609536914962596,0.0013152064140739999,1.0428986504673334,0.4578420443413213,-0.003519456598844082,-1.5100424270875303,0.12458270523997497,0.009786971490968062,-1.1337319201062093,0.1251575059578981,0.007636640722175605,0.6912344940666,0.4523496845388444,-0.001447412039917834,-1.1417016415669576,0.122691209205223,0.007533730555082777,-1.0195628014516736,0.12121938224244257,0.006904057776357355,1.3040775576128032,0.22121324767553407,-0.006461251110331106,1.6664954879168639,0.19369817481644044,-0.008865530937213203,0.22341986446050585,0.18988124689116218,3.517218193839139e-05,0.43908975937718275,0.21685412026870945,-0.0013213519258020534,0.3742907347207753,0.21425269720613582,-0.0009620427364644972,0.08399722785665834,0.18760339552176775,0.0006081254174224597,7.5,2.3,0.07468731163215978,0.0944803035643005,0.02130066344205505
0.968,6.0,3296.43578556221,1.2266665504267447,0.4676835559019844,-0.0045224208040331665,1.6763423321442228,0.12862229954046517,-0.009303051485593704,-0.020389735403584804,0.1260877271450632,0.0010977248678345796,1.0412083565263184,0.45846759696789835,-0.0035065863209966103,-1.513287766799946,0.12457515491034507,0.009807705491987253,-1.1196815754860674,0.1249024308408225,0.00755180610568219,0.6887595727051602,0.4529677329177382,-0.001429600566893171,-1.1503127520487448,0.12244116048211488,0.007584856812294436,-1.0095146433324513,0.12097233315113419,0.006843210807616846,1.3100528957353097,0.22144733100760183,-0.006495781359631208,1.6615535930707543,0.19308225837788956,-0.008840479377233847,0.2629006439106998,0.18927746742115098,-0.00020485438223612922,0.44109056261882174,0.21708359086135487,-0.0013320370110949673,0.3739730302348065,0.2144794150261286,-0.0009588679181678801,0.08177302413019566,0.18700685910453346,0.0006180577874872507,7.5,2.311111111111111,0.07468455002782988,0.09448012777193641,0.021301023559319687
0.97,6.0,3295.126891790973,1.2320429656219014,0.46832168317365264,-0.004550069203518552,1.6730889468462655,0.12861450391893867,-0.009286366969351706,0.0162789612976725,0.12608008514050045,0.0008788189232645116,1.0393475502267144,0.4590931495944754,-0.0034926912415910575,-1.5163143090385267,0.12456760458071517,0.009827132228283967,-1.1054676511773869,0.12464735572374691,0.0074659735872588855,0.6861601919294962,0.45358578129663196,-0.0014110427484511695,-1.1587624478512786,0.12219111175900678,0.007635023182846511,-0.9993146547160942,0.12072528405982581,0.006781439564353663,1.3160143960356532,0.2216814143396696,-0.006530228888373841,1.6564636042879977,0.19246634193933868,-0.008814523506788494,0.30245426153882393,0.1886736879511398,-0.00044536173575735984,0.443081645006056,0.2173130614540003,-0.0013426650069889286,0.3736401679209625,0.21470613284612136,-0.0009556013843321108,0.07957683326460831,0.18641032268729918,0.0006278237913426211,7.5,2.322222222222222,0.07468912767162542,0.09447996460157747,0.021285259752165036
0.972,6.0,3295.7872450569794,1.2375043946273623,0.46895981044532076,-0.004578498931059484,1.6694840728352682,0.12860670829741216,-0.009266893431293121,0.053100115197976513,0.12607244313593768,0.000658760891029591,1.0373165540970943,0.45971870222105243,-0.0034777730880339716,-1.519121159370193,0.12456005425108527,0.009845246179737671,-1.091092913742431,0.12439228060667133,0.007379159590704349,0.6834363137485695,0.45420382967552575,-0.0013917381735238227,-1.1670493200998968,0.12194106303589866,0.007684221065323063,-0.9889650767127826,0.12047823496851744,0.00671875733810767,1.3219620070994396,0.22191549767173735,-0.006564593390183495,1.6512281665080875,0.19185042550078782,-0.00878767907272326,0.34207340243562717,0.18806990848112862,-0.0006863061183461719,0.4450628007665267,0.21754253204664573,-0.0013532346777564617,0.3732922788625737,0.21493285066611412,-0.0009522439035290903,0.07740893465354234,0.1858137862700649,0.0006374217180327396,7.5,2.333333333333333,0.07469232082998646,0.09447980947897527,0.02128283535916341
0.974,6.0,3297.451883933994,1.2430126982268646,0.4695979377169889,-0.004607438741462241,1.6656237745416813,0.12859891267588563,-0.009245310960956295,0.09003925080513753,0.12606480113137494,0.0004377881156003906,1.0351157251578709,0.46034425484762953,-0.0034618337954967888,-1.5217074491234899,0.12455250392145535,0.00986204197974989,-1.0765601584380318,0.12413720548959575,0.0072913807153921605,0.680587930682358,0.45482187805441954,-0.0013716866141648997,-1.1751719847425832,0.12169101431279056,0.007732442006476124,-0.978468175883374,0.12023118587720906,0.00665517757553995,1.3278956767668648,0.2221495810038051,-0.006598874556573806,1.6458499447312434,0.19123450906223693,-0.008759961944675104,0.38175073165709167,0.18746612901111742,-0.0009276436405470586,0.4470338243397974,0.21777200263929114,-0.0013637447887634134,0.37292949710911627,0.2151595684861069,-0.0009487962622588008,0.07526960187872606,0.1852172498528306,0.0006468498911957296,7.5,2.344444444444444,0.0746746372676922,0.09447963285013121,0.021283334043494664
0.976,6.0,3298.513748197817,1.2485423707429384,0.4702360649886571,-0.004636659799429245,1.6615730872532197,0.12859111705435913,-0.009222195944923933,0.12707107014601918,0.12605715912681217,0.00021610744993004789,1.032745454774131,0.46096980747420657,-0.003444875506101986,-1.5240723355668895,0.12454495359182545,0.009877514416291892,-1.06187220863572,0.12388213037252015,0.0072026537328633115,0.67761506574028,0.4554399264333134,-0.001350888025494268,-1.1831290826776906,0.12144096558968245,0.007779677701993594,-0.9678262438266771,0.11998413678590067,0.006590713876015648,1.333815351743242,0.2223836643358729,-0.006633072074585951,1.6403316236094192,0.19061859262368602,-0.008731388112645344,0.42147889572240466,0.1868623495411062,-0.0011693302926959128,0.448994510407117,0.21800147323193655,-0.001374194106647165,0.37255195965364823,0.21538628630609968,-0.0009452592648180996,0.07315910266489732,0.1846207134355963,0.0006561066693412215,7.5,2.3555555555555556,0.07466640336000333,0.0944794730901478,0.021285835702379095
0.978,7.0,3644.109953764187,1.2540892035552744,0.47087419226032523,-0.004666009070895679,1.6573446221733794,0.12858332143283263,-0.009197938594922322,0.1641858229611064,0.12604951712224943,-6.129318142618468e-06,1.0302061684970376,0.4615953601007836,-0.0034269005680400847,-1.5262150020906338,0.12453740326219555,0.00989165843297451,-1.0470319152301062,0.12362705525544455,0.0071129955833469875,0.6745177723874224,0.4560579748122072,-0.0013293425455684364,-1.1909192798815287,0.12119091686657434,0.00782591999726559,-0.9570415967569108,0.11973708769459229,0.006525379989127616,1.3397209772140453,0.22261774766794065,-0.006667185624451808,1.6346759070326233,0.19000267618513514,-0.008701973684545705,0.46125052411490797,0.18625857007109503,-0.0014113219539078578,0.4509446539212391,0.21823094382458197,-0.0013845813994952103,0.37215980640955315,0.21561300412609244,-0.0009416337331653347,0.07107769883592413,0.18402417701836202,0.0006651904461207882,7.5,2.3666666666666667,0.07467967621036756,0.09447934993271044,0.021289941481015692
0.98,9.0,3330.23746728306,1.2596531394410753,0.47151231953199335,-0.004695461304139686,1.652940780353356,0.12857552581130613,-0.00917261457817244,0.2013767751969877,0.12604187511768666,-0.00022886368706051842,1.0274983258938903,0.46222091272736066,-0.0034079115346180616,-1.5281346583919744,0.12452985293256565,0.009904469130139197,-1.032042156035723,0.12337198013836898,0.007022423372210851,0.6713526584290197,0.45667602319110095,-0.0013070504951779285,-1.1985803596443072,0.12094086814346625,0.00787116088814997,-0.9461252909823857,0.11949003860328392,0.006459189812161169,1.3456124964648661,0.2228518310000084,-0.006701214877284221,1.6288855177104342,0.18938675974658428,-0.008671734883716234,0.5010582307856617,0.18565479060108386,-0.0016535744010829447,0.45288405013629246,0.21846041441722738,-0.0013949054370240705,0.3717531801865956,0.2158397219460852,-0.0009379205067808077,0.06902564627212548,0.18342764060112776,0.0006740996505912218,7.5,2.3777777777777773,0.07468850750642178,0.09447859111284895,0.021290237663122262
0.982,6.0,3294.261916344044,1.2652341170645354,0.4721504468036616,-0.004725016155824482,1.6483639880470966,0.12856773018977963,-0.009146238300981458,0.2386371703204129,0.12603423311312392,-0.00045205525250318273,1.0246224203669467,0.4628464653539377,-0.003387911163239716,-1.5298305406636765,0.12452230260293574,0.00991594176596946,-1.0169058351725289,0.12311690502129338,0.006930954366342099,0.6681514631052846,0.4572940715699948,-0.0012843515211541493,-1.2061329535982737,0.12069081942035811,0.007915627074387992,-0.9350845449359113,0.11924298951197554,0.006392209682966168,1.351489850506679,0.2230859143320762,-0.006735159492796739,1.6229631967485871,0.18877084330803337,-0.008640688046414406,0.5408946156592608,0.18505101113107264,-0.0018960433179275344,0.4548124946376986,0.21868988500987283,-0.0014051649907585177,0.37133222666629173,0.21606643976607798,-0.0009341204425231057,0.06700319486879933,0.18283110418389345,0.0006828327474706078,7.5,2.388888888888889,0.07467763273763182,0.09447792538272926,0.02127484761219444
0.984,8.0,3321.8662119640203,1.2708320706130527,0.4727885740753297,-0.004754673257935234,1.6436166963626837,0.12855993456825313,-0.009118824320873062,0.27596023068628905,0.12602659110856115,-0.0006756634752711105,1.0215789789611056,0.46347201798051474,-0.003366902414318592,-1.5313019117856608,0.12451475227330583,0.009926071757621894,-1.001625882440285,0.12286182990421779,0.0068386059904604795,0.6648306595511346,0.4579121199488886,-0.0012614360589383762,-1.2135179684536432,0.12044077069725001,0.007959442345773143,-0.9239088256660891,0.11899594042066716,0.00632448291213947,1.3573529777068107,0.22331999766414395,-0.00676901911705521,1.6169117032205043,0.1881549268694825,-0.008608849619274628,0.5807522661415444,0.18444723166106144,-0.002138684303989196,0.4567297833721323,0.21891935560251824,-0.0014153588342110824,0.3708970943766,0.21629315758607076,-0.0009302344144813258,0.06501058849596407,0.18223456776665917,0.0006913882373871591,7.5,2.4,0.07466787034892007,0.09447720552855787,0.021273961081467105
0.986,10.0,3326.7045786026533,1.2764469294368863,0.4734267013469979,-0.004784432215596329,1.6387013809100317,0.12855213894672662,-0.009090387344495743,0.3133391589090671,0.1260189491039984,-0.0008996476894937438,1.0183685621605618,0.4640975706070918,-0.0033448884501240833,-1.5325480615196678,0.12450720194367593,0.00993485468237602,-0.9862052526820057,0.1226067547871422,0.0067453958233645635,0.6616887330271801,0.4585301683277824,-0.0012378029473401136,-1.2209397689911454,0.1201907219741419,0.00800225214256671,-0.912646896705122,0.11874889132935879,0.006255946301972687,1.3632018134260167,0.2235540809962117,-0.006802793380263594,1.6107338137336298,0.18753901043093163,-0.008576236156737437,0.6206237586288406,0.18384345219105028,-0.002381452883702965,0.4586357126775189,0.21914882619516365,-0.0014254857430618122,0.3704479346659357,0.21651987540606352,-0.000926263313823219,0.06304806495932,0.18163803134942488,0.0006997646571207649,7.5,2.411111111111111,0.07466898204656808,0.09447600950245054,0.021268547086053014
0.988,10.0,3306.824562884431,1.2820786176926082,0.47406482861866606,-0.004814292604909322,1.6336205414448222,0.1285443433252001,-0.00906094222550899,0.35076713923717534,0.12601130709943564,-0.001123967110857789,1.0149917636745458,0.4647231232336689,-0.003321872633561358,-1.5335683067068375,0.12449965161404603,0.009942286278802283,-0.9706469251366904,0.1223516796700666,0.006651341594112434,0.6589729105844805,0.45914821670667616,-0.0012152430979230238,-1.228567381960373,0.11994067325103379,0.008045282653453075,-0.9013395780847241,0.1185018422380504,0.006186892433659034,1.3688944627124886,0.22378816432827947,-0.006836481894586423,1.6023770187573367,0.18692309399238072,-0.008542864318447495,0.6595218893487422,0.18323967272103905,-0.0026243045154468094,0.46053007931306567,0.2193782967878091,-0.0014355444953382589,0.36998490167651404,0.2167465932260563,-0.0009222080486392763,0.06111585596243649,0.18104149493219057,0.0007079605798372235,7.5,2.4222222222222225,0.0746730235790573,0.09447278756589543,0.02126748938213139
0.99,10.0,3306.1622628912774,1.287727053990697,0.4747029558903342,-0.0048442539708136445,1.6283767015086044,0.1285365477036736,-0.009030503962446892,0.3882373389301578,0.1260036650948729,-0.0013485808448538146,1.0114492102122667,0.4653486758602459,-0.0032978585268857996,-1.5343619914681075,0.12449210128441612,0.009948362447947522,-0.9549539027815402,0.12209660455299103,0.006556461178138089,0.6564621825886251,0.45976626508556995,-0.0011952398729934632,-1.2362472775217586,0.1196906245279257,0.008089548038929792,-0.8899548596584064,0.11825479314674203,0.006117566227388797,1.374400077895949,0.22402224766034723,-0.006869233290312848,1.5916818126255474,0.18630717755382986,-0.008496419047221041,0.6973872709455751,0.1826358932510279,-0.002861315976586286,0.4624126804893213,0.2196077673804545,-0.0014455338715956669,0.3695081523170267,0.21697331104604906,-0.0009180695437827899,0.059214187070170766,0.18044495851495632,0.000715974615315119,7.5,2.433333333333333,0.07467151155256938,0.09446884887684154,0.021267753754918163
0.992,10.0,3325.3032043072826,1.293392151047622,0.4753410831620023,-0.004874315824972168,1.6229724080649741,0.1285287520821471,-0.008999087696558744,0.42574290963817973,0.12599602309031016,-0.001573447895039086,1.0077415612471834,0.46597422848682296,-0.003272849890352663,-1.5349284874073437,0.12448455095478621,0.009953079254537364,-0.9391292116638619,0.12184152943591545,0.006460772593304734,0.6543031247473343,0.46038431346446373,-0.0011764672147449682,-1.2440785764201547,0.1194405758048176,0.008134127119959457,-0.8785182078677446,0.11800774405543366,0.00604777562228304,1.3797481003417518,0.224256330992415,-0.006900862481421205,1.5786992816647452,0.18569126111527898,-0.008435943309061611,0.7342385733211232,0.1820321137810167,-0.0030921309429873503,0.4642833138982601,0.21983723797309992,-0.0014554526550973285,0.36901784623465583,0.21720002886604184,-0.0009138487407059092,0.05734327767332375,0.17984842209772203,0.0007238054101653076,7.5,2.444444444444444,0.07466454502634286,0.09446390261955247,0.021271468260306788
0.994,13.0,3324.0925724482427,1.299073815342768,0.47597921043367053,-0.00490447764368371,1.6174102311317413,0.1285209564606206,-0.00896670870962612,0.4632769887835631,0.1259883810857474,-0.001798527171314594,1.0038695087707312,0.46659978111340006,-0.0032468506808027,-1.5352671938171258,0.1244770006251563,0.009956432928195,-0.9231759002228611,0.12158645431883984,0.00636429399589621,0.6528813421692504,0.4610023618433575,-0.0011598045774238609,-1.2523243270949078,0.11919052708170946,0.008179614621011185,-0.867092649707517,0.11776069496412526,0.005977673416991219,1.3847366463426691,0.22449041432448277,-0.006931546116103614,1.5630608857745991,0.18507534467672807,-0.008361743621928102,0.7700228669917408,0.1814283343110055,-0.0033168614340607066,0.4661417777433853,0.22006670856574534,-0.0014652996319950886,0.3685141457864312,0.21742674668603462,-0.0009095465972917273,0.05550334095453802,0.17925188568048772,0.0007314516480429838,7.5,2.4555555555555557,0.07466674182215369,0.09445816608360655,0.021256990270934552
0.996,10.0,3304.2940865522773,1.3047719467805512,0.47661733770533865,-0.004934738865824575,1.6116927634089857,0.1285131608390941,-0.008933382421755884,0.5008327009440201,0.12598073908118465,-0.002023777498214271,0.9998337770356421,0.4672253337399771,-0.0032198650501845246,-1.5353775378871233,0.1244694502955264,0.009958419864675914,-0.9070970386015286,0.12133137920176426,0.006267043676547752,0.65200960330412,0.4616204102222513,-0.0011475655916819948,-1.26085450171569,0.11894047835860136,0.008227588832721056,-0.8556513350408705,0.11751364587281689,0.005907637773482004,1.3894827705437922,0.22472449765655053,-0.0069600728921167115,1.545578476881228,0.18445942823817718,-0.00827160874521853,0.8050785668499875,0.1808245548409943,-0.003535189872904479,0.4679878707698477,0.22029617915839078,-0.001475073591509967,0.3679972160099353,0.21765346450602738,-0.000905164087682423,0.053694583855443,0.17865534926325344,0.0007389120498522925,7.5,2.466666666666667,0.07467282251656893,0.09445131485655857,0.02125384259503509
