t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff,object_gui_scanned_mug_x,object_gui_scanned_mug_y,object_gui_scanned_mug_z
1.024,0.0,0.0,0.9177796504226742,0.5522998283455052,-0.0044002298552340575,-0.054625882061805756,0.06145257956781497,0.001401842982814472,0.2654873243558961,0.24200819450055291,-0.00028131638569899834,0.35328389048760284,0.06268787831833994,-0.0035354534127856607,0.9093565848592695,0.534921525419102,-0.004487880584604126,0.047225584471192995,0.06071538279449901,0.00019931852553979948,0.8662179109128126,0.5414164597234925,-0.003908546262934945,0.27766669297415153,0.23723929135208133,-0.0004687385566674951,0.29906695798200195,0.23439332391965625,-0.0007631050095586448,8.0,3.0,0.044286062526688055,0.11889211099119394,0.1015059769484476
1.026,0.0,0.0,0.9165105918765158,0.5522998283455052,-0.004385757864926028,-0.05380209766972215,0.06145257956781497,0.0013929415395554487,0.26550691469535204,0.24200819450055291,-0.0002817495582641184,0.3492627833922881,0.06268787831833994,-0.003487152146031155,0.9097250040334437,0.534921525419102,-0.004493220713282011,0.05038647476823238,0.06071538279449901,0.00016187757987967213,0.8652689963959244,0.5414164597234925,-0.0038976174142718416,0.27906609755756806,0.23723929135208133,-0.0004851288194648424,0.3001315819457278,0.23439332391965625,-0.0007760836087481484,8.0,3.0,0.04428157972815334,0.11886681383590808,0.10156515565171391
1.028,0.0,0.0,0.9151787358666795,0.5522998283455052,-0.0043705291623721285,-0.05289669746541639,0.06145257956781497,0.0013830561268504456,0.26551004918302834,0.24200819450055291,-0.00028198464233758947,0.34524636951909266,0.06268787831833994,-0.003438898860887378,0.9100164707108077,0.534921525419102,-0.004497641743372101,0.053587067508569716,0.06071538279449901,0.00012394689631519952,0.8642822030227929,0.5414164597234925,-0.0038862304400691825,0.2804986138538453,0.23723929135208133,-0.0005019216744658408,0.3011790276973316,0.23439332391965625,-0.0007888590963128587,8.0,3.0,0.04427709692961862,0.11884151668062222,0.10162433435498022
1.03,0.0,0.0,0.913784362670507,0.5522998283455052,-0.004354546890254093,-0.05191009665099436,0.06145257956781497,0.0013721913243987763,0.26549679187258307,0.24200819450055291,-0.00028202225618970513,0.3412353367125705,0.06268787831833994,-0.003390701894409033,0.9102306487727045,0.534921525419102,-0.004501139343500469,0.05682623260680083,0.06071538279449901,8.553978343115149e-05,0.8632578380778678,0.5414164597234925,-0.003874388919591605,0.2819637880122669,0.23723929135208133,-0.0005191118700211675,0.3022090517094895,0.23439332391965625,-0.0008014284453321045,8.0,3.0,0.0442726141310839,0.11881621952533636,0.10168351305824654
1.032,0.0,0.0,0.9123277708675067,0.5522998283455052,-0.004337814411900022,-0.050842743852242654,0.06145257956781497,0.001360352114625712,0.2654672193055786,0.24200819450055291,-0.0002818631684643619,0.3372303656999663,0.06268787831833994,-0.003342569500730767,0.9103672270191234,0.534921525419102,-0.0045037094802432304,0.06010281933563297,0.06071538279449901,4.666980225237813e-05,0.8621962177595665,0.5414164597234925,-0.003862096540252504,0.2834611501250717,0.23723929135208133,-0.0005366939599222269,0.30322141921640877,0.23439332391965625,-0.0008137887334779987,8.0,3.0,0.044268131332549185,0.1187909223700505,0.10174269176151285
1.034,0.0,0.0,0.91080927724793,0.5522998283455052,-0.004320335310264018,-0.04969512096956007,0.06145257956781497,0.0013475438810406917,0.26542142046157036,0.24200819450055291,-0.00028150829766030816,0.3332321298841648,0.06268787831833994,-0.0032945098485795163,0.9104259192507365,0.534921525419102,-0.004505348419200257,0.06341565673051368,0.06071538279449901,7.350761506392467e-06,0.8610976670786992,0.5414164597234925,-0.0038493570964328876,0.2849902143906593,0.23723929135208133,-0.0005546623052758848,0.3042159042547567,0.23439332391965625,-0.0008259371435610303,8.0,3.0,0.04426364853401447,0.11876562521476464,0.10180187046477916
1.036,0.0,0.0,0.9092292167149715,0.5522998283455052,-0.004302113386829099,-0.04846774301660171,0.06145257956781497,0.0013337724064485007,0.2653594967015003,0.24200819450055291,-0.00028095871153220933,0.3292412951370172,0.06268787831833994,-0.003246531018789898,0.9104064643435008,0.534921525419102,-0.004506052725979614,0.06676355400392017,0.06071538279449901,-3.240328723217606e-05,0.8599625197537869,0.5414164597234925,-0.00383617448826248,0.28655047928371624,0.23723929135208133,-0.0005730110764629357,0.30519228970004764,0.23439332391965625,-0.0008378709640212053,8.0,3.0,0.04425916573547975,0.11874032805947878,0.10186104916804548
1.038,0.0,0.0,0.9075879421806157,0.5522998283455052,-0.004283152660433596,-0.047161157946601105,0.06145257956781497,0.001319043871013,0.2652815617043834,0.24200819450055291,-0.0002802156264113683,0.32525851959317037,0.06268787831833994,-0.0031986410018241276,0.9103086263158333,0.534921525419102,-0.004505819267092786,0.07014530096912039,0.06071538279449901,-7.257805451305399e-05,0.8587911181033105,0.5414164597234925,-0.003822552720363533,0.2881414277322019,0.23723929135208133,-0.000591734255179619,0.3061503672984889,0.23439332391965625,-0.0008495875893646966,8.0,3.0,0.04425468293694503,0.11871503090419291,0.10192022787131179
1.04,0.0,0.0,0.9058858244551512,0.5522998283455052,-0.004263457366021326,-0.045775946466336315,0.06145257956781497,0.001303364850172993,0.26518774139727797,0.24200819450055291,-0.00027928040644596567,0.32128445344453016,0.06268787831833994,-0.003150847695297965,0.9101321943883602,0.534921525419102,-0.004504645210760776,0.07355966847321248,0.06071538279449901,-0.00011315901809545659,0.8575838129349334,0.5414164597234925,-0.0038084959005578165,0.28976252730112945,0.23723929135208133,-0.0006108256365614471,0.3070899376942858,0.23439332391965625,-0.0008610845205459915,8.0,3.0,0.044250200138410314,0.11868973374890705,0.1019794065745781
1.042,0.0,0.0,0.9041232521303758,0.5522998283455052,-0.004243031953315752,-0.04431272183770639,0.06145257956781497,0.0012867423124098155,0.2650781738785304,0.24200819450055291,-0.00027815456276070064,0.3173197387354951,0.06268787831833994,-0.003103158901514283,0.9098769830362463,0.534921525419102,-0.004502528027631099,0.07700540883924441,0.06071538279449901,-0.00015413142814456167,0.8563409634317383,0.5414164597234925,-0.0037940082385372904,0.2914132303830731,0.23723929135208133,-0.0006302788313885774,0.3080108104524105,0.23439332391965625,-0.0008723593652955543,8.0,3.0,0.0442457173398756,0.11866443659362119,0.10203858527784442
1.044,0.0,0.0,0.9023006314565168,0.5522998283455052,-0.004221881085418448,-0.042772129666886,0.06145257956781497,0.0012691836168662563,0.26495300933428817,0.24200819450055291,-0.00027683975253572966,0.3133650091590998,0.06268787831833994,-0.0030555823250058623,0.9095428320341058,0.534921525419102,-0.004499465491405732,0.08048125631721127,0.06071538279449901,-0.0001954803125369448,0.8550629370355254,0.5414164597234925,-0.0037790940444989494,0.29309297439533055,0.23723929135208133,-0.0006500872683719012,0.30891280407684113,0.23439332391965625,-0.0008834098383930512,8.0,3.0,0.04424123454134088,0.11863913943833533,0.10209776398111073
1.046,0.0,0.0,0.900418386212894,0.5522998283455052,-0.00420000963733214,-0.041154847681027444,0.06145257956781497,0.0012506965108164117,0.26481240994827704,0.24200819450055291,-0.00027533777800482306,0.30942088985421196,0.06268787831833994,-0.0030081255700891187,0.9091296064934972,0.534921525419102,-0.004495455679380046,0.08398592754372336,0.06071538279449901,-0.0002371904822725472,0.8537501093272142,0.5414164597234925,-0.0037637577277443946,0.2948011819836643,0.23723929135208133,-0.0006702441965189907,0.3097957460242793,0.23439332391965625,-0.0008942337618862185,8.0,3.0,0.04423675174280616,0.11861384228304947,0.10215694268437704
1.048,0.0,0.0,0.8984769575723532,0.5522998283455052,-0.004177422694408667,-0.039461585492481334,0.06145257956781497,0.0012312891269861091,0.26465654980483894,0.24200819450055291,-0.0002736505853726895,0.30548799720393144,0.06268787831833994,-0.002960796138430464,0.9086371968930025,0.534921525419102,-0.004490496972892742,0.08751812201013401,0.06071538279449901,-0.00027924653699069223,0.8524028639043979,0.5414164597234925,-0.0037480037952446602,0.29653726123254226,0.23723929135208133,-0.0006907426875789955,0.3106594727133586,0.23439332391965625,-0.0009048290652554764,8.0,3.0,0.044232268944271444,0.11858854512776361,0.10221612138764335
1.05,0.0,0.0,0.8964768039594997,0.5522998283455052,-0.004154125550722177,-0.037693084350509554,0.06145257956781497,0.0012109699807235556,0.2644856147852315,0.24200819450055291,-0.0002717802636514323,0.30156693863534273,0.06268787831833994,-0.002913601426627098,0.9080655191008912,0.534921525419102,-0.004484588057686806,0.09107652253891231,0.06071538279449901,-0.00032163287058762003,0.8510215922560981,0.5414164597234925,-0.003731836850170865,0.2983006058817955,0.23723929135208133,-0.0007115756385655312,0.31150382952935723,0.23439332391965625,-0.000915193785524428,8.0,3.0,0.044227786145736726,0.11856324797247775,0.10227530009090967
1.052,0.0,0.0,0.8944184009027647,0.5522998283455052,-0.0041301237073679345,-0.03585011688046719,0.06145257956781497,0.0011897479670198944,0.2642998024571912,0.24200819450055291,-0.00026972904341614337,0.2976583124207756,0.06268787831833994,-0.0028665487238040336,0.9074145143903676,0.534921525419102,-0.00447772792418147,0.09465979576804197,0.06071538279449901,-0.00036433367693295966,0.8496066936347697,0.5414164597234925,-0.0037152615903912668,0.30009059554960543,0.23723929135208133,-0.0007327357743565704,0.3123286708244314,0.23439332391965625,-0.0009253260673164117,8.0,3.0,0.04422330334720201,0.11853795081719189,0.10233447879417598
1.054,0.0,0.0,0.892302240880338,0.5522998283455052,-0.0041054228706871145,-0.03393348681043328,0.06145257956781497,0.001167632357379386,0.26409932195776475,0.24200819450055291,-0.00026749929547965944,0.29376270748073224,0.06268787831833994,-0.002819645209229228,0.9066841494474001,0.534921525419102,-0.004469915867655187,0.09826659264322399,0.06071538279449901,-0.00040733295568251554,0.8481585749256069,0.5414164597234925,-0.0036982828069353265,0.30190659596173003,0.23723929135208133,-0.0007542156503702892,0.31313385991338827,0.23439332391965625,-0.0009352241628573016,8.0,3.0,0.04421882054866729,0.11851265366190603,0.1023936574974423
1.056,0.0,0.0,0.8901288331600029,0.5522998283455052,-0.004080028950417995,-0.031944028685274344,0.06145257956781497,0.0011446327965389791,0.2638843938694179,0.24200819450055291,-0.00026509352948654206,0.28988070318864223,0.06268787831833994,-0.0027728979499487077,0.9058744163711294,0.534921525419102,-0.004461151488339577,0.10189554891765759,0.06071538279449901,-0.0004506145181846998,0.8466776505132029,0.5414164597234925,-0.0036809053824253726,0.3037479591868758,0.23723929135208133,-0.0007760076553157844,0.3139192690650203,0.23439332391965625,-0.0009448864319247842,8.0,3.0,0.044214337750132574,0.11848735650662016,0.10245283620070861
1.058,0.0,0.0,0.8878987036329119,0.5522998283455052,-0.004053948057773973,-0.029882607568128567,0.06145257956781497,0.0011207592990370718,0.26365525008943175,0.24200819450055291,-0.0002625143924263801,0.2860128691776093,0.06268787831833994,-0.0027263138984436274,0.9049853326668518,0.534921525419102,-0.004451434691424329,0.10554528565917036,0.06071538279449901,-0.000494161993477903,0.8451643421456173,0.5414164597234925,-0.0036631342894765245,0.30561402387811704,0.23723929135208133,-0.0007981040140175338,0.31468477948902457,0.23439332391965625,-0.0009543113417443688,8.0,3.0,0.044209854951597856,0.1184620593513343,0.10251201490397492
1.06,0.0,0.0,0.8856123946413441,0.5522998283455052,-0.004027186503448881,-0.027750118729303885,0.06145257956781497,0.0010960222456313225,0.2634121336926008,0.24200819450055291,-0.000259764667066546,0.28215976514931596,0.06268787831833994,-0.0026798998903112326,0.9040169412315727,0.534921525419102,-0.004440765686972998,0.10921440976446588,0.06071538279449901,-0.0005379588343760563,0.8436190787959055,0.5414164597234925,-0.003644974589065498,0.3075041155202609,0.23723929135208133,-0.0008204967903124286,0.3154302813185334,0.23439332391965625,-0.0009634974668324198,8.0,3.0,0.04420537215306314,0.11843676219604844,0.10257119360724123
1.062,0.0,0.0,0.8832704648004873,0.5522998283455052,-0.0039997507955500675,-0.025547487322588002,0.06145257956781497,0.0010704323795654262,0.26315529878725163,0.24200819450055291,-0.00025684727030457466,0.278321940685255,0.06268787831833994,-0.002633662641971712,0.9029693103321257,0.534921525419102,-0.004429144989749649,0.11290151448025394,0.06071538279449901,-0.0005819883236396025,0.8420422965211668,0.5414164597234925,-0.003626431428868956,0.3094175466830541,0.23723929135208133,-0.0008431778900181551,0.31615567358828583,0.23439332391965625,-0.0009724434887865258,8.0,3.0,0.04420088935452842,0.11841146504076258,0.10263037231050755
1.064,0.0,0.0,0.8808734888142898,0.5522998283455052,-0.0039716476374597855,-0.02327566804897452,0.06145257956781497,0.0010440008026848357,0.2628850103646022,0.24200819450055291,-0.00025376525144038466,0.2744999350604586,0.06268787831833994,-0.002587608748402981,0.9018425335758491,0.534921525419102,-0.004416573418956285,0.1166051799310262,0.06071538279449901,-0.0006262335802290593,0.8404344383191689,0.5414164597234925,-0.0036075100415720917,0.311353617280122,0.23723929135208133,-0.0008661390639716733,0.3168608642084703,0.23439332391965625,-0.000981148196023555,8.0,3.0,0.0441964065559937,0.11838616788547672,0.10268955101377386
1.066,0.0,0.0,0.8784220572854309,0.5522998283455052,-0.003942883925625416,-0.02093564480781552,0.06145257956781497,0.001016738971401474,0.2626015441414882,0.24200819450055291,-0.00025052179036859156,0.27069427705989696,0.06268787831833994,-0.002541744680905424,0.9006367298738134,0.534921525419102,-0.004403052097880966,0.12032397365323727,0.06071538279449901,-0.0006706775656383264,0.838795953982607,0.5414164597234925,-0.0035882157431481165,0.31331161483352904,0.23723929135208133,-0.0008893719111364882,0.31754576993427364,0.23439332391965625,-0.0009896104834657689,8.0,3.0,0.044191923757458985,0.11836087073019086,0.10274872971704017
1.068,0.0,0.0,0.8759167765194611,0.5522998283455052,-0.003913466747279108,-0.018528430335417713,0.06145257956781497,0.0009886586925075657,0.26230518639648437,0.24200819450055291,-0.00024712019569122313,0.2669054847977206,0.06268787831833994,-0.002496076784898684,0.8993520433965917,0.534921525419102,-0.0043885824534565365,0.12405645113564939,0.06071538279449901,-0.0007153030903048592,0.8371272999510575,0.5414164597234925,-0.0035685539311093735,0.31529081474384396,0.23723929135208133,-0.0009128678817773725,0.3182103163311713,0.23439332391965625,-0.0009978293521754086,8.0,3.0,0.04418744095892427,0.118335573574905,0.10280790842030649
1.07,0.0,0.0,0.8733582683231664,0.5522998283455052,-0.003883403378087471,-0.016055065831106677,0.06145257956781497,0.0009597721188387921,0.26199623379945586,0.24200819450055291,-0.00024356390275117747,0.26313406553952146,0.06268787831833994,-0.0024506112777525676,0.8979886435225626,0.534921525419102,-0.004373166215729876,0.12780115636559664,0.06071538279449901,-0.0007600928200938047,0.835428939160687,0.5414164597234925,-0.00354853008273078,0.31729048056559245,0.23723929135208133,-0.0009366182807011516,0.3188544377359988,0.23439332391965625,-0.0010058039089381806,8.0,3.0,0.04418295816038955,0.11831027641961914,0.1028670871235728
1.072,0.0,0.0,0.8707471697972121,0.5522998283455052,-0.003852701279731935,-0.013516620570791237,0.06145257956781497,0.0009300917447870598,0.2616749932345757,0.24200819450055291,-0.00023985647158683533,0.2593805155277884,0.06268787831833994,-0.002405354246654178,0.8965467247787364,0.534921525419102,-0.004356805417241527,0.13155662238092253,0.06071538279449901,-0.0008050292828531715,0.8337013408917783,0.5414164597234925,-0.0035281497532463333,0.3193098642879739,0.23723929135208133,-0.0009606142705621335,0.3194780772138447,0.23439332391965625,-0.0010135333657961107,8.0,3.0,0.04417847536185483,0.11828497926433328,0.10292626582683911
1.074,0.0,0.0,0.868084133123128,0.5522998283455052,-0.0038213680974204835,-0.010914191508068502,0.06145257956781497,0.0008996304016632746,0.2613417816168519,0.24200819450055291,-0.00023600158480827362,0.2556453198107335,0.06268787831833994,-0.0023603116465133814,0.8950265067740941,0.534921525419102,-0.0043395023923156134,0.13532137182734377,0.06071538279449901,-0.0008500948750370823,0.8319449806141374,0.5414164597234925,-0.003507418574019429,0.32134820662071817,0.23723929135208133,-0.0009848468752307112,0.32008118651080875,0.23439332391965625,-0.0010210170395302612,8.0,3.0,0.044173992563320115,0.11825968210904741,0.10298544453010543
1.076,0.0,0.0,0.8653698253446971,0.5522998283455052,-0.0037894116573314743,-0.00824890286291857,0.06145257956781497,0.0008684012529106017,0.2609969257022104,0.24200819450055291,-0.0002320030453955878,0.2519289520746667,0.06268787831833994,-0.002315489297908723,0.8934282341254259,0.534921525419102,-0.004321259776259905,0.13909391752099104,0.06071538279449901,-0.0008952718683941372,0.8301603398304436,0.5414164597234925,-0.0034863422506877383,0.32340473728495256,0.23723929135208133,-0.0010093069832236422,0.32066372600267135,0.23439332391965625,-0.00102825435109383,8.0,3.0,0.0441695097647854,0.11823438495376155,0.10304462323337174
1.078,0.0,0.0,0.8626049281438144,0.5522998283455052,-0.003756839963990303,-0.0055219056980471345,0.06145257956781497,0.0008364177891688025,0.2606407618911863,0.24200819450055291,-0.00022786477441988972,0.2482318744800946,0.06268787831833994,-0.002270892885075921,0.8917521763756593,0.534921525419102,-0.004302080504475887,0.1428727630158763,0.06071538279449901,-0.0009405424167179044,0.8283479059176093,0.5414164597234925,-0.003464926561283413,0.3254786753089489,0.23723929135208133,-0.0010339853511944549,0.32122566463952207,0.23439332391965625,-0.001035244824996181,8.0,3.0,0.04416502696625068,0.11820908779847569,0.10310380193663805
1.08,0.0,0.0,0.8597901376108863,0.5522998283455052,-0.003723661197579711,-0.002734377482943749,0.06145257956781497,0.0008036938231903454,0.26027363602628006,0.24200819450055291,-0.00022359080868760052,0.2445545375017213,0.06268787831833994,-0.0022265279539410558,0.8899986279046613,0.534921525419102,-0.0042819678114786874,0.1466564031760356,0.06071538279449901,-0.0009858885626565274,0.8265081719662138,0.5414164597234925,-0.0034431773543294017,0.32756922932861515,0.23723929135208133,-0.0010588726074824111,0.321766979886398,0.23439332391965625,-0.0010419880886383898,8.0,3.0,0.04416054416771596,0.11818379064318983,0.10316298063990437
1.082,0.0,0.0,0.8569261640098427,0.5522998283455052,-0.0036898837111845736,0.00011247835426650855,0.06145257956781497,0.0007702434846091047,0.25989590318304073,0.24200819450055291,-0.0002191852983087258,0.24089737977252654,0.06268787831833994,-0.002182399910200576,0.8881679078325035,0.534921525419102,-0.004260925229826712,0.1504433247520951,0.06071538279449901,-0.0010312922445784392,0.8246416366180787,0.5414164597234925,-0.003421100546912656,0.3296755978925941,0.23723929135208133,-0.0010839592557184059,0.3222876576599845,0.23439332391965625,-0.0010484838716009013,8.0,3.0,0.044156061369181245,0.11815849348790397,0.10322215934317068
1.084,0.0,0.0,0.8540137315378395,0.5522998283455052,-0.00365551602797205,0.003017432887089898,0.06145257956781497,0.0007360812145625815,0.25950792745494333,0.24200819450055291,-0.00021465250418985384,0.23726082793209685,0.06268787831833994,-0.0021385140174502394,0.8862603599151737,0.534921525419102,-0.004238956588960819,0.15423200696200726,0.06071538279449901,-0.001076735303491153,0.822748803902051,0.5414164597234925,-0.003398702122735034,0.3317969697718296,0.23723929135208133,-0.0011092356784861532,0.32278769226143295,0.23439332391965625,-0.0010547320048839392,8.0,3.0,0.04415157857064653,0.11813319633261811,0.103281338046437
1.086,0.0,0.0,0.851053578079732,0.5522998283455052,-0.0036205668383080124,0.005979232162950578,0.06145257956781497,0.0007012217601687009,0.25911008173213396,0.24200819450055291,-0.00020999679545268503,0.23364529647938398,0.06268787831833994,-0.002094875395365083,0.8842763524327206,0.534921525419102,-0.004216066013952861,0.15802092207570384,0.06071538279449901,-0.001122199490010099,0.8208301830680632,0.5414164597234925,-0.0033759881301427016,0.33393252427345665,0.23723929135208133,-0.0011346921410369793,0.3232670863053533,0.23439332391965625,-0.0010607324201013203,8.0,3.0,0.04414709577211181,0.11810789917733225,0.1033405167497033
1.088,0.0,0.0,0.8480464549574016,0.5522998283455052,-0.0035850449968107224,0.008996597687386953,0.06145257956781497,0.0006656801688583727,0.2587027474741203,0.24200819450055291,-0.00020522264677897252,0.23005118763006333,0.06268787831833994,-0.0020514890179325284,0.8822162780698175,0.534921525419102,-0.004192257924163424,0.16180853600341205,0.06071538279449901,-0.001167666471374458,0.8188862884195385,0.5414164597234925,-0.0033529646801348486,0.3360814315588699,0.23723929135208133,-0.001160318795056504,0.3237258506450399,0.23439332391965625,-0.0010664851486283642,8.0,3.0,0.04414261297357709,0.11808260202204639,0.10339969545296962
1.09,0.0,0.0,0.8449931266740259,0.5522998283455052,-0.003548959519342757,0.01206822692003652,0.06145257956781497,0.0006294717825651362,0.2582863144764919,0.24200819450055291,-0.00020033463568280873,0.22647889117866368,0.06268787831833994,-0.0020083597117406806,0.8800805537887271,0.534921525419102,-0.004167537031808586,0.16559330888737991,0.06071538279449901,-0.0012131178385069565,0.8169176391442091,0.5414164597234925,-0.0033296379443525518,0.33824285296582246,0.23723929135208133,-0.0011861056824814626,0.3241640042939925,0.23439332391965625,-0.0010719903207046036,8.0,3.0,0.044138130175042374,0.11805730486676053,0.10345887415623593
1.092,0.0,0.0,0.8418943706533816,0.5522998283455052,-0.003512319579942249,0.015192793782276195,0.06145257956781497,0.0005926122317733414,0.2578611806317604,0.24200819450055291,-0.00019533743971126804,0.22292878436563762,0.06268787831833994,-0.001965492154323885,0.877869620694654,0.534921525419102,-0.0041419083404355015,0.16937369569675698,0.06071538279449901,-0.001258535113114571,0.8149247591434208,0.5414164597234925,-0.0033060141530485993,0.34041594133440467,0.23723929135208133,-0.0012120427393648937,0.3245815743437948,0.23439332391965625,-0.001077248164492035,8.0,3.0,0.044133647376507656,0.11803200771147467,0.10351805285950225
1.094,0.0,0.0,0.8387509769742758,0.5522998283455052,-0.003475134507694517,0.01836894917637316,0.06145257956781497,0.0005551174294264652,0.25742775168441484,0.24200819450055291,-0.0001902358335744897,0.21940123174953927,0.06268787831833994,-0.0019228908725675722,0.875583943893469,0.534921525419102,-0.004115377143306624,0.1731481468253769,0.06071538279449901,-0.0013038997548270957,0.81290817685999,0.5414164597234925,-0.003282099593039139,0.34259984133675,0.23723929135208133,-0.0012381197997878802,0.32497859587841704,0.23439332391965625,-0.0010822590050896628,8.0,3.0,0.04412916457797294,0.1180067105561888,0.10357723156276856
1.096,0.0,0.0,0.8355637481002063,0.5522998283455052,-0.0034374137835452476,0.021595321515989092,0.06145257956781497,0.0005170035646973017,0.2569864409802944,0.24200819450055291,-0.00018503468620634312,0.215896585084474,0.06268787831833994,-0.001880560241174392,0.8732240123417879,0.534921525419102,-0.004087949021692405,0.1769151086921884,0.06071538279449901,-0.0013491931683705348,0.8108684251046874,0.5414164597234925,-0.0032579006056379692,0.3447936898103129,0.23723929135208133,-0.0012643265998160238,0.3253551118850089,0.23439332391965625,-0.0010870232635051295,8.0,3.0,0.04412468177943822,0.11798141340090294,0.10363641026603487
1.098,0.0,0.0,0.8323334986043507,0.5522998283455052,-0.0033991670370564133,0.024870517267868143,0.06145257956781497,0.00047828709662191054,0.25653766921038595,0.24200819450055291,-0.00017973895775689764,0.21241518320298203,0.06268787831833994,-0.001838504481193609,0.8707903386893906,0.534921525419102,-0.004059629843072231,0.18067302434408203,0.06071538279449901,-0.0013943967107722729,0.8088060408814182,0.5414164597234925,-0.0032334235845743386,0.3469966160945623,0.23723929135208133,-0.0012906527814987787,0.32571117316125214,0.23439332391965625,-0.0010915414555842315,8.0,3.0,0.044120198980903504,0.11795611624561708,0.10369558896930119
1.1,0.0,0.0,0.8290610548899933,0.5522998283455052,-0.0033604040431061463,0.028193121504526616,0.06145257956781497,0.000438984747599362,0.25608186414916023,0.24200819450055291,-0.0001743536965179965,0.2089573519045138,0.06268787831833994,-0.001796727658615705,0.868283459113965,0.534921525419102,-0.004030425759243463,0.18442033406086086,0.06071538279449901,-0.0014394916985949963,0.8067215652111698,0.5414164597234925,-0.003208674973895108,0.34920774237093144,0.23723929135208133,-0.0013170878969097715,0.3260468382193441,0.23439332391965625,-0.0010958141908991507,8.0,3.0,0.044115716182368786,0.11793081909033122,0.1037547676725675
1.102,0.0,0.0,0.8257472549064997,0.5522998283455052,-0.0033211347185338573,0.031561698467749436,0.06145257956781497,0.0003991134967594602,0.25561946038756667,0.24200819450055291,-0.00016888403578328782,0.2055234038496531,0.06268787831833994,-0.0017552336830340865,0.865703933148159,0.534921525419102,-0.004000343204338356,0.18815547596210372,0.06071538279449901,-0.0014844594151963424,0.8046155429548,0.5414164597234925,-0.003183661265852127,0.3514261840058639,0.23723929135208133,-0.0013436214122262014,0.3263621731866839,0.23439332391965625,-0.0010998421715962543,8.0,3.0,0.04411123338383407,0.11790552193504536,0.10381394637583381
1.104,0.0,0.0,0.8223929478609521,0.5522998283455052,-0.003281369118731934,0.03497479214268579,0.06145257956781497,0.0003586905732007864,0.255150899060813,0.24200819450055291,-0.00016333519064416503,0.2021136384602388,0.06268787831833994,-0.0017140263063757579,0.8630523434989278,0.534921525419102,-0.003969388892748684,0.19187688661567087,0.06071538279449901,-0.0015292811180112565,0.8024885226347369,0.5414164597234925,-0.0031583889987756896,0.35365104989679363,0.23723929135208133,-0.0013702427118453908,0.32665725170333676,0.23439332391965625,-0.001103626191204332,8.0,3.0,0.04410675058529935,0.1178802247797595,0.10387312507910013
1.106,0.0,0.0,0.8189989939255644,0.5522998283455052,-0.003241117434185363,0.03843092684232348,0.06145257956781497,0.0003177334491015501,0.2546766275710616,0.24200819450055291,-0.00015771245472312112,0.19872834182553345,0.06268787831833994,-0.0016731091217027864,0.8603292958591604,0.534921525419102,-0.0039375698169579094,0.19558300164760334,0.06071538279449901,-0.0015739380458540625,0.8003410562556632,0.5414164597234925,-0.003132864754934933,0.3558814428208955,0.23723929135208133,-0.0013969411025365477,0.3269321548163513,0.23439332391965625,-0.001107167133404166,8.0,3.0,0.04410226778676463,0.11785492762447364,0.10393230378236644
1.108,0.0,0.0,0.8155662639409987,0.5522998283455052,-0.0032003899869607107,0.04192860780210848,0.06145257956781497,0.0002762598327058979,0.2541970993051809,0.24200819450055291,-0.00015202119684610394,0.19536778661458146,0.06268787831833994,-0.001632485562086322,0.8575354187115731,0.534921525419102,-0.003904893245280701,0.19927225635316792,0.06071538279449901,-0.001618411426237252,0.7981736991242567,0.5414164597234925,-0.0031070951583860485,0.35811645978644147,0.23723929135208133,-0.0014237058176257702,0.32718697087100806,0.23439332391965625,-0.0011104659707603405,8.0,3.0,0.044097784988229916,0.11782963046918778,0.10399148248563275
1.11,0.0,0.0,0.8120956391157071,0.5522998283455052,-0.003159197227145923,0.045466321784463616,0.06145257956781497,0.00023428766118847793,0.2537127733476969,0.24200819450055291,-0.00014626685765553604,0.19203223199489672,0.06268787831833994,-0.0015921588995548982,0.8546713631248568,0.534921525419102,-0.003871366719509654,0.20294308630880167,0.06071538279449901,-0.001662682482704027,0.7959870096680604,0.5414164597234925,-0.0030810868728091707,0.36035519238659647,0.23723929135208133,-0.0014505260212123218,0.32742179539907806,0.23439332391965625,-0.0011135237634162217,8.0,3.0,0.0440933021896952,0.11780433331390192,0.10405066118889907
1.112,0.0,0.0,0.8085880107214293,0.5522998283455052,-0.0031175497292424237,0.04904253769294719,0.06145257956781497,0.00019183509340021623,0.253224114189094,0.24200819450055291,-0.0001404549461657275,0.18872192355761336,0.06268787831833994,-0.0015521322441186813,0.8517378025420655,0.534921525419102,-0.003836998052469058,0.20659392798471124,0.06071538279449901,-0.001706732442171632,0.7937815492535523,0.5414164597234925,-0.0030548465993348144,0.3625967271554874,0.23723929135208133,-0.0014773908124141818,0.32763673100417134,0.23439332391965625,-0.0011163416577530617,8.0,3.0,0.04408881939116048,0.11777903615861605,0.10410983989216538
