t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_roll_adapt,object_adaptive_cylinder_x,object_adaptive_cylinder_y,object_adaptive_cylinder_z
1.224,0.0,0.0,0.4152370853067016,0.0799539823202215,-0.002013813076657153,0.7759180576069955,0.4943471417308314,-0.001690259898205544,0.21375483985282853,0.22990778477552526,0.00010596187672171793,0.9702431445964045,0.5042843390104315,-0.0027924221588147705,0.0026717796484036415,0.07743820293079917,0.00045142355980219516,0.5492385894232877,0.4884168598721218,-0.00036231959447854777,0.46475189702309183,0.07837844559591078,-0.0023217668041709653,0.4235187558024701,0.22537732678447725,-0.0011925248819188536,0.23488045265133595,0.22267365772367342,-6.611454496668429e-05,7.6,-2.6,0.048456433766751426,0.12446252433446664,0.08279620777815401
1.226,0.0,0.0,0.4148783340252403,0.0799539823202215,-0.0020116986179188807,0.7757577194030318,0.4943471417308314,-0.0016894254952569848,0.2152785499802229,0.22990778477552526,9.691766953618037e-05,0.970762738033864,0.5042843390104315,-0.0027957528335158383,0.0031852053309443257,0.07743820293079917,0.0004485985396943732,0.5496610942774557,0.4884168598721218,-0.0003649303773069956,0.4641505218432337,0.07837844559591078,-0.0023182407085630863,0.42290067272498844,0.22537732678447725,-0.0011888485741079573,0.23607594365355805,0.22267365772367342,-7.324076956597514e-05,7.6,-2.6,0.048462545564282165,0.12445941061937839,0.08281540566751289
1.228,0.0,0.0,0.41451326758497964,0.0799539823202215,-0.002009546110230113,0.7755761704738097,0.4943471417308314,-0.0016884634660332028,0.216818331713125,0.22990778477552526,8.777540877181423e-05,0.9712468081783103,0.5042843390104315,-0.0027988703941405953,0.003741198393893755,0.07743820293079917,0.0004455179855991291,0.5500709221406292,0.4884168598721218,-0.0003674654064320033,0.4635354641724255,0.07837844559591078,-0.0023146324574839375,0.4222773261661831,0.22537732678447725,-0.0011851400756430672,0.23727898696085273,0.22267365772367342,-8.041371557930777e-05,7.6,-2.6,0.048468657361812904,0.12445629690429014,0.08283460355687176
1.23,0.0,0.0,0.4141419118270546,0.0799539823202215,-0.002007355711588549,0.775373474274741,0.4943471417308314,-0.0016873741724578698,0.21837391064137188,0.22990778477552526,7.853671837440152e-05,0.9716953557252013,0.5042843390104315,-0.0028017748150072734,0.004339728111122904,0.07743820293079917,0.0004421820272214325,0.5504680256031901,0.4884168598721218,-0.0003699243736110447,0.4629067347303523,0.07837844559591078,-0.0023109421114590883,0.4216488179981382,0.22537732678447725,-0.001181399996290235,0.23848934638726213,0.22267365772367342,-8.763197542307582e-05,7.6,-2.6,0.04847476915934364,0.12445318318920189,0.08285380144623064
1.232,0.0,0.0,0.4137642920977876,0.0799539823202215,-0.002005127577040999,0.7751496973802285,0.4943471417308314,-0.0016861579952634578,0.2199450086525514,0.22990778477552526,6.92032448049203e-05,0.972108386344488,0.5042843390104315,-0.002804466100288619,0.0049807546486319056,0.07743820293079917,0.00043859084891805764,0.5508523612273131,0.4884168598721218,-0.0003723069943864097,0.46226434487188484,0.07837844559591078,-0.002307169734806649,0.4210152503144084,0.22537732678447725,-0.0011776289472819658,0.23970678420336858,0.22267365772367342,-9.489413198153223e-05,7.6,-2.6,0.04848088095687438,0.12445006947411363,0.08287299933558952
1.234,0.0,0.0,0.41338043324575857,0.0799539823202215,-0.0020028618586653965,0.7749049094673419,0.4943471417308314,-0.001684815333896383,0.22153134398306826,0.22990778477552526,5.977665673784316e-05,0.972485910678458,0.5042843390104315,-0.0028069442840043396,0.0056642290669725445,0.07743820293079917,0.00043474468969300365,0.5512238895536472,0.4884168598721218,-0.00037461300813114765,0.46160830659015467,0.07837844559591078,-0.0023033153956558442,0.4203767254070109,0.22537732678447725,-0.001173827541179587,0.2409310611818045,0.22267365772367342,-0.00010219875887817093,7.6,-2.6,0.04848699275440512,0.12444695575902538,0.0828921972249484
1.236,0.0,0.0,0.41299035961894653,0.0799539823202215,-0.0020005587055532226,0.774639183298981,0.4943471417308314,-0.0016833466064190632,0.22313263126998248,0.22990778477552526,5.025864475474201e-05,0.9728279443386809,0.5042843390104315,-0.0028092094300081593,0.006390093325333272,0.07743820293079917,0.0004306438431829598,0.551582575107017,0.4884168598721218,-0.00037684217808915243,0.46093863251960826,0.07837844559591078,-0.0022993791659654634,0.41973334574335286,0.22537732678447725,-0.0011699963917352018,0.24216193664303343,0.22267365772367342,-0.0001095444207487864,7.6,-2.6,0.04849310455193586,0.12444384204393713,0.08291139511430727
1.238,0.0,0.0,0.4125940950619442,0.0799539823202215,-0.0019982182637923503,0.7743525947065273,0.4943471417308314,-0.0016817522494088975,0.22474858160361053,0.22990778477552526,4.065092103325668e-05,0.9731345079020552,0.5042843390104315,-0.002811261631969497,0.007158280287290171,0.07743820293079917,0.00042628865763279537,0.5519283864011444,0.4884168598721218,-0.00037899429140937136,0.4602553359390392,0.07837844559591078,-0.002295361121542185,0.4190852139430989,0.22537732678447725,-0.0011661361137532537,0.24339916850139334,0.22267365772367342,-0.00011692967351616002,7.6,-2.6,0.0484992163494666,0.12444072832884888,0.08293059300366615
1.24,0.0,0.0,0.4121916629132491,0.0799539823202215,-0.0019958406764503363,0.7740452225719868,0.4943471417308314,-0.0016800327178541755,0.2263789025808792,0.22990778477552526,3.09552190314884e-05,0.9734056269059543,0.5042843390104315,-0.002813101013349743,0.007968713728227396,0.07743820293079917,0.00042167953586105404,0.5522612959423868,0.4884168598721218,-0.00038106915917413556,0.4595584307745982,0.07837844559591078,-0.002291261342058771,0.4184324327549833,0.22537732678447725,-0.00116224732295173,0.24464251331139278,0.22267365772367342,-0.0001243530646663195,7.6,-2.6,0.04850532814699734,0.12443761461376063,0.08294979089302502
1.242,0.0,0.0,0.41178308600263347,0.0799539823202215,-0.0019934260835581656,0.7737171488096242,0.4943471417308314,-0.0016781884850469327,0.22802329835942173,0.22990778477552526,2.117329316787636e-05,0.9736413318424719,0.5042843390104315,-0.0028147277273731374,0.008821308344430744,0.07743820293079917,0.0004168169352154307,0.552581280232492,0.4884168598721218,-0.00038306661642159014,0.45884793160277926,0.07837844559591078,-0.0022870799110721244,0.41777510503357257,0.22537732678447725,-0.0011583306358230365,0.24589172631425135,0.22267365772367342,-0.00013181313352631614,7.6,-2.6,0.04851143994452808,0.12443450089867238,0.0829689887823839
1.244,0.0,0.0,0.41136838664859604,0.0799539823202215,-0.001990974622094472,0.7733684583470914,0.4943471417308314,-0.0016762200424727566,0.229681469712406,0.22990778477552526,1.1306918496621188e-05,0.9738416581517647,0.5042843390104315,-0.0028161419569922427,0.009715969763858112,0.07743820293079917,0.0004117013675182106,0.5528883197703652,0.4884168598721218,-0.0003849865221622211,0.4581238536533828,0.07837844559591078,-0.0022828169160412108,0.41711333371598214,0.22537732678447725,-0.0011543866694945718,0.24714656148467515,0.22267365772367342,-0.00013930841154346756,7.6,-2.6,0.048517551742058816,0.12443138718358412,0.08298818667174278
1.246,0.0,0.0,0.41094758665589814,0.0799539823202215,-0.001988486425970247,0.7729992391060534,0.4943471417308314,-0.0016741278996975605,0.23135311408408407,0.22990778477552526,1.3578903787155872e-06,0.9740066462144924,0.5042843390104315,-0.0028173439148479994,0.0106525945585907,0.07743820293079917,0.0004063333990016464,0.553182399052849,0.4884168598721218,-0.0003868287593894606,0.45738621281245323,0.07837844559591078,-0.0022784724483448323,0.4164472217985535,0.22537732678447725,-0.0011504160415890293,0.2484067715778583,0.22267365772367342,-0.00014683742256601034,7.6,-2.6,0.048523663539589555,0.12442827346849587,0.08300738456110165
1.248,0.0,0.0,0.4105207073131871,0.0799539823202215,-0.00198596162601406,0.7726095819823103,0.4943471417308314,-0.001671912584251332,0.23303792564605283,0.22990778477552526,-8.671975851352876e-06,0.9741363413433537,0.5042843390104315,-0.002818333843224366,0.011631070258968906,0.07743820293079917,0.00040071365023325084,0.5534635065745124,0.4884168598721218,-0.0003885932350843635,0.45663502562519137,0.07837844559591078,-0.002274046603299255,0.4157768723134954,0.22537732678447725,-0.0011464193700844573,0.2496721081767011,0.22267365772367342,-0.0001543986831251092,7.6,-2.6,0.048529775337120294,0.12442515975340762,0.08302658245046053
1.25,0.0,0.0,0.41008776939070996,0.0799539823202215,-0.001983400349957794,0.7721995808254212,0.4943471417308314,-0.0016695746415088736,0.23473559535421426,0.22990778477552526,-1.878084522316542e-05,0.9742307937737186,0.5042843390104315,-0.0028191120139975335,0.012651275369416922,0.07743820293079917,0.0003948427960309816,0.5537316348264477,0.4884168598721218,-0.00039027988021434346,0.4558703092988407,0.07837844559591078,-0.0022695394801756836,0.4151023883054956,0.22537732678447725,-0.001142397273174109,0.25094232173923614,0.22267365772367342,-0.00016199070271816606,7.6,-2.6,0.04853588713465103,0.12442204603831937,0.08304578033981941
1.252,0.0,0.0,0.4096487931381201,0.0799539823202215,-0.0019808027224229308,0.7717693324178289,0.4943471417308314,-0.0016671146345675388,0.23644581100642495,0.22990778477552526,-2.8966863472134007e-05,0.9742900586533556,0.5042843390104315,-0.0028196787285797225,0.013713079385960118,0.07743820293079917,0.00038872156536829354,0.5539867802940752,0.4884168598721218,-0.0003918886497259555,0.45509208170554627,0.07837844559591078,-0.0022649511822175794,0.4144238728083067,0.22537732678447725,-0.0011383503691261103,0.25221716164625246,0.22267365772367342,-0.0001696119840933763,7.6,-2.6,0.04854199893218177,0.12441893232323112,0.08306497822917829
1.254,0.0,0.0,0.40920379828237985,0.0799539823202215,-0.0019781688649073916,0.7713189364534897,0.4943471417308314,-0.001664533144121985,0.23816825730082353,0.22990778477552526,-3.922815738539814e-05,0.9743141960312541,0.5042843390104315,-0.002820034317857545,0.01481634281543933,0.07743820293079917,0.0003823507412690344,0.5542289434539507,0.4884168598721218,-0.0003934195225317205,0.4543003613851855,0.07837844559591078,-0.002260281816657813,0.4137414288213125,0.22537732678447725,-0.001134279276142977,0.25349637624910926,0.22267365772367342,-0.00017726102353547425,7.6,-2.6,0.04854811072971251,0.12441581860814287,0.08308417611853716
1.256,0.0,0.0,0.40875280402576225,0.0799539823202215,-0.00197549889577295,0.7708484955160093,0.4943471417308314,-0.00166183076833595,0.2399026158948247,0.22990778477552526,-4.956283515178961e-05,0.9743032708455418,0.5042843390104315,-0.0028201791421249363,0.015960917196426245,0.07743820293079917,0.00037573116069215904,0.5544581287695775,0.4884168598721218,-0.0003948725014909733,0.45349516754817043,0.07837844559591078,-0.002255531494735648,0.4130551592860789,0.22537732678447725,-0.0011301846122210115,0.2547797129177293,0.22267365772367342,-0.000184936311152615,7.6,-2.6,0.04855422252724325,0.12441270489305462,0.08310337400789604
1.258,0.0,0.0,0.4082958290439543,0.0799539823202215,-0.0019727929302332447,0.770358115056287,0.4943471417308314,-0.0016590081227110677,0.24164856546476865,0.22990778477552526,-5.996898671579665e-05,0.974257352910497,0.5042843390104315,-0.0028201135910106622,0.01714664512184402,0.07743820293079917,0.0003688637144062376,0.5546743446862191,0.4884168598721218,-0.0003962476133847339,0.45267652007822007,0.07837844559591078,-0.002250700331713558,0.4123651670628955,0.22537732678447725,-0.0011260669950096099,0.25606691808876286,0.22267365772367342,-0.0001926363311643351,7.6,-2.6,0.04856033432477399,0.12440959117796636,0.08312257189725492
1.26,0.0,0.0,0.40783289148426516,0.0799539823202215,-0.001970051080342397,0.7698479033696713,0.4943471417308314,-0.001656065839952734,0.24340578176621425,0.22990778477552526,-7.044468413546035e-05,0.9741765169026556,0.5042843390104315,-0.0028198380834003932,0.018373360263297334,0.07743820293079917,0.00036174934685373087,0.554877603624713,0.4884168598721218,-0.00039754490888458397,0.45184443953510206,0.07837844559591078,-0.0022457884468938556,0.4116715549073123,0.22537732678447725,-0.0011219270416705095,0.25735773731391326,0.22267365772367342,-0.00020035956219053663,7.6,-2.6,0.04856644612230473,0.12440647746287811,0.08314176978661379
1.262,0.0,0.0,0.4073640089639423,0.0799539823202215,-0.001967273454984262,0.7693179715726282,0.4943471417308314,-0.0016530045698330397,0.24517393769486445,0.22990778477552526,-8.098798194413393e-05,0.9740608423460144,0.5042843390104315,-0.002819353067353345,0.01964088739711607,0.07743820293079917,0.00035438905600501105,0.5550679219742815,0.4884168598721218,-0.0003987644625155469,0.45099894715734284,0.07837844559591078,-0.0022407959636351477,0.41097442544667667,0.22537732678447725,-0.0011177653687370103,0.25865191530841386,0.22267365772367342,-0.000208104477541439,7.6,-2.6,0.04857255791983547,0.12440336374778986,0.08316096767597267
1.264,0.0,0.0,0.40688919856859823,0.0799539823202215,-0.001964460159862325,0.7687684335789249,0.4943471417308314,-0.0016498249790507806,0.24695270334811203,0.22990778477552526,-9.159691751603516e-05,0.9739104135963293,0.5042843390104315,-0.0028186590200134976,0.020949042432116694,0.07743820293079917,0.00034678389320209863,0.5552453200843418,0.4884168598721218,-0.0003999063726129579,0.4501400648649052,0.07837844559591078,-0.0022357230093685925,0.4102738811566768,0.22537732678447725,-0.0011135825919731965,0.25994919599964766,0.22267365772367342,-0.00021586954550844263,7.6,-2.6,0.048578669717366206,0.12440025003270161,0.08318016556533155
1.266,0.0,0.0,0.40640847685075093,0.0799539823202215,-0.0019616112974902605,0.7681994060753324,0.4943471417308314,-0.001646527751088561,0.24874174608719393,0.22990778477552526,-0.00010226951143552066,0.9737253198245106,0.5042843390104315,-0.0028177564475153874,0.022297632439085495,0.07743820293079917,0.0003389349629920949,0.5554098222553113,0.4884168598721218,-0.00040097076127332,0.4492678152618325,0.07837844559591078,-0.0022305697156139665,0.4095700243378953,0.22537732678447725,-0.0011093793262331973,0.2612493225759003,0.22267365772367342,-0.00022365322965584546,7.6,-2.6,0.048584781514896945,0.12439713631761336,0.08319936345469042
1.268,0.0,0.0,0.4059218598284813,0.0799539823202215,-0.0019587269671831765,0.7676110084968474,0.4943471417308314,-0.0016431135860670064,0.25054073059994203,0.22990778477552526,-0.00011300376787001204,0.9735056549991152,0.5042843390104315,-0.0028166458848844747,0.023686455681987607,0.07743820293079917,0.00033084342295028205,0.5555614567284078,0.4884168598721218,-0.00040195777429913716,0.4483822216388583,0.07837844559591078,-0.0022253362179955305,0.40886295709237974,0.22537732678447725,-0.0011051561853205082,0.26255203753523604,0.22267365772367342,-0.00023145398911336113,7.6,-2.6,0.048590893312427684,0.1243940226025251,0.0832185613440493
1.27,0.0,0.0,0.40542936298420995,0.0799539823202215,-0.0019558072650495586,0.7670033630014372,0.4943471417308314,-0.001639583200596096,0.2523493189641183,0.22990778477552526,-0.00012379767494650063,0.9732515178679375,0.5042843390104315,-0.0028153278959321027,0.025115301650905825,0.07743820293079917,0.0003225104834928694,0.5557002556744446,0.4884168598721218,-0.00040286758113771624,0.44748330797598057,0.07837844559591078,-0.0022200226562576852,0.40815278130023447,0.22537732678447725,-0.001100913781847415,0.26385708273448866,0.22267365772367342,-0.0002392702788693757,7.6,-2.6,0.04859700510995842,0.12439090888743685,0.08323775923340818
1.272,0.0,0.0,0.4049310012635972,0.0799539823202215,-0.0019528522839839307,0.7663765944443116,0.4943471417308314,-0.001635937327623635,0.254167170711322,0.22990778477552526,-0.0001346492051315581,0.9729630119386994,0.5042843390104315,-0.002813803073145036,0.026583951096712945,0.07743820293079917,0.0003139374076793601,0.5558262551816177,0.4884168598721218,-0.0004037003748139367,0.44657109894499925,0.07837844559591078,-0.0022146291742804187,0.4074395985962391,0.22537732678447725,-0.0010966527270945433,0.2651641994383564,0.22267365772367342,-0.0002471005500648914,7.6,-2.6,0.04860311690748916,0.1243877951723486,0.08325695712276705
1.274,0.0,0.0,0.4044267890745681,0.0799539823202215,-0.0019498621136602543,0.7657308303517213,0.4943471417308314,-0.0016321767162808813,0.25599394289145694,0.22990778477552526,-0.00014555631561478043,0.9726402454588415,0.5042843390104315,-0.0028120720375696077,0.028092176067481343,0.07743820293079917,0.00030512551100451735,0.5559394952422866,0.4884168598721218,-0.00040445637185697515,0.44564561991201673,0.07837844559591078,-0.002209155920094531,0.4067235103464997,0.22537732678447725,-0.0010923736308705713,0.2664731283685924,0.22267365772367342,-0.00025494325028809785,7.6,-2.6,0.0486092287050199,0.12438468145726035,0.08327615501212593
1.276,0.0,0.0,0.4039167402864664,0.0799539823202215,-0.0019468368405260795,0.7650662008942886,0.4943471417308314,-0.0016283021317253395,0.25782929013774547,0.22990778477552526,-0.00015651694869559007,0.9722833313944167,0.5042843390104315,-0.0028101354386904603,0.029639739946633326,0.07743820293079917,0.000296076161179907,0.5560400197387462,0.4884168598721218,-0.0004051358122209887,0.4447068969398991,0.07837844559591078,-0.0022036030458966356,0.40600461762513657,0.22537732678447725,-0.0010880771013721347,0.26778360975328075,0.22267365772367342,-0.00026279682386951377,7.6,-2.6,0.04861534050255064,0.1243815677421721,0.0832953529014848
1.278,0.0,0.0,0.4034008682293403,0.0799539823202215,-0.0019437765477974694,0.7643828388598713,0.4943471417308314,-0.0016243143549807431,0.2596728647322776,0.22990778477552526,-0.00016752903217332127,0.9718923874080876,0.5042843390104315,-0.0028079939543039114,0.031226397492835546,0.07743820293079917,0.00028679077790499507,0.55612787642799,0.4884168598721218,-0.0004057389591997462,0.44375495679069843,0.07837844559591078,-0.00219797070806393,0.40528302119101595,0.22537732678447725,-0.001083763745043956,0.2690953833761888,0.22267365772367342,-0.000270659712177644,7.6,-2.6,0.04862145230008138,0.12437845402708385,0.08331455079084368
1.28,0.0,0.0,0.4028791856933621,0.0799539823202215,-0.0019406813154547128,0.7636808796259643,0.4943471417308314,-0.0016202141827742398,0.2615243166720817,0.22990778477552526,-0.0001785904797405139,0.9714675358362306,0.5042843390104315,-0.0028056482903859366,0.0328518948816407,0.07743820293079917,0.00027727083262778175,0.5562031169254646,0.4884168598721218,-0.0004062660993352092,0.44278982692803354,0.07837844559591078,-0.002192259067168726,0.40455882146452915,0.22537732678447725,-0.0010794341664392322,0.27040818862618593,0.22267365772367342,-0.0002785303539150924,7.6,-2.6,0.04862756409761212,0.1243753403119956,0.08333374868020256
1.282,0.0,0.0,0.40235170492838573,0.0799539823202215,-0.0019375512202388437,0.7629604611316395,0.4943471417308314,-0.0016160024273707977,0.26338329373570485,0.22990778477552526,-0.00018969919137933866,0.9710089036651481,0.5042843390104315,-0.002803099180954795,0.034515969748879306,0.07743820293079917,0.0002675178482949508,0.5562657966878146,0.4884168598721218,-0.0004067175423200571,0.44181153551942975,0.07837844559591078,-0.0021864682879927364,0.40383211850442546,0.22537732678447725,-0.0010750889680803115,0.2717217645467193,0.22267365772367342,-0.00028640718541507503,7.6,-2.6,0.04863367589514286,0.12437222659690735,0.08335294656956144
1.284,0.0,0.0,0.40181843764364406,0.0799539823202215,-0.0019343863356489856,0.76222172384903,0.4943471417308314,-0.0016116799164048487,0.26524944155028873,0.22990778477552526,-0.00020085305376107754,0.9705166225063917,0.5042843390104315,-0.0028003473879283,0.03621835123580443,0.07743820293079917,0.0002575333990915192,0.5563159749946182,0.4884168598721218,-0.0004070936208941569,0.44082011143861505,0.07837844559591078,-0.0021805985395411138,0.40310301198470416,0.22537732678447725,-0.0010707287503196894,0.2730358498853376,0.22267365772367342,-0.00029428864093827535,7.6,-2.6,0.048639787692673596,0.1243691128818191,0.08337214445892031
1.286,0.0,0.0,0.4012793950075894,0.0799539823202215,-0.0019311867319405354,0.7614648107543595,0.4943471417308314,-0.0016072474927091916,0.2671224036591294,0.22990778477552526,-0.00021204994064858085,0.9699908285711983,0.5042843390104315,-0.0027973937009757614,0.03795876003599151,0.07743820293079917,0.0002473191101699685,0.5563537149291138,0.4884168598721218,-0.00040739469073497816,0.43981558426777223,0.07837844559591078,-0.0021746499950562256,0.40237160117157084,0.22537732678447725,-0.0010663541112013615,0.27435018314325205,0.22267365772367342,-0.0003021731529699849,7.6,-2.6,0.048645899490204335,0.12436599916673084,0.08339134234827919
1.288,0.0,0.0,0.40073458764788006,0.0799539823202215,-0.0019279524761242075,0.7606898672985213,0.4943471417308314,-0.0016027060141411685,0.2690018215897069,0.22990778477552526,-0.000223287713301625,0.9694316626440438,0.5042843390104315,-0.0027942389373646014,0.03973690844399562,0.07743820293079917,0.00023687665736884598,0.5563790833579181,0.4884168598721218,-0.0004076211303419519,0.43879798429974615,0.07837844559591078,-0.0021686228320311686,0.4016379849004634,0.22537732678447725,-0.0010619656463225614,0.2756645026249266,0.22267365772367342,-0.00031005915251747175,7.6,-2.6,0.048652011287735074,0.12436288545164259,0.08341054023763807
1.29,0.0,0.0,0.40018402565151495,0.0799539823202215,-0.0019246836319659515,0.7598970413772097,0.4943471417308314,-0.0015980563534061395,0.2708873349221717,0.22990778477552526,-0.00023456422088509,0.9688392700553149,0.5042843390104315,-0.002790883941801674,0.04155250040576777,0.07743820293079917,0.0002262077669208213,0.5563921509097348,0.4884168598721218,-0.0004077733409147777,0.4377673425402041,0.07837844559591078,-0.002162517232223012,0.40090226155315334,0.22537732678447725,-0.0010575639486959168,0.27697854648768633,0.22267365772367342,-0.000317945069407519,7.6,-2.6,0.04865812308526581,0.12435977173655434,0.08342973812699694
1.292,0.0,0.0,0.39962771856512,0.0799539823202215,-0.0019213802599877608,0.7590864833006071,0.4943471417308314,-0.0015932993978782699,0.2727785813582749,0.22990778477552526,-0.0002458773008798787,0.9682138006531047,0.5042843390104315,-0.0027873295862693007,0.04340523157083184,0.07743820293079917,0.0002153142151501884,0.5563929919530569,0.4884168598721218,-0.00040785174622567813,0.43672369070974887,0.07837844559591078,-0.00215633338166576,0.4001645290349278,0.22537732678447725,-0.0010531496086120566,0.27829205279133556,0.22267365772367342,-0.00032582933258407744,7.6,-2.6,0.04866423488279655,0.12435665802146609,0.08344893601635582
1.294,0.0,0.0,0.39906567539538834,0.0799539823202215,-0.0019180424174693913,0.7582583457626312,0.4943471417308314,-0.0015884360494186544,0.2746751967907284,0.22990778477552526,-0.0002572247794964977,0.9675554087741348,0.5042843390104315,-0.0027835767698560394,0.045294789346223066,0.07743820293079917,0.00020419782815980398,0.5563816845728614,0.4884168598721218,-0.00040785679248561067,0.43566706124598265,0.07837844559591078,-0.0021500714706830285,0.3994248847518572,0.22537732678447725,-0.0010487232135027033,0.2796047595477754,0.22267365772367342,-0.00033371037040597285,7.6,-2.6,0.04867034668032729,0.12435354430637784,0.0834681339057147
1.296,0.0,0.0,0.3984979046096769,0.0799539823202215,-0.001914670158451001,0.7574127838097443,0.4943471417308314,-0.0015834672241907988,0.2765768153729824,0.22990778477552526,-0.00026860447209121874,0.9668642532138073,0.5042843390104315,-0.0027796264185822204,0.04722085295218883,0.07743820293079917,0.00019286048150745665,0.5563583105462988,0.4884168598721218,-0.0004077889482044377,0.43459748730552145,0.07837844559591078,-0.0021437316939004313,0.39868342558815495,0.22537732678447725,-0.0010442853478042798,0.2809164047706117,0.22267365772367342,-0.00034158661094461196,7.6,-2.6,0.04867645847785803,0.12435043059128958,0.08348733179507357
1.298,0.0,0.0,0.3979244141367625,0.0799539823202215,-0.0019112635337367324,0.7565499548093304,0.4943471417308314,-0.0015783938524734776,0.2784830695894054,0.22990778477552526,-0.0002800141835847428,0.966140497195392,0.5042843390104315,-0.002775479485220255,0.049183093479652024,0.07743820293079917,0.00018130409987166207,0.5563229553173783,0.4884168598721218,-0.00040764870404506203,0.43351500276595784,0.07837844559591078,-0.002137314250257664,0.3979402478836334,0.22537732678447725,-0.0010398365928220663,0.2822267265247435,0.22267365772367342,-0.0003494564822816296,7.6,-2.6,0.04868257027538877,0.12434731687620133,0.08350652968443245
1.3,0.0,0.0,0.3973452113677594,0.0799539823202215,-0.001907822590899246,0.7556700184176421,0.4943471417308314,-0.0015732168784709942,0.2803935903258541,0.22990778477552526,-0.00029145170888328077,0.9653843083383522,0.5042843390104315,-0.002771136949109763,0.05118117394943672,0.07743820293079917,0.0001695306567068829,0.5562757079706503,0.4884168598721218,-0.000407436572671539,0.4324196422277713,0.07837844559591078,-0.0021308193430202823,0.3971954474112629,0.22537732678447725,-0.001035377526594937,0.28353546297592264,0.22267365772367342,-0.0003573184128064205,7.6,-2.6,0.04868868207291951,0.12434420316111308,0.08352572757379133
1.302,0.0,0.0,0.39676030315720096,0.0799539823202215,-0.0019043473742852276,0.754773136547322,0.4943471417308314,-0.0015679372601208647,0.2823080069406191,0.22990778477552526,-0.000302914833301973,0.9645958586258151,0.5042843390104315,-0.0027665998159675247,0.05321474937325552,0.07743820293079917,0.0001575421738881747,0.5562166612038881,0.4884168598721218,-0.00040715308859117096,0.4313114410161851,0.07837844559591078,-0.002124247179791163,0.39644911935483784,0.22537732678447725,-0.0010309087237607138,0.2848423524402749,0.22267365772367342,-0.00036517083151349527,7.6,-2.6,0.04869479387045025,0.12434108944602483,0.0835449254631502
1.304,0.0,0.0,0.396169695824288,0.07995398232022152,-0.0019008379250218769,0.7538594733345022,0.4943471417308314,-0.001562555968898944,0.28422594733573253,0.22990778477552526,-0.0003144013329905629,0.96377532437119,0.5042843390104313,-0.0027618691176923026,0.055283466816457405,0.0774382029307992,0.00014534072134526207,0.5561459112997712,0.4884168598721218,-0.000406798807990598,0.430190435182968,0.07837844559591081,-0.0021175979725216463,0.39570135828675645,0.22537732678447725,-0.0010264307554221637,0.2861471334337731,0.22267365772367342,-0.0003730121682996088,7.6,-2.5999999999999996,0.048700905667980986,0.12433797573093658,0.08356412335250908
1.306,0.0,0.0,0.39557339515430584,0.0799539823202215,-0.0018972942810243992,0.7529291951054868,0.4943471417308314,-0.001557073989622025,0.28614703802862396,0.22990778477552526,-0.0003259089753612436,0.9629228861839411,0.5042843390104315,-0.002756945912164551,0.05738696546253438,0.07743820293079917,0.0001329284166860506,0.5560635580965717,0.4884168598721218,-0.0004063743085658964,0.42905666150817956,0.07837844559591078,-0.0021108719375223435,0.39495225814591894,0.22537732678447725,-0.0010219441890136753,0.28744954472165307,0.22267365772367342,-0.0003808408542605982,7.6,-2.6,0.048707017465511725,0.12433486201584833,0.08358332124186796
1.308,0.0,0.0,0.3949714064002125,0.0799539823202215,-0.0018937164770045061,0.7519824703430209,0.4943471417308314,-0.0015514923202479328,0.28807090422411025,0.22990778477552526,-0.0003374355195185922,0.9620387289345205,0.5042843390104315,-0.0027518312830410578,0.059524876679384706,0.07743820293079917,0.00012030742480958876,0.5559697049578475,0.4884168598721218,-0.00040588018934669946,0.4279101575018584,0.07837844559591078,-0.0021040692954736127,0.3942019122157499,0.22537732678447725,-0.0010174495881686502,0.28874932536776204,0.22267365772367342,-0.0003886553219878779,7.6,-2.6,0.048713129263042464,0.12433174830076008,0.08360251913122684
1.31,0.0,0.0,0.39436373428440047,0.0799539823202215,-0.001890104544479946,0.7510194696521497,0.4943471417308314,-0.0015458119716731372,0.2899971698867059,0.22990778477552526,-0.0003489787166915099,0.9611230417184661,0.5042843390104315,-0.002746526339544534,0.06169682408732989,0.07743820293079917,0.0001074799575084868,0.5558644587411444,0.4884168598721218,-0.00040531707051435405,0.42675096140565133,0.07837844559591078,-0.0020971902714356856,0.3934504131023499,0.22537732678447725,-0.001012947512587636,0.2900462147838313,0.22267365772367342,-0.00039645400586453176,7.6,-2.6,0.0487192410605732,0.12432863458567182,0.08362171702058571
