t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_uniform_close,input_uniform_diff,object_adaptive_sphere_x,object_adaptive_sphere_y,object_adaptive_sphere_z
1.026,2.0,3.0992825726188116,1.02693673843745,-1.4438095238095239,-0.014961616529113852,1.5932125007425368,-0.7495238095238095,-0.014040859381669102,1.0647972629814457,-0.05523809523809531,-0.006730009400279095,1.5963649970181053,0.639047619047619,-0.005747493386057505,1.4897294554613807,1.3333333333333333,-0.0009452973771217926,1.5709814553883445,2.0276190476190474,0.0027401589092254032,1.5705228571292904,2.721904761904762,0.006908270335746761,1.5711761721932491,3.4161904761904758,0.01107014001057718,1.572000061939929,4.110476190476191,0.015230889709263846,12.0,2.777142857142857,0.05006185255808409,0.10851028837997712,0.10527993059523992
1.028,2.0,1.225627599172141,1.0041373034922807,-1.4609523809523808,-0.014927334716338983,1.5951206285408084,-0.7623809523809524,-0.014133560718740936,1.0633095644594879,-0.06380952380952376,-0.006771640720745817,1.595639015212241,0.6347619047619047,-0.005769618553537204,1.488663065032252,1.3333333333333333,-0.0009383767327682846,1.5710228222824438,2.031904761904762,0.0027655398390985042,1.570520484908291,2.7304761904761903,0.006959720000081399,1.5711853312002293,3.429047619047619,0.01114722868112622,1.5720063711640042,4.1276190476190475,0.015333713914074712,12.0,2.794285714285714,0.05006007592131469,0.10878722984590501,0.10515320353390237
1.03,2.0,0.6907650850700415,0.9814131500261367,-1.4780952380952381,-0.014893395249525113,1.5964469194728086,-0.7752380952380953,-0.014222152342673424,1.0619053213333807,-0.07238095238095243,-0.006814143101042642,1.594811092992884,0.6304761904761904,-0.005790976948416304,1.4876638560989028,1.3333333333333333,-0.000931978390193513,1.571052047754641,2.036190476190476,0.0027910059234481925,1.570519133935833,2.7390476190476187,0.007011162804835967,1.571194608275331,3.4419047619047616,0.011224316584227194,1.5720134324739852,4.144761904761904,0.0154365332015874,12.0,2.8114285714285714,0.05005840097871192,0.10906197036643372,0.10502284122166695
1.032,2.0,0.40873498394510666,0.9587449380882692,-1.495238095238095,-0.014859907471585389,1.5972832092633555,-0.7880952380952377,-0.014307252945408279,1.0605472168974275,-0.08095238095238089,-0.006857146213714569,1.5939065050972192,0.6261904761904762,-0.005811723700814447,1.4867124472114215,1.3333333333333333,-0.0009259831365934175,1.57107093516383,2.0404761904761903,0.002816544856329296,1.5705186873547021,2.7476190476190476,0.007062599482099288,1.5712039938428055,3.454761904761904,0.01130140377891944,1.5720211836397793,4.161904761904761,0.015539347976584657,12.0,2.8285714285714283,0.05005764374504215,0.10933488823258022,0.1048900312054793
1.034,2.0,0.23488656231499916,0.9361123552865522,-1.5123809523809524,-0.01482675534281533,1.597709495077482,-0.8009523809523811,-0.01438941354129442,1.059204330226956,-0.08952380952380956,-0.006900426158527422,1.5929442915108813,0.6219047619047618,-0.005832010459154744,1.4857941803328176,1.3333333333333333,-0.0009202746832685293,1.5710810963236308,2.044761904761905,0.0028421458175884495,1.5705190341708035,2.756190476190476,0.007114030733014644,1.5712134785951017,3.4676190476190474,0.011378490322657451,1.5720295672646465,4.179047619047619,0.01564215861244704,12.0,2.8457142857142856,0.050058215640134865,0.10960646024809015,0.10475587978214734
1.036,2.0,0.15884089955446928,0.9134940683869803,-1.5295238095238097,-0.01479381698886217,1.5977953137203214,-0.813809523809524,-0.014469114113322036,1.05785147639645,-0.09809523809523824,-0.006943797409933165,1.5919255711864921,0.6176190476190475,-0.005851951463351003,1.4849078759297367,1.3333333333333333,-0.0009147650819969062,1.5710840475081724,2.0490476190476192,0.002867799136343931,1.570520069820936,2.7647619047619045,0.007165457223546607,1.5712230535014198,3.4804761904761907,0.011455576271286533,1.5720385304168754,4.196190476190476,0.015744965453554978,12.0,2.862857142857143,0.05005989307297812,0.10987704300995128,0.10462116523666858
1.038,2.0,0.13871236109942767,0.8908762125980263,-1.5466666666666666,-0.014760964410321882,1.5975866291560135,-0.8266666666666669,-0.01454677188232193,1.0564715222858547,-0.10666666666666669,-0.0069871088583787,1.590847408710328,0.6133333333333333,-0.005871553427118953,1.484055443424379,1.3333333333333333,-0.0009094472555784208,1.57108111940353,2.0533333333333332,0.002893495714950965,1.5705216966023758,2.7733333333333334,0.007216879581074385,1.5712327098199808,3.493333333333333,0.01153266167899148,1.5720480242910602,4.213333333333333,0.015847768817498747,12.0,2.88,0.050062461881253156,0.11014671247217672,0.1044862476401035
1.04,2.0,0.12145424470865854,0.8682590368187154,-1.563809523809524,-0.014728114418445303,1.597088358273065,-0.8395238095238098,-0.01462266263207894,1.055060804247714,-0.11523809523809536,-0.007030257705143701,1.5897094844172655,0.609047619047619,-0.005890798737976254,1.4832368771219677,1.3333333333333333,-0.0009043326605462738,1.5710734384902245,2.0576190476190477,0.002919227569293107,1.5705238239677555,2.781904761904762,0.0072682983918143165,1.5712424391130926,3.5061904761904765,0.011609746598222975,1.5720580038966323,4.230476190476191,0.01595056899711078,12.0,2.8971428571428572,0.05006574771490101,0.1104155471975091,0.10435127154281952
1.042,2.0,0.10736776107445345,0.845645441488202,-1.5809523809523809,-0.014695268506626578,1.5962977083672432,-0.8523809523809522,-0.014696815863924104,1.0536181920006928,-0.12380952380952381,-0.007073221968343427,1.5885114939028258,0.6047619047619047,-0.005909685477932165,1.4824521981276766,1.3333333333333333,-0.0008994212627318068,1.571061970166508,2.0619047619047617,0.002944987940487223,1.5705263686920186,2.7904761904761903,0.007319714199050609,1.571252233264036,3.519047619047619,0.01168683107960716,1.5720684277713897,4.247619047619048,0.01605336626233449,12.0,2.914285714285714,0.05006959082328558,0.11068358297031534,0.10421630610405368
1.044,2.0,0.1039165719325012,0.8230386501200025,-1.5980952380952382,-0.014662444077500641,1.5952117195808007,-0.8652380952380951,-0.01476921482163203,1.052142482002392,-0.1323809523809525,-0.007115994866289872,1.5872531468130306,0.6004761904761904,-0.005928211820559812,1.4817014497880634,1.3333333333333333,-0.00089471318876606,1.5710475391981626,2.066190476190476,0.0029707710361438085,1.5705292549208891,2.7990476190476192,0.0073711275021336045,1.5712620844947847,3.5319047619047614,0.011763915171844353,1.5720792577178853,4.2647619047619045,0.01615616086194309,12.0,2.9314285714285715,0.05007387093757374,0.11095085850208648,0.10408142390850637
1.046,2.0,0.10071536381716154,0.8004430133928855,-1.6152380952380951,-0.014629660472148585,1.593826719821764,-0.878095238095238,-0.014839841746056234,1.0506322681192968,-0.14095238095238094,-0.007158569177728637,1.5859341657819765,0.5961904761904762,-0.005946376023735327,1.480984693665551,1.3333333333333333,-0.0008902086987283808,1.5710308477420563,2.0704761904761906,0.0029965719076681676,1.5705324141122865,2.8076190476190472,0.0074225387561889485,1.5712719853836188,3.544761904761905,0.011840998921602721,1.5720904585606565,4.281904761904761,0.01625895302512126,12.0,2.9485714285714284,0.05007852278296544,0.11121740401438925,0.10394665946662801
1.048,2.0,0.09792767505522476,0.7778631420177956,-1.6323809523809525,-0.014596943794643026,1.5921389279111817,-0.8909523809523809,-0.01490867460464487,1.049086073815416,-0.14952380952380961,-0.007200936465858639,1.5845542855006098,0.5919047619047618,-0.005964176423263289,1.4803020059878613,1.3333333333333333,-0.0008859081619933069,1.571012491213152,2.0747619047619046,0.00302238634211909,1.570535784883483,2.816190476190476,0.007473948372469138,1.5712819288817708,3.5576190476190472,0.011918082373412572,1.572101997922422,4.299047619047619,0.01636174296292178,12.0,2.9657142857142857,0.050083544769389865,0.11148323935206912,0.10381200573471881
1.05,2.0,0.0960024881076142,0.755303569830749,-1.6495238095238098,-0.014564321709249633,1.5901446847973055,-0.9038095238095243,-0.014975690710324237,1.047502405214944,-0.1580952380952383,-0.007243087871463926,1.5831132519013855,0.5876190476190475,-0.005981611427289374,1.4796534745183174,1.3333333333333333,-0.0008818120359271684,1.5709929722421523,2.079047619047619,0.0030482107670068022,1.5705393127775655,2.824761904761905,0.0075253567192705316,1.5712919083283543,3.5704761904761906,0.01199516556956652,1.57211384601751,4.316190476190476,0.016464530869608324,12.0,2.982857142857143,0.050088924529538476,0.11174838295852554,0.10367746500915952
1.052,2.0,0.09457922157858581,0.7327686882658536,-1.6666666666666667,-0.014531821418984495,1.5878404968870639,-0.9166666666666667,-0.015040868108783835,1.0458797624227947,-0.16666666666666674,-0.007285014431289665,1.5816108213702988,0.5833333333333333,-0.005998679511408314,1.4790391955097015,1.3333333333333333,-0.0008779208471099049,1.570972714242666,2.083333333333333,0.0030740421665470846,1.5705429499629997,2.833333333333333,0.007576764123334605,1.5713019174629543,3.583333333333333,0.012072248550029873,1.5721259754609367,4.333333333333333,0.01656731692389494,12.0,3.0,0.050094652413696095,0.11201284913473024,0.10354304016832772
1.054,2.0,0.09352649526457886,0.7102630236303642,-1.6666666666666672,-0.014396612129595124,1.585223238427106,-0.9166666666666672,-0.015027042981322385,1.0442170427782276,-0.16666666666666696,-0.00727527857453677,1.580046910795022,0.5833333333333331,-0.005989664928221794,1.4784591614860019,1.3333333333333333,-0.0008742351730582097,1.5709520587871135,2.0833333333333335,0.0030741637145440055,1.570546639004322,2.8333333333333335,0.007576742300222003,1.5713119097898283,3.583333333333334,0.012072188495222276,1.5721382936758455,4.333333333333334,0.016567244147234383,12.0,3.0000000000000004,0.0501007217678054,0.11227664735500281,0.1034087348766797
1.056,1.0,0.0,0.6877976271799069,-1.6666666666666667,-0.014261578141782185,1.5822857596254993,-0.9166666666666667,-0.015011339430562636,1.0425125419515788,-0.16666666666666674,-0.007265302256669366,1.5784215966272415,0.5833333333333333,-0.005980281464770132,1.4779132578587664,1.3333333333333333,-0.0008707549689160117,1.5709312812385186,2.083333333333333,0.003074287647277317,1.5705503160252292,2.833333333333333,0.007576720165974067,1.57132180796379,3.583333333333333,0.01207212854126103,1.5721506594557937,4.333333333333333,0.016567170237944927,12.0,3.0,0.05010696061200146,0.11254011324547122,0.10327449040439214
1.058,1.0,0.0,0.6653896291433942,-1.6666666666666667,-0.014126785763079443,1.5790169078318095,-0.9166666666666667,-0.014993714557752997,1.0407635236951447,-0.16666666666666674,-0.007255075251709473,1.5767349634115098,0.5833333333333333,-0.0059705295797634495,1.4774013698169182,1.3333333333333333,-0.0008674795471525987,1.570910617490878,2.083333333333333,0.003074412312568887,1.5705539277067768,2.833333333333333,0.007576698103848623,1.571331547793158,3.583333333333333,0.012072069152217257,1.5721629559710848,4.333333333333333,0.016567096043265235,12.0,3.0,0.05011331118510145,0.1128033594399467,0.10314028749887909
1.06,1.0,0.0,0.6430432888516385,-1.6666666666666667,-0.013992337774860366,1.5754145187733504,-0.9166666666666667,-0.014974101446990856,1.038969199493793,-0.16666666666666674,-0.007244581142170869,1.5749871035013967,0.5833333333333333,-0.005960409780469059,1.4769233813242064,1.3333333333333333,-0.0008644082189015094,1.5708902686204413,2.083333333333333,0.0030745362950547303,1.5705574304461467,2.833333333333333,0.0075766764337593375,1.5713410766265217,3.583333333333333,0.012072010713241049,1.5721750874958662,4.333333333333333,0.01656702226417349,12.0,3.0,0.050119605486285516,0.11306671616071852,0.10300606391228631
1.062,0.0,0.0,0.6207628718058145,-1.6666666666666667,-0.013858259733109831,1.571476484584435,-0.9166666666666667,-0.0149524871126401,1.0371287562804647,-0.16666666666666674,-0.007233815196962759,1.5731781168249992,0.5833333333333333,-0.005949922621008381,1.4764791743038848,1.3333333333333333,-0.000861540287945239,1.570870404697409,2.083333333333333,0.00307465838827735,1.570560789478087,2.833333333333333,0.007576655417323118,1.5713503519138896,3.583333333333333,0.01207195354024087,1.5721869765308751,4.333333333333333,0.0165669494750248,12.0,3.0,0.050125899787469584,0.11333007288149034,0.10287184032569353
1.064,0.0,0.0,0.5985526469163057,-1.6666666666666667,-0.013724577230834888,1.56720075491842,-0.9166666666666667,-0.01492885890750661,1.0352413573808454,-0.16666666666666674,-0.0072227725376827895,1.5713081106883153,0.5833333333333333,-0.005939068700949996,1.4760686279676778,1.3333333333333333,-0.000858875045823309,1.5708511679521475,2.083333333333333,0.003074777571815545,1.570563977983532,2.833333333333333,0.007576635263131476,1.5713593399238752,3.583333333333333,0.01207189788851666,1.5721985612763478,4.333333333333333,0.01656687814081475,12.0,3.0,0.05013219408865365,0.11359342960226217,0.10273761673910076
1.066,0.0,0.0,0.5764168835971508,-1.6666666666666667,-0.013591315881497836,1.5625853381157917,-0.9166666666666667,-0.014903204529510522,1.0333061435058313,-0.16666666666666674,-0.007211448144285073,1.5693771996071122,0.5833333333333333,-0.005927848664129893,1.4756916182539288,1.3333333333333333,-0.0008564117678060673,1.570832675454548,2.083333333333333,0.0030748929922871132,1.57056697620595,2.833333333333333,0.007576616132098806,1.5713680146005393,3.583333333333333,0.012071843960456748,1.5722097934146988,4.333333333333333,0.01656680863234191,12.0,3.0,0.05013848838983772,0.11385678632303399,0.10260339315250798
1.068,0.0,0.0,0.5543598487429054,-1.6666666666666667,-0.013458501301582906,1.557628302422853,-0.9166666666666667,-0.014875512028694752,1.0313222337809511,-0.16666666666666674,-0.007199836861034988,1.5673855051597976,0.5833333333333333,-0.005916263197642674,1.4753480173468025,1.3333333333333333,-0.0008541497095235733,1.5708150214335612,2.083333333333333,0.0030750039472727097,1.5705697705920907,2.833333333333333,0.007576598142764298,1.5713763565452843,3.583333333333333,0.012071791912396764,1.5722206361671138,4.333333333333333,0.016566741239511806,12.0,3.0,0.05014478269102179,0.11412014304380581,0.1024691695659152
1.07,0.0,0.0,0.532385803585815,-1.6666666666666667,-0.013326159092457433,1.5523277772627881,-0.9166666666666667,-0.014845769814537118,1.02928872681276,-0.16666666666666674,-0.007187933402685707,1.5653331558554398,0.5833333333333333,-0.005904313030958786,1.4750376932545144,1.3333333333333333,-0.0008520881040808157,1.570798279336374,2.083333333333333,0.003075109871398631,1.5705723529701627,2.833333333333333,0.007576581376447455,1.571384352110779,3.583333333333333,0.012071741860728293,1.572231062592241,4.333333333333333,0.016566676182997314,12.0,3.0,0.050151076992205855,0.11438349976457764,0.10233494597932243
1.072,0.0,0.0,0.5104990004313971,-1.6666666666666667,-0.013194314821514891,1.546681954560828,-0.9166666666666667,-0.01481396666357673,1.0272047017921357,-0.16666666666666674,-0.00717573236087656,1.5632202870124778,0.5833333333333333,-0.005891998935132639,1.4747605094298009,1.3333333333333333,-0.0008502261595270868,1.5707825037030236,2.083333333333333,0.0030752103239817547,1.5705747197751443,2.833333333333333,0.007576565882179022,1.5713919925953095,3.583333333333333,0.012071693887335325,1.572241054098764,4.333333333333333,0.01656661362444655,12.0,3.0,0.05015737129338992,0.11464685648534946,0.10220072239272965
1.074,0.0,0.0,0.48870367927077657,-1.6666666666666667,-0.013062994002588384,1.540689090125195,-0.9166666666666667,-0.014780091727364969,1.0250692196343036,-0.16666666666666674,-0.007163228210752815,1.561047040644841,0.5833333333333333,-0.005879321722074868,1.4745163244202724,1.3333333333333333,-0.0008485630565788056,1.5707677319122355,2.083333333333333,0.0030753049777818564,1.5705768713280017,2.833333333333333,0.0075765516813491324,1.571399273527204,3.583333333333333,0.012071648044428143,1.572250599146836,4.333333333333333,0.016566553675407415,12.0,3.0,0.05016366559457399,0.11491021320612128,0.10206649880613687
1.076,0.0,0.0,0.4670040642683843,-1.6666666666666667,-0.01293222207562466,1.5343475050854694,-0.9166666666666667,-0.01474413454075117,1.022881324155297,-0.16666666666666674,-0.007150415317805823,1.558813565353171,0.5833333333333333,-0.005866282243869046,1.4743049915399873,1.3333333333333333,-0.0008470979465216346,1.5707539858376203,2.083333333333333,0.003075393608526585,1.570578811173054,2.833333333333333,0.007576538772031988,1.5714061940300923,3.583333333333333,0.012071604358836774,1.5722596921162002,4.333333333333333,0.016566496405118983,12.0,3.0,0.05016995989575806,0.11517356992689311,0.1019322752195441
1.078,0.0,0.0,0.44540436012393236,-1.6666666666666667,-0.012802024385610306,1.527655587389971,-0.9166666666666667,-0.014706085030512815,1.020640043284422,-0.16666666666666674,-0.007137287944931782,1.5565200162196398,0.5833333333333333,-0.005852881392119026,1.4741263585566,1.3333333333333333,-0.0008458299492399242,1.5707412734397628,2.083333333333333,0.0030754760849742765,1.5705805454756014,2.833333333333333,0.007576527132961674,1.5714127562607336,3.583333333333333,0.012071562835819446,1.5722683323213336,4.333333333333333,0.0165664418473028,12.0,3.0,0.050176254196942126,0.11543692664766493,0.10179805163295132
1.08,0.0,0.0,0.42390874830791253,-1.6666666666666667,-0.012672426160743596,1.5206117933637335,-0.9166666666666667,-0.014665933524339826,1.0183443903121427,-0.16666666666666674,-0.0071238402597065325,1.5541665547054815,0.5833333333333333,-0.005839120097317839,1.4739802673908518,1.3333333333333333,-0.0008447581513396005,1.5707295903088574,2.083333333333333,0.0030755523593614218,1.5705820824801964,2.833333333333333,0.00757651672714639,1.5714189649120178,3.583333333333333,0.012071523462435597,1.5722765231561995,4.333333333333333,0.016566390006071997,12.0,3.0,0.050182548498126194,0.11570028336843675,0.10166382804635854
1.082,0.0,0.0,0.4025213831702242,-1.6666666666666667,-0.012543452489847477,1.513214649328606,-0.9166666666666667,-0.014623670760182403,1.015993365172623,-0.16666666666666674,-0.007110066341872857,1.5517533485508532,0.5833333333333333,-0.00582499932823289,1.473866553827051,1.3333333333333333,-0.000843881604345111,1.5707189211640995,2.083333333333333,0.003075622458146854,1.5705834320285548,2.833333333333333,0.00757650750511882,1.571424826774498,3.583333333333333,0.012071486210527891,1.572284271353173,4.333333333333333,0.0165663408610628,12.0,3.0,0.05018884279931026,0.11596364008920858,0.10152960445976576
1.084,0.0,0.0,0.3812463879219289,-1.6666666666666667,-0.012415128299021347,1.5054627532870122,-0.9166666666666667,-0.014579287895971635,1.0135859557599787,-0.16666666666666674,-0.0070959601910357386,1.5492805716770017,0.5833333333333333,-0.00581052009130512,1.4737850472345928,1.3333333333333333,-0.0008431993229623065,1.5707092413097283,2.083333333333333,0.0030756864730154014,1.5705846051350407,2.833333333333333,0.00757649940782867,1.5714303503504925,3.583333333333333,0.012071451039353009,1.5722915863424654,4.333333333333333,0.01656629437188096,12.0,3.0,0.05019513710049433,0.1162269968099804,0.10139538087317299
1.086,0.0,0.0,0.36008785049054454,-1.6666666666666667,-0.012287478327531574,1.4973547766708741,-0.9166666666666667,-0.014532776519722073,1.011121139277081,-0.16666666666666674,-0.007081515734559873,1.5467484040909674,0.5833333333333333,-0.005795683430062011,1.4737355703015553,1.3333333333333333,-0.0008427102834075573,1.5707005180431712,2.083333333333333,0.0030757445521416285,1.570585613616873,2.833333333333333,0.007576492369189754,1.5714355455153857,3.583333333333333,0.012071417897897044,1.572298479699935,4.333333333333333,0.016566250481945207,12.0,3.0,0.0502014314016784,0.11649035353075222,0.10126115728658021
1.088,0.0,0.0,0.33904981924973415,-1.6666666666666672,-0.012160527102943271,1.488889466157214,-0.9166666666666672,-0.014484128660025249,1.0085978836155294,-0.16666666666666696,-0.007066726835662488,1.544157031793223,0.5833333333333331,-0.005780490424545806,1.473717938782049,1.3333333333333333,-0.0008424134218093324,1.570692712007886,2.0833333333333335,0.0030757968917409736,1.5705864697756524,2.8333333333333335,0.0075764863182987635,1.5714404232212822,3.583333333333334,0.012071386726907688,1.5723049646725609,4.333333333333334,0.016566209121800395,12.0,3.0000000000000004,0.050207725702862464,0.11675371025152405,0.10112693369998743
1.09,0.0,0.0,0.31813629862470805,-1.6666666666666663,-0.012034298915498403,1.4800656455519434,-0.9166666666666663,-0.014433336796943284,1.006015148765174,-0.16666666666666652,-0.0070515873016931754,1.5415066466887286,0.5833333333333334,-0.0057649421907593375,1.473731961259328,1.3333333333333333,-0.000842307632692294,1.5706857784819925,2.083333333333333,0.0030758437279526825,1.5705871861264542,2.833333333333333,0.0075764811813460835,1.5714449952386453,3.583333333333333,0.012071357460672307,1.5723110557720774,4.333333333333333,0.016566170211964635,12.0,2.9999999999999996,0.05021402000404653,0.11701706697229587,0.10099271011339465
1.092,0.0,0.0,0.29735124457514345,-1.6666666666666667,-0.011908817791748249,1.470882217743371,-0.9166666666666667,-0.01438039387331166,1.0033718882513103,-0.16666666666666674,-0.0070360908925910445,1.5387974465019059,0.5833333333333333,-0.005749039880132372,1.473777438926767,1.3333333333333333,-0.0008423917675559687,1.5706796685933848,2.083333333333333,0.003075885329108043,1.5705877751705377,2.833333333333333,0.007576476883241273,1.571449273931964,3.583333333333333,0.012071330028568127,1.5723167684283654,4.333333333333333,0.016566133665367532,12.0,3.0,0.0502203143052306,0.1172804236930677,0.10085848652680188
1.094,0.0,0.0,0.2766985599579279,-1.6666666666666667,-0.011784107467450861,1.4613381667269776,-0.9166666666666667,-0.014325293306460225,1.0006670505974062,-0.16666666666666674,-0.007020231329507862,1.5360296346960076,0.5833333333333333,-0.005732784679011436,1.4738541653886945,1.3333333333333333,-0.0008426646335606028,1.570674330452483,2.083333333333333,0.0030759219884396896,1.570588249207663,2.833333333333333,0.007576473348976772,1.5714532720658707,3.583333333333333,0.012071304356408213,1.5723221186951581,4.333333333333333,0.01656609938942981,12.0,3.0,0.05022660860641467,0.11754378041383952,0.1007242629402091
1.096,0.0,0.0,0.25618208977255064,-1.6666666666666667,-0.011660191359747569,1.4514325597030384,-0.9166666666666667,-0.014268029000361868,0.9978995808109423,-0.16666666666666674,-0.007004002303584438,1.5332034203972935,0.5833333333333333,-0.005716177808176046,1.473961926482829,1.3333333333333333,-0.0008431249923321675,1.5706697101949296,2.083333333333333,0.0030759540172851,1.570588620184038,2.833333333333333,0.00757647050475402,1.5714570026384693,3.583333333333333,0.012071280367604775,1.5723271230014815,4.333333333333333,0.01656606728782905,12.0,3.0,0.050232902907598735,0.11780713713461134,0.10059003935361632
1.098,0.0,0.0,0.235805616292495,-1.6666666666666667,-0.011537092538635305,1.441164549248711,-0.9166666666666667,-0.014208595358218232,0.9950684218896562,-0.16666666666666674,-0.006987397484865655,1.5303190183243287,0.5833333333333333,-0.005699220522383762,1.474100500125702,1.3333333333333333,-0.0008437715588969743,1.5706657529281263,2.083333333333333,0.0030759817388304207,1.5705888995720287,2.833333333333333,0.0075764682788957705,1.5714604787389397,3.583333333333333,0.01207125798416918,1.572331797943008,4.333333333333333,0.016566037261991108,12.0,3.0,0.0502391972087828,0.11807049385538317,0.10045581576702355
1.1,0.0,0.0,0.21557285408652443,-1.6666666666666667,-0.011414833697754971,1.4305333755662528,-0.9166666666666667,-0.01414698729549227,0.9921725163451902,-0.16666666666666674,-0.006970410531337938,1.5273766487226161,0.5833333333333333,-0.005681914109945973,1.4742696561820303,1.3333333333333333,-0.000844603000754212,1.570662403577405,2.083333333333333,0.0030760054824312405,1.5705890982779382,2.833333333333333,0.007576466602567826,1.5714637134267555,3.583333333333333,0.01207123712756636,1.5723361601081849,4.333333333333333,0.016566009212341953,12.0,3.0,0.05024549150996687,0.11833385057615499,0.10032159218043077
1.102,0.0,0.0,0.1954874449342962,-1.6666666666666672,-0.01129343712451915,1.419538368809081,-0.9166666666666672,-0.014083200253397522,0.9892108077408424,-0.16666666666666696,-0.006953035098071143,1.524376537304659,0.5833333333333331,-0.005664259892335698,1.4744691563585515,1.3333333333333333,-0.0008456179370921824,1.570659607629644,2.0833333333333335,0.0030760255785355706,1.570589226574358,2.8333333333333335,0.0075764654103323715,1.571466719630108,3.583333333333334,0.01207121771943947,1.5723402259345918,4.333333333333334,0.016565983039350893,12.0,3.0000000000000004,0.05025178581115094,0.11859720729692681,0.10018736859383799
1.104,0.0,0.0,0.1755529526412835,-1.6666666666666663,-0.011172924669605776,1.40817895148744,-0.9166666666666663,-0.014017230212854484,0.9861822422398149,-0.16666666666666652,-0.006935264846445054,1.521318915195431,0.5833333333333334,-0.005646259223827953,1.474698754122375,1.3333333333333333,-0.0008468149381513092,1.5706573117741676,2.083333333333333,0.0030760423542221344,1.5705892940538302,2.833333333333333,0.007576464640553851,1.5714695100613527,3.583333333333333,0.01207119968221935,1.5723440115915217,4.333333333333333,0.016565958644392448,12.0,2.9999999999999996,0.050258080112335006,0.11886056401769864,0.10005314500724521
1.106,0.0,0.0,0.1557728577585301,-1.6666666666666667,-0.011053317715847702,1.3964546409554999,-0.9166666666666667,-0.01394907370892464,0.9830857701600588,-0.16666666666666674,-0.006917093453438891,1.51820401888313,0.5833333333333333,-0.005627913491172586,1.474958194643483,1.3333333333333333,-0.0008481925247342508,1.570655464442692,2.083333333333333,0.003076056129354993,1.5705893096008048,2.833333333333333,0.007576464235677018,1.5714720971475045,3.583333333333333,0.012071182939631882,1.5723475328852516,4.333333333333333,0.01656593593045087,12.0,3.0,0.050264374413519074,0.11912392073847046,0.09991892142065244
1.108,0.0,0.0,0.13615055221329947,-1.6666666666666667,-0.010934637146551181,1.384365051981757,-0.9166666666666667,-0.013878727845733,0.9799203475315127,-0.16666666666666674,-0.006898514620960353,1.5150320901749867,0.5833333333333333,-0.005609224113298781,1.4752472147606126,1.3333333333333333,-0.000849749167860899,1.5706540162518112,2.083333333333333,0.003076067213343846,1.5705892813791218,2.833333333333333,0.00757646414239517,1.5714744929739932,3.583333333333333,0.012071167417114973,1.572350805183887,4.333333333333333,0.01656591480268849,12.0,3.0,0.05027066871470314,0.11938727745924228,0.09978469783405966
1.11,0.0,0.0,0.11668933385721214,-1.6666666666666667,-0.010816903313279797,1.3719098994046621,-0.9166666666666667,-0.01380619031189054,0.976684937651244,-0.16666666666666674,-0.006879522085189076,1.5118033761578213,0.5833333333333333,-0.005590192541049921,1.4755655429694212,1.3333333333333333,-0.0008514832885636761,1.5706529203530186,2.083333333333333,0.003076075902489131,1.5705892168325075,2.833333333333333,0.007576464311725268,1.5714767092400697,3.583333333333333,0.012071153042156038,1.572353843359042,4.333333333333333,0.01656589516889668,12.0,3.0,0.05027696301588721,0.1196506341800141,0.09965047424746688
1.112,0.0,0.0,0.09739240093898223,-1.6666666666666667,-0.010700136003143273,1.359089000875437,-0.9166666666666667,-0.013731459396427973,0.973378512631723,-0.16666666666666674,-0.006860109625907465,1.508518129162972,0.5833333333333333,-0.005570820256946929,1.4759128994315613,1.3333333333333333,-0.0008533932578165278,1.5706521326964762,2.083333333333333,0.0030760824778818864,1.5705891226958117,2.833333333333333,0.0075764646990049535,1.5714787572244033,3.583333333333333,0.012071139744559579,1.5723566617419449,4.333333333333333,0.016565876939845747,12.0,3.0,0.05028325731707128,0.11991399090078593,0.0995162506608741
1.114,0.0,0.0,0.07826284650937,-1.6666666666666667,-0.010584354405633893,1.3459022796900695,-0.9166666666666667,-0.013654534005252622,0.9700000549371933,-0.16666666666666674,-0.006840271075790338,1.5051766067351675,0.5833333333333333,-0.005551108774977832,1.476288996003078,1.3333333333333333,-0.0008554773965893685,1.5706516122156762,2.083333333333333,0.0030760872038211413,1.5705890050149534,2.833333333333333,0.007576465263825128,1.5714806477595644,3.583333333333333,0.01207112745665358,1.5723592740918542,4.333333333333333,0.01656586002954833,12.0,3.0,0.050289551618255345,0.12017734762155775,0.09938202707428133
1.116,0.0,0.0,0.05930365276645444,-1.6666666666666672,-0.010469577079056224,1.332349767712487,-0.9166666666666672,-0.013575413678140422,0.9665485589028551,-0.16666666666666696,-0.006820000329623161,1.5017790716048842,0.5833333333333331,-0.005531059640411006,1.4766935362803963,1.3333333333333333,-0.0008577339760184688,1.5706513209407742,2.0833333333333335,0.003076090326705944,1.5705888691737684,2.8333333333333335,0.007576465969910281,1.571482391214209,3.583333333333334,0.012071116113442618,1.5723616935749312,4.333333333333334,0.01656584435544888,12.0,3.0000000000000004,0.05029584591943941,0.12044070434232958,0.09924780348768855
