t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_adaptive_box_x,object_adaptive_box_y,object_adaptive_box_z
1.018,0.0,0.0,0.7376887917623658,0.5359794300112664,-0.0011858988453800256,0.22943305961449978,0.07745137557300424,-0.0009313790244923861,0.23731801614204345,0.24200819450055291,2.398589387794825e-05,0.5089200514396304,0.07900827665257881,-0.002575460757944758,0.6870044633323447,0.5191146539982819,-0.0009928303420962488,0.029791475639272588,0.07652225421531914,0.000260342293218715,0.6636043799735828,0.5254176637183032,-0.0008113433252344547,0.33004476203634603,0.23723929135208133,-0.0005622742565334349,0.17531662787309787,0.23439332391965625,0.0003501383644848209,8.0,2.8,0.048091470948322425,0.12584448281274468,0.0804798944120709
1.02,0.0,0.0,0.7417444167329991,0.5359794300112664,-0.0012102561705065967,0.22617331090433282,0.07745137557300424,-0.0009118901042489732,0.2366339006269391,0.24200819450055291,2.8141070151056768e-05,0.5095701131814907,0.07900827665257881,-0.0025794706487223093,0.6894210104673966,0.5191146539982819,-0.0010073388560043763,0.026467734305420782,0.07652225421531914,0.00028038467145627925,0.6665637901069561,0.5254176637183032,-0.0008291202975316774,0.3291290318345,0.23723929135208133,-0.0005568328241055882,0.17461125507912023,0.23439332391965625,0.0003544601762793503,8.0,2.8,0.04808805880503072,0.1258484456113129,0.0804917564652144
1.022,0.0,0.0,0.7457956418141627,0.5359794300112664,-0.0012345899203303962,0.22290268243198558,0.07745137557300424,-0.0008923316119879715,0.23595817977307712,0.24200819450055291,3.2245763241682936e-05,0.5102019890788869,0.07900827665257881,-0.0025833710191734715,0.6918355810770074,0.5191146539982819,-0.0010218381388146878,0.02316133305390804,0.07652225421531914,0.00030032711945939016,0.6695195238675291,0.5254176637183032,-0.0008468767583319172,0.3282047670313826,0.23723929135208133,-0.0005513384428945119,0.17392090217954495,0.23439332391965625,0.00035869241304321614,8.0,2.8,0.04808464666173901,0.1258524084098811,0.08050361851835791
1.024,0.0,0.0,0.7498419959395559,0.5359794300112664,-0.001258897270817378,0.2196218919019265,0.07745137557300419,-0.0008727078411538883,0.23529083224910136,0.24200819450055291,3.630008836485477e-05,0.5108157474157441,0.07900827665257878,-0.0025871622745578487,0.6942477373941801,0.5191146539982819,-0.0010363255624723526,0.01987295388696425,0.07652225421531908,0.0003201655269684663,0.6724713232590028,0.5254176637183033,-0.0008646111608953546,0.3272722596579241,0.23723929135208133,-0.0005457928540758078,0.1732456568364834,0.23439332391965625,0.0003628345304406678,8.0,2.8000000000000003,0.048081234518447306,0.1258563712084493,0.08051548057150142
1.026,0.0,0.0,0.7538830077212206,0.5359794300112664,-0.0012831753955697375,0.21633165900081702,0.07745137557300424,-0.0008530230979735335,0.23463183463578846,0.24200819450055291,4.030417350870935e-05,0.5114114571947985,0.07900827665257881,-0.0025908448245789916,0.69665704198703,0.5191146539982819,-0.001050798500375389,0.01660327562769488,0.07652225421531914,0.0003398958019701293,0.6754189301137766,0.5254176637183032,-0.0008823219572441976,0.3263318035236837,0.23723929135208133,-0.0005401978098350567,0.17258560364882458,0.23439332391965625,0.0003668860024990371,8.0,2.8,0.0480778223751556,0.12586033400701752,0.08052734262464492
1.028,0.0,0.0,0.7579182055221118,0.5359794300112664,-0.0013074214662597257,0.2130327052485067,0.07745137557300419,-0.000833281700566877,0.23398116146762155,0.24200819450055291,4.425815918858672e-05,0.5119891881160922,0.07900827665257878,-0.0025944190832533185,0.6990630578512799,0.5191146539982819,-0.0010652543279324887,0.013352973782524674,0.07652225421531908,0.0003595138715257452,0.6783620861280613,0.5254176637183033,-0.0009000075983728398,0.3253836941600021,0.23723929135208133,-0.0005345550730296142,0.17194082415018241,0.23439332391965625,0.00037084632162499,8.0,2.8000000000000003,0.048074410231863894,0.12586429680558572,0.08053920467778843
1.03,0.0,0.0,0.7619471175289232,0.5359794300112664,-0.0013316326530650724,0.2097257538482611,0.07745137557300424,-0.0008134879780530148,0.23333878527492943,0.24200819450055291,4.8162198197588215e-05,0.5125490105558133,0.07900827665257881,-0.0025978854687810802,0.7014653485022565,0.5191146539982819,-0.0010796904231179876,0.010122720404203912,0.07652225421531914,0.0003790156825967668,0.6813005328970743,0.5254176637183032,-0.0009176665344585482,0.3244282287626854,0.23723929135208133,-0.0005288664168475248,0.17131139680749663,0.23439332391965625,0.00037471499861684303,8.0,2.8,0.04807099808857219,0.12586825960415393,0.08055106673093193
1.032,0.0,0.0,0.7659692718251574,0.5359794300112664,-0.001355806125105941,0.20641152953627118,0.07745137557300419,-0.0007936462696515414,0.23270467662656746,0.24200819450055291,5.201645535374089e-05,0.5130909955454884,0.07900827665257878,-0.0026012444034194068,0.7038634780663715,0.5191146539982819,-0.0010941041670238475,0.0069131839554051906,0.07652225421531908,0.00039839720286669104,0.6842340119503114,0.5254176637183033,-0.0009352972150726256,0.3234657061342309,0.23723929135208133,-0.0005231336244636244,0.1706973970202838,0.23439332391965625,0.00037849156267295777,8.0,2.8000000000000003,0.04806758594528048,0.12587222240272214,0.08056292878407544
1.034,0.0,0.0,0.7699841964644251,0.5359794300112664,-0.0013799390508833463,0.2030907584304932,0.07745137557300424,-0.0007737609237796016,0.23207880417311527,0.24200819450055291,5.5821107243912704e-05,0.5136152147515317,0.07900827665257881,-0.0026044963133574576,0.7062570113720648,0.5191146539982819,-0.0011084929444085375,0.0037250291729386416,0.07652225421531914,0.0004176544215594837,0.6871622647868901,0.5254176637183032,-0.0009528980893920492,0.32249642662560773,0.23723929135208133,-0.0005173584886928976,0.17009889712053541,0.23439332391965625,0.00038217556139623474,8.0,2.8,0.048064173801988776,0.12587618520129035,0.08057479083721894
1.036,0.0,0.0,0.7739914195439616,0.5359794300112664,-0.0014040285987189523,0.1997641678788682,0.07745137557300419,-0.0007538362971449341,0.23146113469056726,0.24200819450055291,5.957634196462586e-05,0.5141217404551537,0.07900827665257878,-0.0026076416285937174,0.7086455140401922,0.5191146539982819,-0.001122854144242697,0.0005589169326132917,0.07652225421531908,0.00043678335025428266,0.69008503291096,0.5254176637183033,-0.0009704676064115207,0.32152069207760287,0.23723929135208133,-0.0005115428116411585,0.1695159663732597,0.23439332391965625,0.00038576656079472506,8.0,2.8000000000000003,0.04806076165869707,0.12588014799985855,0.08058665289036245
1.038,1.0,0.08709942213141428,0.777990469278347,0.5359794300112664,-0.0014280719371961713,0.196432486306972,0.07745137557300424,-0.0007338767538351837,0.2308516331244907,0.24200819450055291,6.328235885991396e-05,0.5146106455326357,0.07900827665257881,-0.0026106807828154494,0.7110285525738398,0.5191146539982819,-0.0011371851602514614,-0.002584495885227763,0.07652225421531914,0.0004557800236962351,0.6930020578671752,0.5254176637183032,-0.0009880042151559408,0.32053880576174537,0.23723929135208133,-0.0005056884043531292,0.16894867097766356,0.23439332391965625,0.0003892641452783794,8.0,2.8,0.04805734951540536,0.12588411079842676,0.08059851494350595
1.04,1.0,0.06932764360932066,0.7819808740734152,0.5359794300112664,-0.001452066235602484,0.19309644306514626,0.07745137557300419,-0.0007138866644038069,0.23025026263462647,0.24200819450055291,6.693936825637332e-05,0.5150783302045558,0.07900827665257878,-0.0026136142132803415,0.7134088890198109,0.5191146539982819,-0.0011514833914533472,-0.00570431719989586,0.07652225421531908,0.000474640500603281,0.695913081276224,0.5254176637183033,-0.001005506364893231,0.31955107232082003,0.23723929135208133,-0.0004997970864579843,0.16839707406897117,0.23439332391965625,0.0003926679176519562,8.0,2.8000000000000003,0.04805370680823381,0.12588797983360317,0.0806107157720406
1.042,1.0,0.05705190003253574,0.7859621626003382,0.5359794300112664,-0.001476008664372893,0.18975676827516214,0.07745137557300424,-0.000693870404952852,0.22965698463990716,0.24200819450055291,7.054759119555864e-05,0.5155238086706936,0.07900827665257881,-0.002616420321311862,0.7157870128059046,0.5191146539982819,-0.001165765410129174,-0.008799829082620395,0.07652225421531914,0.00049335942849129,0.6988178448704108,0.5254176637183032,-0.0010229725053475245,0.31855779770898346,0.23723929135208133,-0.0004938706858124322,0.16786123572087483,0.23439332391965625,0.0003959774991041105,8.0,2.8,0.04804975102082931,0.12589172102986365,0.08062337592481547
1.044,1.0,0.04682796204262228,0.7899338638698712,0.5359794300112664,-0.0014998963955344313,0.1864141926764684,0.07745137557300419,-0.0006738323562129477,0.22907175886386721,0.24200819450055291,7.410725916387451e-05,0.5159479928136355,0.07900827665257878,-0.0026190931921086886,0.7181617643068002,0.5191146539982819,-0.001180034152845736,-0.011870441512044493,0.07652225421531908,0.0005119324997876368,0.7017160905292851,0.5254176637183033,-0.0010404010869126447,0.31755928913149445,0.23723929135208133,-0.0004879110381414128,0.16734121294861468,0.23439332391965625,0.00039919252919268857,8.0,2.8000000000000003,0.04804554335545593,0.12589535797083828,0.08063640386677721
1.046,1.0,0.03832352710832804,0.7938955073067427,0.5359794300112664,-0.001523726603151629,0.18306944747207632,0.07745137557300424,-0.0006537769026207849,0.22849454338041944,0.24200819450055291,7.76186138201142e-05,0.5163516560299873,0.07900827665257881,-0.00262163829696634,0.7205321059986064,0.5191146539982819,-0.0011942826618511098,-0.014915559965201988,0.07652225421531914,0.0005303561743641818,0.7046075603153128,0.5254176637183032,-0.0010577905608658911,0.31655585498407135,0.23723929135208133,-0.0004819199866764787,0.16683705971268262,0.23439332391965625,0.0004023126658262495,8.0,2.8,0.04804112852180425,0.1258989083725398,0.08064973316807743
1.048,1.0,0.03124659043624145,0.7978466228241762,0.5359794300112664,-0.0015474964637728584,0.17972326417413437,0.07745137557300419,-0.0006337084313944328,0.2279252946599724,0.24200819450055291,8.108190672080085e-05,0.5167354559947578,0.07900827665257878,-0.002624060276264451,0.7228971027042236,0.5191146539982819,-0.0012085047120019468,-0.017934587011231126,0.07652225421531908,0.0005486268850831263,0.7074919965095845,0.5254176637183033,-0.0010751393795820567,0.3155478047918892,0.23723929135208133,-0.00047589938179194014,0.16634882692314643,0.23439332391965625,0.00040533758524184183,8.0,2.8000000000000003,0.048036543845761434,0.12590238735369494,0.08066330873262702
1.05,1.0,0.025359915119808545,0.8017867408985258,0.5359794300112664,-0.001571203156877459,0.1763763744492453,0.07745137557300424,-0.0006136313316067808,0.22736396761586294,0.24200819450055291,8.449739904348303e-05,0.5170999538860636,0.07900827665257881,-0.002626363076053074,0.725255904927147,0.5191146539982819,-0.00122269469223565,-0.020926923680025515,0.07652225421531914,0.0005667410473593016,0.7103691416475563,0.5254176637183032,-0.0010924459967476877,0.3145354491482294,0.23723929135208133,-0.0004698510806388473,0.1658765624445893,0.23439332391965625,0.000408266981979059,8.0,2.8,0.04803182048503186,0.12590580779693814,0.0806770848836762
1.052,1.0,0.020465629600174465,0.8057153926440123,0.5359794300112664,-0.0015948438653235564,0.17302950996357966,0.07745137557300419,-0.0005935499932574467,0.22681051565107765,0.24200819450055291,8.786536130813982e-05,0.5174456304713586,0.07900827665257878,-0.0026285500634009086,0.7276077349221306,0.5191146539982819,-0.0012368475055731902,-0.023891970630410514,0.07652225421531908,0.0005846950673720677,0.713238738554817,0.5254176637183033,-0.0011097088675755176,0.3135190996527947,0.23723929135208133,-0.00046377694677688844,0.16542031110166047,0.23439332391965625,0.0004111005688504018,8.0,2.8000000000000003,0.04802698443538256,0.12590918062776857,0.08069102374041205
1.054,1.0,0.01639887171894828,0.8096321098875428,0.5359794300112664,-0.0016184157757964755,0.1696834022278386,0.07745137557300424,-0.0005734688063434524,0.22626489070523814,0.24200819450055291,9.118607309685156e-05,0.5177728994750876,0.07900827665257881,-0.002630624122912679,0.7299518751354348,0.5191146539982819,-0.001250958485543092,-0.026829129143967203,0.07652225421531914,0.000602485349074378,0.7161005303828785,0.5254176637183032,-0.0011269264490190826,0.3124990688497027,0.23723929135208133,-0.0004576788498042801,0.1649801146852319,0.23439332391965625,0.0004138380769079747,8.0,2.8,0.04802205737585552,0.1259125150928444,0.08070509390075019
1.056,1.0,0.013022246336539828,0.813536425243597,0.5359794300112664,-0.0016419160792576584,0.16633878244212044,0.07745137557300419,-0.0005533921599290064,0.22572704330182364,0.24200819450055291,9.445982277188864e-05,0.5180821187363712,0.07900827665257878,-0.002632587736935053,0.7322876585708314,0.5191146539982819,-0.0012650233268229171,-0.02973780197673202,0.07652225421531908,0.0006201083001557177,0.718954260644981,0.5254176637183033,-0.0011440971999874508,0.3114756701651716,0.23723929135208133,-0.0004515586649857282,0.16455601195915628,0.23439332391965625,0.0004164792554065461,8.0,2.8000000000000003,0.04801705737445869,0.12591581900024654,0.0807192693456985
1.058,1.0,0.010221235202323053,0.8174278721891659,0.5359794300112664,-0.0016653419713939842,0.16299638134074437,0.07745137557300424,-0.0005333244412146972,0.22519692259560536,0.24200819450055291,9.768690719237566e-05,0.5183735995215788,0.07900827665257881,-0.0026344430525027545,0.7346144607628285,0.5191146539982819,-0.001279038027435297,-0.032617394091792706,0.07652225421531914,0.000637560337152307,0.721799673251912,0.5254176637183032,-0.0011612195815600668,0.3104492178449105,0.23723929135208133,-0.00044541827287854154,0.16414803866762107,0.23439332391965625,0.0004190238717629998,8.0,2.8,0.04801199947792687,0.12591909892743197,0.08073352852900019
1.06,1.0,0.007900397506441907,0.8213059851387237,0.5359794300112664,-0.0016886906530673973,0.15965692903708548,0.07745137557300419,-0.0005132700346064411,0.22467447642026686,0.24200819450055291,0.00010086763142968531,0.5186476142963482,0.07900827665257878,-0.002636191937214,0.7369316930912894,0.5191146539982819,-0.0012929988405872798,-0.035467313292028735,0.07652225421531908,0.0006548378898426707,0.7246365125478297,0.5254176637183033,-0.0011782920572016517,0.30942002689122866,0.23723929135208133,-0.0004392595589569749,0.16375622754309377,0.23439332391965625,0.00042147171151221116,8.0,2.8000000000000003,0.04800689620489739,0.12592236040076019,0.08074785362063792
1.062,1.0,0.0059802377551552285,0.8251702995192187,0.5359794300112664,-0.0017119593307647438,0.15632115486847506,0.07745137557300424,-0.0004932333207844874,0.22415965133618437,0.24200819450055291,0.00010400230848171632,0.5189044032113516,0.07900827665257881,-0.0026378360258626165,0.7392387972155514,0.5191146539982819,-0.0013069022345580446,-0.0382869707690963,0.07652225421531914,0.0006719374050440872,0.7274645233460891,0.5254176637183032,-0.0011953130929771587,0.30838841299987696,0.23723929135208133,-0.000433084413234884,0.1633806083148527,0.23439332391965625,0.0004238225782593749,8.0,2.8,0.048001757958519436,0.12592560805013714,0.08076222987813801
1.064,1.0,0.004394663051164879,0.829020351845065,0.5359794300112664,-0.0017351452170477142,0.15298978724122006,0.07745137557300419,-0.00047321867577282525,0.22365239267834192,0.24200819450055291,0.00010709125898621124,0.5191441795141716,0.07900827665257878,-0.0026393767593526365,0.7415352404427978,0.5191146539982819,-0.001320744859303617,-0.041075781582127456,0.07652225421531908,0.0006888553499064923,0.7302834509650632,0.5254176637183033,-0.0012122811577667148,0.30735469249663494,0.23723929135208133,-0.0004268947298867738,0.1630212077180981,0.23439332391965625,0.0004260762936288213,8.0,2.8000000000000003,0.04799659337179196,0.12592884574196972,0.08077664512404571
1.066,1.0,0.0030890428988072085,0.8328556797931174,0.5359794300112664,-0.0017582455310027915,0.14966355347579546,0.07745137557300424,-0.0004532304700092949,0.22315264460435516,0.24200819450055291,0.000110134810933266,0.5193671340646344,0.07900827665257881,-0.0026408154171695566,0.7438205118760268,0.5191146539982819,-0.0013345235186670954,-0.043833165077412674,0.07652225421531914,0.0007055882147846796,0.7330930412639548,0.5254176637183032,-0.0012291947234805598,0.30631918227365784,0.23723929135208133,-0.0004206924068673217,0.16267804950363776,0.23439332391965625,0.00042823269720934886,8.0,2.8,0.047991409596685394,0.1259320766932775,0.08079108931161447
1.068,1.0,0.0020192061701862552,0.8366758222776138,0.5359794300112664,-0.001781257498691106,0.14634317965226332,0.07745137557300419,-0.00043327306741674766,0.22266035014257904,0.24200819450055291,0.00011313329937718652,0.5195734391016991,0.07900827665257878,-0.002642153144472334,0.746094119212512,0.5191146539982819,-0.0013482351472664693,-0.04655854525849515,0.07652225421531908,0.0007221325157563905,0.735893040678594,0.5254176637183033,-0.0012460522652739088,0.3052821997255971,0.23723929135208133,-0.0004144793455294591,0.16235115444814172,0.23439332391965625,0.00043029164649611095,8.0,2.8000000000000003,0.047986212546254244,0.1259353035694823,0.08080555416379642
1.07,1.0,0.0011475740773538422,0.8404803195250667,0.5359794300112664,-0.0018041783535980849,0.14302939045597177,0.07745137557300424,-0.00041335082447555444,0.22217545124027344,0.24200819450055291,0.00011608706614784325,0.5197632513855687,0.07900827665257881,-0.0026433909746947214,0.7483555860849804,0.5191146539982819,-0.0013618767912853805,-0.04925135111456425,0.07652225421531914,0.0007384847968428857,0.7386831962572153,0.5254176637183032,-0.0012628522617617443,0.30424406268550847,0.23723929135208133,-0.0004082574502410947,0.1620405403649601,0.23439332391965625,0.00043225301682908723,8.0,2.8,0.04798100709741849,0.1259385285680939,0.08082003287314843
1.072,1.0,0.00043151328760936917,0.8442687131490865,0.5359794300112664,-0.0018270053370828025,0.13972290902358728,0.07745137557300419,-0.0003934680892978055,0.22169788881180227,0.24200819450055291,0.00011899645956167688,0.5199367137707168,0.07900827665257878,-0.002644529848397939,0.75060445076046,0.5191146539982819,-0.001375445592520191,-0.051911016842417924,0.07652225421531908,0.0007546416319793,0.7414632556962099,0.5254176637183033,-0.001279593195233472,0.30320508936056156,0.23723929135208133,-0.0004020286280005628,0.16174622211549805,0.23439332391965625,0.0004341167013281769,8.0,2.8000000000000003,0.047975796988551096,0.12594175283023273,0.08083451960976011
1.074,1.0,0.0,0.8480405462251188,0.5359794300112664,-0.0018497356988269207,0.13642445678951293,0.07745137557300424,-0.0003736292007034982,0.22122760278684092,0.24200819450055291,0.00012186183413250385,0.5200939574872406,0.07900827665257881,-0.002645570622708828,0.7528402642281037,0.5191146539982819,-0.0013889387805730684,-0.05453698211631238,0.07652225421531914,0.0007705996263464224,0.7442329673758454,0.5254176637183032,-0.0012962735518674397,0.3021655982675654,0.23723929135208133,-0.0003957947880508814,0.161468211621142,0.23439332391965625,0.0004358826108249492,8.0,2.8,0.04797058517185905,0.12594497700419965,0.08084900949274598
1.076,1.0,0.0,0.8517953633650794,0.5359794300112664,-0.0018723666972831148,0.13313475333274502,0.07745137557300424,-0.0003538384872990521,0.22076453215856737,0.24200819450055291,0.00012468355028227195,0.5202350933197831,0.07900827665257881,-0.002646514085007971,0.755062597870335,0.5191146539982819,-0.0014023536613789304,-0.05712869159745584,0.07652225421531914,0.0007863554179897891,0.7469920803959522,0.5254176637183032,-0.0013128918219452532,0.3011259081683239,0.23723929135208133,-0.0003895578414929044,0.16120651787573073,0.23439332391965625,0.0004375506737910855,8.0,2.8,0.04796537299627226,0.12594820113255611,0.08086350000387146
1.078,1.0,0.0,0.8555327107918675,0.5359794300112664,-0.0018948956001228784,0.1298545162242204,0.07745137557300424,-0.0003341002665584447,0.2203086150318126,0.24200819450055291,0.00012746197405191328,0.5203602084896639,0.07900827665257881,-0.002647360900003226,0.7572710462035852,0.5191146539982819,-0.0014156876632323186,-0.05968559482911703,0.07652225421531914,0.0008019056748766499,0.749740344611565,0.5254176637183032,-0.001329446500065894,0.30008633800483586,0.23723929135208133,-0.0003833197008974555,0.16096114695856542,0.23439332391965625,0.0004391208362635531,8.0,2.8,0.047960161057870904,0.12595142529125888,0.08087799009888992
1.08,1.0,0.0,0.8592521364137403,0.5359794300112664,-0.0019173196846836071,0.12658446087470562,0.07745137557300424,-0.0003144188439072969,0.2198597886711464,0.24200819450055291,0.00013019747681244193,0.5204693875987045,0.07900827665257881,-0.0026481115910225107,0.7594652088542139,0.5191146539982819,-0.0014289383532318197,-0.06220714777943307,0.07652225421531914,0.000817247094266617,0.7524775106685194,0.5254176637183032,-0.0013459360853595708,0.2990472068343533,0.23723929135208133,-0.00037708227991652723,0.16073210204795194,0.23439332391965625,0.00044059306176654503,8.0,2.8,0.04795494911946955,0.12595464944996165,0.08089248019390838
1.082,1.0,0.0,0.862953189898531,0.5359794300112664,-0.0019396362384148439,0.12332530038327923,0.07745137557300424,-0.0002947985118102083,0.2194179895488744,0.24200819450055291,0.00013289043497643915,0.5205627154936913,0.07900827665257881,-0.0026487666656767545,0.7616446881495162,0.5191146539982819,-0.0014421033291355915,-0.06469281315123104,0.07652225421531914,0.0008323764119685132,0.7552033300389946,0.5254176637183032,-0.0013623590817012973,0.2980088337643133,0.23723929135208133,-0.00037084749289363194,0.1605193834352692,0.23439332391965625,0.0004419673312302259,8.0,2.8,0.047949737181068194,0.12595787360866442,0.08090697028892684
1.084,0.0,0.0,0.8666354227476927,0.5359794300112664,-0.001961842559323588,0.12007774538645738,0.07745137557300424,-0.0002752435488616499,0.2189831533929232,0.24200819450055291,0.0001355412297100711,0.520640277254739,0.07900827665257881,-0.0026493266330466746,0.7638090891912027,0.5191146539982819,-0.0014551802049074059,-0.06714206049404951,0.07652225421531914,0.0008472904041993011,0.7579175550569986,0.5254176637183032,-0.0013787139979241486,0.2969715378871573,0.23723929135208133,-0.00036461725447339187,0.1603229885395568,0.23439332391965625,0.0004432436429063224,8.0,2.8,0.04794452524266684,0.1259610977673672,0.08092146038394529
1.086,0.0,0.0,0.87029838837015,0.5359794300112664,-0.001983935956418558,0.11684250390801276,0.07745137557300424,-0.0002557582188807188,0.2185552152345901,0.24200819450055291,0.00013815024664577823,0.5207021581839919,0.07900827665257881,-0.0026497920036129613,0.7659580199279972,0.5191146539982819,-0.0014681666111575247,-0.06955436631486882,0.07652225421531914,0.0008619858882562119,0.7606199389537888,0.5254176637183032,-0.0013949993480321726,0.2959356382150525,0.23723929135208133,-0.00035839347921045586,0.16014291192261557,0.23439332391965625,0.0004444220122805968,8.0,2.8,0.047939313304265485,0.12596432192606996,0.08093595047896375
1.088,0.0,0.0,0.8739416421559402,0.5359794300112664,-0.0020059137501533017,0.1136202812095358,0.07745137557300424,-0.00023634677001005113,0.21813410945613468,0.24200819450055291,0.00014071787559577693,0.5207484437946521,0.07900827665257881,-0.002650163289188479,0.7680910912273479,0.5191146539982819,-0.0014810601955782914,-0.071929214187527,0.07652225421531914,0.0008764597231811276,0.7633102358932238,0.5254176637183032,-0.0014112136514129133,0.29490145361453,0.23723929135208133,-0.0003521780811778269,0.15997914530461402,0.23439332391965625,0.00044550247198224416,8.0,2.8,0.04793410136586413,0.12596754608477273,0.08095044057398221
1.09,0.0,0.0,0.8775647415496274,0.5359794300112664,-0.002027773272868043,0.11041177964178643,0.07745137557300424,-0.00021701343381918932,0.21771976983819022,0.24200819450055291,0.0001432445102665094,0.5207792198003325,0.07900827665257881,-0.00265044100285244,0.7702079169462448,0.5191146539982819,-0.0014938586233743955,-0.07426609486079837,0.07652225421531914,0.0008907088104170767,0.76598820100704,0.5254176637183032,-0.0014273554330495233,0.29386930274105477,0.23723929135208133,-0.00034597297357469216,0.15983167758019412,0.23439332391965625,0.00044648507169025344,8.0,2.8,0.047928889427462776,0.1259707702434755,0.08096493066900066
1.092,0.0,0.0,0.8811672461234705,0.5359794300112664,-0.002049511869230166,0.10721769849688428,0.07745137557300424,-0.00019776242441269312,0.2173121296069722,0.24200819450055291,0.00014573054797417618,0.5207945721047235,0.07900827665257881,-0.002650625658886522,0.7723081140011377,0.5191146539982819,-0.0015065595776877772,-0.07656450636511208,0.07652225421531914,0.0009047300944567049,0.768653590430048,0.5254176637183032,-0.0014434232237324207,0.2928395039735407,0.23723929135208133,-0.0003397800683338407,0.15970049483506937,0.23439332391965625,0.0004473698780367728,8.0,2.8,0.04792367748906142,0.12597399440217827,0.08097942076401912
1.094,0.0,0.0,0.8847487176503284,0.5359794300112664,-0.002071126896673225,0.10403873386138375,0.07745137557300424,-0.00017859793754328025,0.21691112148126274,0.24200819450055291,0.00014817638936148438,0.5207945867915686,0.07900827665257881,-0.002650717772712868,0.7743913024369498,0.5191146539982819,-0.0015191607600171348,-0.07882395411788826,0.07652225421531914,0.0009185205634825873,0.7713061613352418,0.5254176637183032,-0.0014594155602704686,0.2918123753488271,0.23723929135208133,-0.0003336012757287562,0.15958558036310827,0.23439332391965625,0.0004481569745075213,8.0,2.8,0.047918465550660067,0.12597721856088104,0.08099391085903758
1.096,0.0,0.0,0.8883087201762833,0.5359794300112664,-0.002092615725834372,0.10087557847028007,0.07745137557300424,-0.00015952414973027703,0.21651667771914979,0.24200819450055291,0.00015058243811574108,0.5207793501149409,0.07900827665257881,-0.002650717860833939,0.7764571054951818,0.5191146539982819,-0.001531659890632007,-0.08104395102746939,0.07652225421531914,0.0009320772499992444,0.773945671968817,0.5254176637183032,-0.0014753309857016312,0.2907882344961303,0.23723929135208133,-0.0003274385039804746,0.15948691468389617,0.23439332391965625,0.00044884646133928793,8.0,2.8,0.04791325361225871,0.1259804427195838,0.08100840095405604
1.098,0.0,0.0,0.891846820092967,0.5359794300112664,-0.0021139757409901015,0.09772892156199138,0.07745137557300424,-0.00014054521738365497,0.21612873016449996,0.24200819450055291,0.00015294910068841877,0.5207489484898107,0.07900827665257881,-0.002650626440774173,0.7785051496811024,0.5191146539982819,-0.001544054708981399,-0.0832240175956254,0.07652225421531914,0.0009453972314567312,0.7765718816850911,0.5254176637183032,-0.0014911680495030828,0.2897673985714851,0.23723929135208133,-0.00032129365886429375,0.15940447556076828,0.23439332391965625,0.00044943845541456053,8.0,2.8,0.04790804167385736,0.12598366687828658,0.0810228910490745
1.1,0.0,0.0,0.8953625862095707,0.5359794300112664,-0.002135204340490204,0.0945994487343607,0.07745137557300424,-0.00012166527593392281,0.21574721029314498,0.24200819450055291,0.00015527678601631772,0.5207034684828986,0.07900827665257881,-0.0026504440310233914,0.7805350648300208,0.5191146539982819,-0.0015563429740969228,-0.08536368201861033,0.07652225421531914,0.0009584776308656672,0.77918455098132,0.5254176637183032,-0.001506925307800727,0.28875018419219145,0.23723929135208133,-0.0003151686433164226,0.15933823801930677,0.23439332391965625,0.00044993309015332785,8.0,2.8,0.047902829735456,0.12598689103698935,0.08103738114409295
1.102,0.0,0.0,0.8988555898245209,0.5359794300112664,-0.002156298937189826,0.09148784180172116,0.07745137557300424,-0.00010288843896813874,0.21537204925876194,0.24200819450055291,0.00015756590524444763,0.5206429968038038,0.07900827665257881,-0.002650171150981919,0.7825464841726375,0.5191146539982819,-0.001568522464990433,-0.08746248028674969,0.07652225421531914,0.0009713156174035768,0.7817834415324064,0.5254176637183032,-0.0015226013235781007,0.2877369073712802,0.23723929135208133,-0.00030906535704066073,0.15928817436629472,0.23439332391965625,0.0004503305154020969,8.0,2.8,0.04789761779705465,0.12599011519569212,0.08105187123911141
1.104,0.0,0.0,0.9023254047968058,0.5359794300112664,-0.002177256958879527,0.08839477865306637,0.07745137557300424,-8.421879737230151e-05,0.21500317793842785,0.24200819450055291,0.00015981687145074586,0.5205676202963989,0.07900827665257881,-0.0026498083209073498,0.7845390443994704,0.5191146539982819,-0.0015805909810461334,-0.08951995628253696,0.07652225421531914,0.000983908407012413,0.7843683162254926,0.5254176637183032,-0.0015381946668846192,0.28672788345201333,0.23723929135208133,-0.00030298569611519335,0.15925425420911962,0.23439332391965625,0.0004506308973201692,8.0,2.8,0.04789240585865329,0.12599333935439488,0.08106636133412987
