t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff
1.244,0.0,0.0,0.42127767836885244,0.4785317195203431,0.000657081141497887,0.12568618649584237,0.12848977397451455,3.116015636238334e-05,0.04179742092757195,0.12595781306749637,0.0010018153695008874,0.3902351534926818,0.4691019916197082,0.0009156402657341887,0.14153573731105093,0.12444679930663669,-0.00020853740985272496,0.03242983117562184,0.12056615385053748,0.0010475459552071057,0.37347606314249976,0.4634745553589327,0.0010463013377529059,0.10808236848846782,0.11819033218927705,0.00011420631061834364,0.04752352277819432,0.11677249859889176,0.0008201061214725521,0.023666193384600694,0.2254267476527538,0.0023957798518838584,0.17729461218245093,0.18261167892252456,3.414708593086457e-05,0.24186585867144975,0.17901321643096074,-0.0007819850386484401,0.06720171222567903,0.22098459093632702,0.0018318238052844925,0.29589247889087233,0.21833361796600567,-0.0009493104978997006,0.19156821533683493,0.1768657400115506,-0.00020000615344492755,7.5,2.5
1.246,0.0,0.0,0.41878799093429087,0.4785317195203431,0.0006870484938178883,0.12546508243267937,0.12848977397451455,3.3643049744066176e-05,0.04115009184162004,0.12595781306749637,0.001009924705679093,0.38768548406191683,0.4691019916197082,0.0009464020575243173,0.1412229584596602,0.12444679930663669,-0.00020506725605297095,0.03162021261563908,0.12056615385053748,0.0010576358720989878,0.370681899190613,0.4634745553589327,0.0010799819065971956,0.1074766868739814,0.11819033218927705,0.00012129556440971074,0.04663854259313529,0.11677249859889176,0.0008309877098483694,0.021589281303128545,0.2254267476527538,0.0024211266512178375,0.17480366583931597,0.18261167892252456,6.380480088088348e-05,0.23952595276571986,0.17901321643096074,-0.000754231706885868,0.06610768113998167,0.22098459093632702,0.001845394544527776,0.2942991166805155,0.21833361796600567,-0.0009307063310984,0.18960188132299455,0.1768657400115506,-0.00017642970390341218,7.5,2.5
1.248,0.0,0.0,0.4163062798330542,0.4785317195203431,0.0007169247430326271,0.1252294638137485,0.12848977397451455,3.6296298502022206e-05,0.04053137708389448,0.12595781306749637,0.001017692654710516,0.38515000880709305,0.4691019916197082,0.0009769980906934967,0.14088626643851915,0.12444679930663669,-0.00020131390983628227,0.030842015892147377,0.12056615385053748,0.001067351294818781,0.3679006665645982,0.4634745553589327,0.0011135118740198367,0.10685583600331522,0.11819033218927705,0.00012856374378354774,0.04577558881300412,0.11677249859889176,0.0008416074720690777,0.019547669812419947,0.2254267476527538,0.002446049596195503,0.17229354634203728,0.18261167892252456,9.369615699850298e-05,0.2371594783348938,0.17901321643096074,-0.0007261528360171095,0.0650504597762576,0.22098459093632702,0.0018585229175561444,0.29266290624774954,0.21833361796600567,-0.000911585984574118,0.1876344507668766,0.1768657400115506,-0.00015283369573732754,7.5,2.5
1.25,0.0,0.0,0.4138329268335115,0.4785317195203431,0.0007467052762474674,0.12497902046810123,0.12848977397451455,3.912372192919267e-05,0.03994143076226153,0.12595781306749637,0.0010251172318032228,0.3826291038069562,0.4691019916197082,0.0010074237937513822,0.14052535954258563,0.12444679930663669,-0.00019727360558258956,0.030095441990587425,0.12056615385053748,0.0010766896555006811,0.36513274274872687,0.4634745553589327,0.0011468866655320144,0.10621956545321228,0.11819033218927705,0.00013601395423154194,0.04493486009738833,0.11677249859889176,0.0008519629174306516,0.017541329181673795,0.2254267476527538,0.0024705489340840063,0.16976455874459523,0.18261167892252456,0.00012381759096584733,0.23476700367443237,0.17901321643096074,-0.0006977551428471965,0.06402998201547921,0.22098459093632702,0.0018712095739208331,0.29098403225200514,0.21833361796600567,-0.0008919514593809265,0.18566645446296498,0.1768657400115506,-0.00012922452906391214,7.5,2.5
1.252,0.0,0.0,0.4113683109604112,0.4785317195203431,0.0007763855122419792,0.1247134504904368,0.12848977397451455,4.212904207695983e-05,0.03938039561615933,0.12595781306749637,0.0010321965876628181,0.3801231401591837,0.4691019916197082,0.0010376746537530243,0.14013994832682902,0.12444679930663669,-0.00019294272283138737,0.029380678800229588,0.12056615385053748,0.0010856485423194008,0.36237850140936984,0.4634745553589327,0.0011801017513224704,0.10556763331474986,0.11819033218927705,0.00014364920083277728,0.04411654611993825,0.11677249859889176,0.0008620516620180412,0.015570220614355713,0.2254267476527538,0.00249462502165296,0.16721701616500456,0.18261167892252456,0.00015416544213515192,0.23234910546595913,0.17901321643096074,-0.0006690454469216596,0.06304616979112833,0.22098459093632702,0.0018834553070501737,0.28926269724797155,0.21833361796600567,-0.0008718049714319937,0.18369842048120322,0.1768657400115506,-0.00010560857341697271,7.5,2.5
1.254,0.0,0.0,0.4089128083920623,0.4785317195203431,0.000805960902719183,0.12443246039933199,0.12848977397451455,4.531588180893298e-05,0.0388484029443651,0.12595781306749637,0.0010389290094160446,0.37763248388024473,0.4691019916197082,0.0010677462175262943,0.13972975576398455,0.12444679930663669,-0.00018831778824230806,0.028697901027035445,0.12056615385053748,0.0010942257006036947,0.3596383123018036,0.4634745553589327,0.0012131526473947547,0.10489980633599641,0.11819033218927705,0.00015147238649432625,0.043320827485385356,0.11677249859889176,0.0008718714297474421,0.013634296310474447,0.2254267476527538,0.0025182783244607774,0.1646512397356725,0.18261167892252456,0.00018473595309023995,0.2299063685991964,0.17901321643096074,-0.0006400306684199807,0.06209893313585053,0.22098459093632702,0.0018952610537423843,0.28749912166884634,0.21833361796600567,-0.0008511489513835905,0.18173087399321255,0.1768657400115506,-8.199216563583156e-05,7.5,2.5
1.256,0.0,0.0,0.40646679235883976,0.4785317195203431,0.0008354269335393701,0.12413576529144676,0.12848977397451455,4.868776290219074e-05,0.038345572537534046,0.12595781306749637,0.0010453129214775753,0.3751574958074452,0.4691019916197082,0.001097634092873562,0.13929451739661144,0.12444679930663669,-0.00018339547748817442,0.028047270112216995,0.12056615385053748,0.0011024190338820245,0.3569125411786299,0.4634745553589327,0.0012460349166855495,0.10421586006064382,0.11819033218927705,0.00015948631023936767,0.04254787565047462,0.11677249859889176,0.0008814200533620767,0.01173349953163838,0.2254267476527538,0.0025415094161073525,0.16206755855090765,0.18261167892252456,0.00021552527024222467,0.22743938599144695,0.17901321643096074,-0.0006107178260188278,0.061188170232486745,0.22098459093632702,0.001906627893605718,0.2856935438024833,0.21833361796600567,-0.000829986044434088,0.17976433710071613,0.1768657400115506,-5.838160777994361e-05,7.5,2.5
1.258,0.0,0.0,0.40403063304305076,0.4785317195203431,0.0008647791259380405,0.12382308899163795,0.12848977397451455,5.2248104196813475e-05,0.037872012615545986,0.12595781306749637,0.001051346886359548,0.3726985315031954,0.4691019916197082,0.0011273339497471567,0.13883398148338819,0.12444679930663669,-0.00017817261707969712,0.027428934156533004,0.12056615385053748,0.0011102266048598458,0.3542015496998423,0.4634745553589327,0.0012787441701636337,0.10351557896255269,0.11819033218927705,0.00016769366554359878,0.04179785284884942,0.11677249859889176,0.0008906954753810057,0.009867764668866876,0.2254267476527538,0.002564318977453385,0.15946630961158337,0.18261167892252456,0.0002465294444594028,0.22494875840468564,0.17901321643096074,-0.0005811140347258345,0.06031376746947078,0.22098459093632702,0.0019175570484460834,0.28384621976042074,0.21833361796600567,-0.0008083191100377315,0.1777993286662349,0.1768657400115506,-3.4783165069986463e-05,7.5,2.5
1.26,0.0,0.0,0.40160469748019934,0.4785317195203431,0.0008940130377275084,0.12349416419891532,0.12848977397451455,5.600021979451925e-05,0.03742781976969333,0.12595781306749637,0.0010570296054234047,0.37025594116153865,0.4691019916197082,0.0011568415213981543,0.1383479091395807,0.12444679930663669,-0.00017264618612101803,0.026843027850359434,0.12056615385053748,0.0011176466363280538,0.3515056953445735,0.4634745553589327,0.0013112760679090851,0.10279875657615017,0.11819033218927705,0.00017609703872069232,0.04107091201992527,0.11677249859889176,0.0008996957490005082,0.008037017313130262,0.2254267476527538,0.002586707795806643,0.15684783776696024,0.18261167892252456,0.0002777444317312943,0.22243509426032618,0.17901321643096074,-0.0005512265036846988,0.05947559950057985,0.22098459093632702,0.001928049881602275,0.2819574234397763,0.21833361796600567,-0.0007861512215329808,0.17583636414612053,0.1768657400115506,-1.1203063856211837e-05,7.5,2.5
1.262,0.0,0.0,0.39918934946168616,0.4785317195203431,0.0009231242644817255,0.1231487326281762,0.12848977397451455,5.994731730719083e-05,0.037013078909742265,0.12595781306749637,0.0010623599195736363,0.3678300695169767,0.4691019916197082,0.001186152605498035,0.13783607447162172,0.12444679930663669,-0.00016681331799532818,0.02628967240956835,0.12056615385053748,0.0011246775120021366,0.34882533132455706,0.4634745553589327,0.0013436263201723109,0.10206519562262181,0.11819033218927705,0.0001846989073575225,0.0403671967417872,0.11677249859889176,0.0009084190389475979,0.006241174328591318,0.2254267476527538,0.002608676764075483,0.15421249565367356,0.18261167892252456,0.0003091660938667719,0.2198990094517292,0.17901321643096074,-0.0005210625339523852,0.05867352930902365,0.22098459093632702,0.0019381078972289661,0.280027446477996,0.21833361796600567,-0.0007634856656852476,0.17387595542598833,0.1768657400115506,1.2352510385160721e-05,7.5,2.5
1.264,0.0,0.0,0.3967849494389791,0.4785317195203431,0.0009521084407038836,0.12278654514765681,0.12848977397451455,6.409249615606022e-05,0.03662786321589662,0.12595781306749637,0.0010673368098930494,0.365421255755628,0.4691019916197082,0.001215263065232778,0.1372982647057422,0.12444679930663669,-0.0001606713019798204,0.02576897551724711,0.12056615385053748,0.0011313177772916297,0.34616080649933534,0.4634745553589327,0.001375790688412508,0.10131470813184047,0.11819033218927705,0.00019350163879986284,0.039686841168143694,0.11677249859889176,0.0009168636222852548,0.004480143928520232,0.2254267476527538,0.0026302268798899502,0.1515606436318923,0.18261167892252456,0.0003407901992262119,0.21734112715451803,0.17901321643096074,-0.0004906295162492213,0.05790740827585554,0.22098459093632702,0.0019477327395276407,0.2780565982004474,0.21833361796600567,-0.0007403259421438839,0.17191861065861386,0.1768657400115506,3.587741502674713e-05,7.5,2.5
1.266,0.0,0.0,0.3943918544292901,0.4785317195203431,0.0009809612409763687,0.12240736191204041,0.12848977397451455,6.843874592229288e-05,0.036272234095691816,0.12595781306749637,0.0010719593982191971,0.36302983342875367,0.4691019916197082,0.0012441688303689627,0.13673428031059817,0.12444679930663669,-0.00015421758478926606,0.025281031271287054,0.12056615385053748,0.0011375661399994845,0.3435124652932451,0.4634745553589327,0.0014077649863151688,0.10054711555997782,0.11819033218927705,0.00020250748868923891,0.03902996996936829,0.11677249859889176,0.0009250278891689768,0.002753825753854088,0.2254267476527538,0.002651359244690803,0.14889264971865734,0.18261167892252456,0.00037261242348758693,0.21476207763476962,0.17901321643096074,-0.0004599349286826875,0.057177076252688114,0.22098459093632702,0.001956926191925658,0.2760452055608503,0.21833361796600567,-0.0007166757628133011,0.1699648341043541,0.1768657400115506,5.936555223524076e-05,7.5,2.5
1.268,0.0,0.0,0.39201041792279323,0.4785317195203431,0.0010096783810926364,0.12201095249116435,0.12848977397451455,7.298894474968976e-05,0.03594624114584431,0.12595781306749637,0.0010762269476616547,0.36065613036868494,0.4691019916197082,0.0012728658982914547,0.1361439351138395,0.12444679930663669,-0.00014744977204753784,0.024825920137868402,0.12056615385053748,0.0011434214709510051,0.3408806476142121,0.4634745553589327,0.0014395450807882517,0.09976224890274533,0.11819033218927705,0.00021171859955159073,0.0383966982776582,0.11677249859889176,0.0009329103435542816,0.0010621109543710579,0.2254267476527538,0.002672075062786797,0.1462088895184075,0.18261167892252456,0.00040462835044640657,0.212162498055148,0.17901321643096074,-0.00042898633444570655,0.056482361638693475,0.22098459093632702,0.001965690176203667,0.2739936130745391,0.21833361796600567,-0.0006925390511381359,0.168015125974154,0.1768657400115506,8.281087088635797e-05,7.5,2.5
1.27,0.0,0.0,0.38964098979141715,0.4785317195203431,0.0010382556191705988,0.12159709599427033,0.12848977397451455,7.774585780020243e-05,0.0356499221190794,0.12595781306749637,0.0010801388630598248,0.35830046860718484,0.4691019916197082,0.0013013503350122796,0.13552705641256863,0.12444679930663669,-0.00014036562968643363,0.024403708910865313,0.12056615385053748,0.001148882804552029,0.33826568877438457,0.4634745553589327,0.0014711268929366475,0.09895994880421409,0.11819033218927705,0.00022113699943838056,0.03778713163633739,0.11677249859889176,0.0009405096038548028,-0.0005951177275514115,0.2254267476527538,0.002692375640380593,0.14350974615070353,0.18261167892252456,0.0004368334728494048,0.20954303227904894,0.17901321643096074,-0.00039779137949024716,0.055823081461867034,0.22098459093632702,0.0019740267515716025,0.2719021827445553,0.21833361796600567,-0.0006679199413024014,0.1660699822751978,0.1768657400115506,0.00010620736844875911,7.5,2.5
1.272,0.0,0.0,0.38728391619924657,0.4785317195203431,0.0010666887567471117,0.12116558118974381,0.12848977397451455,8.271213576293063e-05,0.035383302895958514,0.12595781306749637,0.0010836946913810037,0.35596316429627606,0.4691019916197082,0.0013296182761502807,0.13488348507764134,0.12444679930663669,-0.00013296308527118328,0.024014450677192645,0.12056615385053748,0.001153949339276066,0.33566791941263435,0.4634745553589327,0.001502506399014578,0.09814006566116429,0.11819033218927705,0.0002307646006207555,0.037201365953329756,0.11677249859889176,0.0009478244035506524,-0.002217985870625966,0.2254267476527538,0.0027122623845636626,0.14079561017516037,0.18261167892252456,0.0004692231932618524,0.20690433067282468,0.17901321643096074,-0.0003663577901770584,0.05519904146453189,0.22098459093632702,0.00198193811369352,0.26977129398056976,0.21833361796600567,-0.0006428227773425955,0.1641298946592629,0.1768657400115506,0.0001295490928362333,7.5,2.5
1.274,0.0,0.0,0.38493953951456406,0.4785317195203431,0.0010949736398531587,0.12071620662029107,0.12848977397451455,8.78903134172489e-05,0.035146397461724675,0.12595781306749637,0.0010868941220584544,0.35364452763156595,0.4691019916197082,0.001357665927881186,0.13421307565176283,0.12444679930663669,-0.0001252402292520558,0.02365818478811319,0.12056615385053748,0.001158620438080138,0.33308766541895496,0.4634745553589327,0.0015336796313555805,0.09730245972291776,0.11819033218927705,0.00024060319833735312,0.036639487458826274,0.11677249859889176,0.0009548535917467441,-0.0038066272858246946,0.2254267476527538,0.0027317368022805573,0.13806687951359967,0.18261167892252456,0.0005017928249683702,0.2042470499061578,0.17901321643096074,-0.0003346933709023673,0.05461003619305924,0.22098459093632702,0.0019894265936615417,0.26760134351063825,0.21833361796600567,-0.000617252112174769,0.162195350273833,0.1768657400115506,0.00015283014422745234,7.5,2.5
1.276,0.0,0.0,0.38260819822356534,0.4785317195203431,0.0011231061600693489,0.12024878071350416,0.12848977397451455,9.328280825068175e-05,0.03493920788818263,0.12595781306749637,0.0010897369872692603,0.3513448627780987,0.4691019916197082,0.0013854895678577072,0.13351569644133637,0.12444679930663669,-0.00011719531614151369,0.02333493683652166,0.12056615385053748,0.0011628956287490916,0.3305252478607837,0.4634745553589327,0.0015646426792797331,0.09644700118660848,0.11819033218927705,0.00025065446959631144,0.036101572667167965,0.11677249859889176,0.000961596133680786,-0.00536118392506171,0.2254267476527538,0.002750800499262942,0.13532395936943561,0.18261167892252456,0.0005345375929070987,0.20157185275065417,0.17901321643096074,-0.00030280600170236473,0.0540558490917785,0.22098459093632702,0.0019964946569192136,0.26539274528579476,0.21833361796600567,-0.0005912127065355909,0.16026683161602664,0.1768657400115506,0.00017604467685261105,7.5,2.5
1.278,0.0,0.0,0.38029022684577835,0.4785317195203431,0.0011510822555613335,0.11976312188776611,0.12848977397451455,9.889191913212475e-05,0.03476172432062807,0.12595781306749637,0.0010922232621517647,0.349064467798763,0.4691019916197082,0.0014130855460993145,0.13279122960202355,0.12444679930663669,-0.00010882676561639627,0.023044718640218998,0.12056615385053748,0.0011667746041681898,0.3279809829112744,0.4634745553589327,0.0015953916899777885,0.09557357028784831,0.11819033218927705,0.00026091997203202277,0.03558768834296485,0.11677249859889176,0.0009680511111806855,-0.006881805787423028,0.2254267476527538,0.0027694551789337863,0.13256726214430795,0.18261167892252456,0.0005674526346370673,0.19887940787672528,0.17901321643096074,-0.00027070363583632116,0.053536252601049224,0.22098459093632702,0.0020031449021345824,0.2631459303774919,0.21833361796600567,-0.0005647095278374691,0.15834481638939424,0.1768657400115506,0.0001991869007462873,7.5,2.5
1.28,0.0,0.0,0.37798595585121697,0.4785317195203431,0.0011788979120947775,0.11925905865345118,0.12848977397451455,0.00010471982504098132,0.03461392496983804,0.12595781306749637,0.0010943530649624195,0.34680363458528374,0.4691019916197082,0.0014404502858513428,0.13203957121797819,0.12444679930663669,-0.00010013316354464241,0.02278752823118805,0.12056615385053748,0.001170257222523822,0.32545518177954785,0.4634745553589327,0.0016259228693718997,0.09468205738674713,0.11819033218927705,0.00027140114281714483,0.03509789147146905,0.11677249859889176,0.000974217723071123,-0.008368650822978642,0.2254267476527538,0.002787702641282122,0.12979720735197714,0.18261167892252456,0.0006005330013385994,0.1961703896488303,0.17901321643096074,-0.0002383942973491745,0.053051008259465224,0.22098459093632702,0.002009380060023334,0.26086134686789836,0.21833361796600567,-0.0005377477489378347,0.1564297773636372,0.1768657400115506,0.0002222510834658762,7.5,2.5
1.282,0.0,0.0,0.37569571157929954,0.4785317195203431,0.0012065491640295138,0.11873642970937663,0.12848977397451455,0.00011076858385276046,0.03449577610913256,0.12595781306749637,0.0010961266571719,0.3445626487918238,0.4691019916197082,0.0014675802844130938,0.13126063137471866,0.12444679930663669,-9.1113262936098e-05,0.022563349850878957,0.12056615385053748,0.0011733435074321934,0.32294815064294324,0.4634745553589327,0.0016562324829526185,0.09377236304924874,0.11819033218927705,0.00028209929763035895,0.034632229233218396,0.11677249859889176,0.0009800952855290724,-0.00982188483421245,0.2254267476527538,0.0028055447817087894,0.12701422152949815,0.18261167892252456,0.000633773658846569,0.19344547791914896,0.17901321643096074,-0.00020588607861443464,0.05259986681015945,0.22098459093632702,0.002015202992122342,0.2585394597330681,0.21833361796600567,-0.0005103327468227122,0.1545221822372999,0.1768657400115506,0.0002452315517749607,7.5,2.5
1.284,0.0,0.0,0.37341981615956005,0.4785317195203431,0.001234032095292523,0.11819508403446498,0.12848977397451455,0.00011704013118165507,0.03440723207651505,0.12595781306749637,0.0010975444435003655,0.342341789771222,0.4691019916197082,0.0014944721139346132,0.1304543342256063,0.12444679930663669,-8.176598481698371e-05,0.022372153951510074,0.12056615385053748,0.0011760336479959023,0.3204601905812966,0.4634745553589327,0.0016863168565918738,0.09284439812374572,0.11819033218927705,0.0002930156296803397,0.03419073898296502,0.11677249859889176,0.0009856832323880804,-0.01124168137510652,0.2254267476527538,0.0028229835898435952,0.12421873814568977,0.18261167892252456,0.0006671694887163169,0.1907053578197565,0.17901321643096074,-0.00017318713785825858,0.052182568311176784,0.22098459093632702,0.002020616689514011,0.25618075071899754,0.21833361796600567,-0.0004824701012047489,0.15262249350348453,0.1768657400115506,0.00026812269329100813,7.5,2.5
1.286,0.0,0.0,0.3711585874341816,0.4785317195203431,0.001261342840329397,0.11763488097457779,0.12848977397451455,0.0001235362792805949,0.034348235281897184,0.12595781306749637,0.0010986069718917758,0.3401413305138914,0.4691019916197082,0.001521122422181835,0.12962061805189967,0.12444679930663669,-7.209041902763524e-05,0.022213897203387515,0.12056615385053748,0.001178327998788329,0.31799159751326855,0.4634745553589327,0.0017161723773316336,0.09189808381293896,0.11819033218927705,0.000304151208786376,0.03377344823290145,0.11677249859889176,0.0009909811153911209,-0.012628221647916896,0.2254267476527538,0.0028400211483343243,0.12141119750691834,0.18261167892252456,0.0007007152893220174,0.1879507195533722,0.17901321643096074,-0.00014030569666554916,0.05179884224987995,0.22098459093632702,0.002025624271501803,0.2537857182105904,0.21833361796600567,-0.0004541655930359024,0.15073116831863687,0.1768657400115506,0.0002909189580967927,7.5,2.5
1.288,0.0,0.0,0.36891233888237834,0.4785317195203431,0.001288477585033938,0.11705569032448412,0.12848977397451455,0.00013025871599924116,0.03431871621941147,0.12595781306749637,0.0010993149334271902,0.3379615375894016,0.4691019916197082,0.001547527933269802,0.12875943531635814,0.12444679930663669,-6.208582494315585e-05,0.02208852250824394,0.12056615385053748,0.0011802270797657997,0.31554266213474386,0.4634745553589327,0.0017457954941479702,0.09093335174090925,0.11819033218927705,0.0003155069805160571,0.03338037464019497,0.11677249859889176,0.0009959886043918837,-0.013981694397678924,0.2254267476527538,0.0028566596316080485,0.11859204666021492,0.18261167892252456,0.0007344057769872746,0.18518225818275302,0.17901321643096074,-0.00010725003746893746,0.051448407661352176,0.22098459093632702,0.002030228984237365,0.2513548770935528,0.21833361796600567,-0.0004254252029350171,0.14884865837445008,0.1768657400115506,0.00031361486031496465,7.5,2.5
1.29,0.0,0.0,0.36668137954665303,0.4785317195203431,0.0013154325676555773,0.11645739240492907,0.12848977397451455,0.00013720900380036517,0.03431859348481252,0.12595781306749637,0.001099669162177019,0.33580267109076717,0.4691019916197082,0.0015736854483636793,0.12787075271036988,0.12444679930663669,-5.175163211665745e-05,0.021995959018594465,0.12056615385053748,0.0011817315761075225,0.31311366985932454,0.4634745553589327,0.0017751827186902665,0.08995014401537067,0.11819033218927705,0.0003270837653804136,0.03301152599883894,0.11677249859889176,0.0010007054875043615,-0.015302295804480823,0.2254267476527538,0.002872901304605193,0.11576173929374702,0.18261167892252456,0.0007682355871477157,0.1824006734188049,0.17901321643096074,-7.402850102150738e-05,0.05113097325075861,0.22098459093632702,0.002034434199299698,0.2488887586092442,0.21833361796600567,-0.00039625510953056564,0.1469754097729312,0.1768657400115506,0.00033620497964520615,7.5,2.5
1.292,0.0,0.0,0.36446601396095596,0.4785317195203431,0.0013422040796842811,0.11583987813477004,0.12848977397451455,0.00014438857883502582,0.034347773797966046,0.12595781306749637,0.0010996706349922062,0.3336649845814631,0.4691019916197082,0.0015995918463472926,0.1269545511945833,0.12444679930663669,-4.108744084479832e-05,0.02193612216310509,0.12056615385053748,0.0011828423379833162,0.3107049007609369,0.4634745553589327,0.0018043306259952984,0.0889484132850777,0.11819033218927705,0.0003388822580868765,0.0326669002358281,0.11677249859889176,0.0010051316712006337,-0.016590229373544905,0.2254267476527538,0.0028887485214868155,0.1129207356346664,0.18261167892252456,0.0008021992755453306,0.17960666940748327,0.17901321643096074,-4.064948385412981e-05,0.050846237519626684,0.22098459093632702,0.002038243412226821,0.24638791020251322,0.21833361796600567,-0.00036666168771886233,0.145111862904674,0.1768657400115506,0.00035868396286343275,7.5,2.5
1.294,0.0,0.0,0.36226654208077014,0.4785317195203431,0.001368788466712646,0.11520304909815043,0.12848977397451455,0.0001517987500769342,0.03440615203042207,0.12595781306749637,0.0010993204712343638,0.3315487250451875,0.4691019916197082,0.0016252440844589417,0.1260108260330228,0.12444679930663669,-3.0093022655359293e-05,0.02190891367796634,0.12056615385053748,0.0011835603802491889,0.3083166295185721,0.4634745553589327,0.0018332358551759504,0.08792812279235991,0.11819033218927705,0.00035090302685039215,0.03234648541166271,0.11677249859889176,0.001009267180356764,-0.01784570582315661,0.2254267476527538,0.0029042037243155847,0.11006950234435611,0.18261167892252456,0.0008362913194542979,0.17680095451555564,0.17901321643096074,-7.121435718270286e-06,0.050593888896004,0.22098459093632702,0.002041660241000404,0.24385289536254973,0.21833361796600567,-0.0003366515068380905,0.1432584523303803,0.1768657400115506,0.00038104652528251894,7.5,2.5
1.296,0.0,0.0,0.3600832592151465,0.4785317195203431,0.0013951821292748758,0.11454681760668306,0.12848977397451455,0.00015944069851636945,0.034493611238066886,0.12595781306749637,0.0010986199324448916,0.3294541328383899,0.4691019916197082,0.0016506391988942487,0.12503958682067287,0.12444679930663669,-1.876832071663337e-05,0.0219142216442623,0.12056615385053748,0.0011838868820708537,0.305949125363179,0.4634745553589327,0.0018618951100843279,0.08688924642076053,0.11819033218927705,0.0003631465127630056,0.03205025972518482,0.11677249859889176,0.0010131121582467486,-0.019068942970482148,0.2254267476527538,0.002919269441710925,0.10720851241110077,0.18261167892252456,0.0008705061189380214,0.17398424111529828,0.17901321643096074,2.654714298486127e-05,0.050373605868450674,0.22098459093632702,0.0020446884244838762,0.2412842934567884,0.21833361796600567,-0.00030623132875852866,0.14141560666566902,0.1768657400115506,0.0004032874521740436,7.5,2.5
1.298,0.0,0.0,0.35791645596071275,0.4785317195203431,0.0014213815236623596,0.1138711067566172,0.12848977397451455,0.00016731547641397792,0.03461002269884596,0.12595781306749637,0.001097570421953154,0.32738144164558275,0.4691019916197082,0.0016757743053758196,0.1240408575045175,0.12444679930663669,-7.1134501684342325e-06,0.021951920531322618,0.12056615385053748,0.0011838231864753023,0.3036026520267267,0.4634745553589327,0.001890305159949045,0.08583176873775702,0.11819033218927705,0.00037561302922219824,0.03177819152274769,0.11677249859889176,0.0010166668664844834,-0.020260165615316277,0.2254267476527538,0.0029339482874788316,0.10433824504020535,0.18261167892252456,0.0009048379981370855,0.17115724536819993,0.17901321643096074,6.034770378794951e-05,0.05018505712382135,0.22098459093632702,0.0020473318208145165,0.23868269955790183,0.21833361796600567,-0.0002754081058893927,0.13958374846921243,0.1768657400115506,0.0004254016001505788,7.5,2.5
1.3,0.0,0.0,0.35576641813767806,0.4785317195203431,0.0014473831627155645,0.11317585048096616,0.12848977397451455,0.00017542400661476826,0.0347552459555478,0.12595781306749637,0.001096173484423805,0.3253308784374521,0.4691019916197082,0.0017006465996895058,0.12301467639802421,0.12444679930663669,4.871301625430203e-06,0.022021871246042456,0.12056615385053748,0.0011833707998305785,0.301277467693454,0.4634745553589327,0.0019184628399864722,0.08475568503254437,0.11819033218927705,0.0003883027614182403,0.03153023931171785,0.11677249859889176,0.0010199316849137288,-0.021419605421802317,0.2254267476527538,0.0029482429592168407,0.10145918554158899,0.18261167892252456,0.0009392812065878305,0.16832068700774477,0.17901321643096074,9.427165275312977e-05,0.05002790168879038,0.22098459093632702,0.002049594405750068,0.23604872426392493,0.21833361796600567,-0.00024418897910275395,0.13776329413423505,0.1768657400115506,0.0004473838985080579,7.5,2.5
1.302,0.0,0.0,0.3536334267278547,0.4785317195203431,0.0014731836165919807,0.11246099359657397,0.12848977397451455,0.0001837670819225807,0.03492912886363665,0.12595781306749637,0.0010944308053433829,0.323302663431783,0.4691019916197082,0.0017252533581870733,0.12196109618906541,0.12444679930663669,1.7185474903349653e-05,0.022123921188152856,0.12056615385053748,0.0011825313912539402,0.2989738249533202,0.4634745553589327,0.001946365051985745,0.0836610013488635,0.11819033218927705,0.0004012157658807922,0.03130635177830713,0.11677249859889176,0.001022907111446087,-0.022547500798167253,0.2254267476527538,0.0029621562368946737,0.09857182521488135,0.18261167892252456,0.0009738299205712268,0.1654752891213476,0.17901321643096074,0.00012831035307859162,0.049901789075072145,0.22098459093632702,0.0020514802709704397,0.23338299351155498,0.21833361796600567,-0.00021258127557503105,0.1359546537834108,0.1768657400115506,0.0004692293505277865,7.5,2.5
