t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_1,qref_joint_1,tau_joint_1,input_sigma,input_sigma_diff
1.03,0.0,0.0,0.034862132154269365,0.6387311308541169,0.007159438736295738,0.6750338242303732,0.6310687913397526,-0.0005372531811102257,7.5,2.5
1.032,0.0,0.0,0.027721670207613944,0.6387311308541169,0.007246427984398171,0.6741601272445038,0.6310687913397526,-0.0005275803946874472,7.5,2.5
1.034,0.0,0.0,0.020691032840776183,0.6387311308541169,0.0073321135277580355,0.6732184595134063,0.6310687913397526,-0.0005170960308570147,7.5,2.5
1.036,0.0,0.0,0.013771377588326705,0.6387311308541169,0.007416481176160088,0.6722085145745029,0.6310687913397526,-0.0005057960180838448,7.5,2.5
1.038,0.0,0.0,0.006963836769068497,0.6387311308541169,0.007499517039189483,0.6711300190102927,0.6310687913397526,-0.0004936766788170042,7.5,2.5
1.04,0.0,0.0,0.00026951726089132193,0.6387311308541169,0.007581207529020581,0.6699827326479061,0.6310687913397526,-0.00048073473204648124,7.5,2.5
1.042,0.0,0.0,-0.006310499717060315,0.6387311308541169,0.007661539363118707,0.6687664487450599,0.6310687913397526,-0.0004669672956978421,7.5,2.5
1.044,0.0,0.0,-0.01277515881485011,0.6387311308541169,0.0077404995668541275,0.6674809941623258,0.6310687913397526,-0.00045237188886368743,7.5,2.5
1.046,0.0,0.0,-0.019123430754790817,0.6387311308541169,0.007818075476027605,0.6661262295216329,0.6310687913397526,-0.0004369464338708782,7.5,2.5
1.048,0.0,0.0,-0.025354312527012535,0.6387311308541169,0.007894254739306893,0.6647020493509299,0.6310687913397526,-0.0004206892581825641,7.5,2.5
1.05,0.0,0.0,-0.031466827577510334,0.6387311308541169,0.007969025320573553,0.6632083822149359,0.6310687913397526,-0.00040359909613412804,7.5,2.5
1.052,0.0,0.0,-0.0374600259886258,0.6387311308541169,0.008042375501179528,0.6616451908319179,0.6310687913397526,-0.0003856750905022004,7.5,2.5
1.054,0.0,0.0,-0.04333298465191947,0.6387311308541169,0.008114293882112914,0.6600124721764338,0.6310687913397526,-0.00036691679390598344,7.5,2.5
1.056,0.0,0.0,-0.04908480743339381,0.6387311308541169,0.008184769386072438,0.6583102575679908,0.6310687913397526,-0.00034732417004017436,7.5,2.5
1.058,0.0,0.0,-0.054714625331028784,0.6387311308541169,0.00825379125945013,0.6565386127455684,0.6310687913397526,-0.0003268975947388584,7.5,2.5
1.06,0.0,0.0,-0.06022159662459484,0.6387311308541169,0.008321349074221749,0.6546976379279663,0.6310687913397526,-0.0003056378568697893,7.5,2.5
1.062,0.0,0.0,-0.0656049070177105,0.6387311308541169,0.008387432729744541,0.65278746785994,0.6310687913397526,-0.00028354615905856485,7.5,2.5
1.064,0.0,0.0,-0.07086376977211448,0.6387311308541169,0.00845203245446193,0.6508082718440916,0.6310687913397526,-0.0002606241182422493,7.5,2.5
1.066,0.0,0.0,-0.07599742583412482,0.6387311308541169,0.008515138807514777,0.6487602537584927,0.6310687913397526,-0.00023687376605206856,7.5,2.5
1.068,0.0,0.0,-0.08100514395326017,0.6387311308541169,0.008576742680258901,0.6466436520600177,0.6310687913397526,-0.00021229754902488108,7.5,2.5
1.07,0.0,0.0,-0.08588622079300073,0.6387311308541169,0.008636835297688526,0.6444587397733746,0.6310687913397526,-0.0001868983286431818,7.5,2.5
1.072,0.0,0.0,-0.09063998103366946,0.6387311308541169,0.008695408219765412,0.6422058244658225,0.6310687913397526,-0.00016067938120346482,7.5,2.5
1.074,0.0,0.0,-0.09526577746741619,0.6387311308541169,0.008752453342653437,0.6398852482075754,0.6310687913397526,-0.00013364439751283941,7.5,2.5
1.076,0.0,0.0,-0.09976299108529035,0.6387311308541169,0.008807962899858397,0.637497387517893,0.6310687913397526,-0.0001057974824138741,7.5,2.5
1.078,0.0,0.0,-0.10413103115639066,0.6387311308541169,0.008861929463272886,0.6350426532968667,0.6310687913397526,-7.71431541376848e-05,7.5,2.5
1.08,0.0,0.0,-0.10836933529908216,0.6387311308541169,0.00891434594412609,0.6325214907429157,0.6310687913397526,-4.76863434853696e-05,7.5,2.5
1.082,0.0,0.0,-0.11247736954427456,0.6387311308541169,0.008965205593838389,0.6299343792560111,0.6310687913397526,-1.7432392837958054e-05,7.5,2.5
1.084,0.0,0.0,-0.11645462839075761,0.6387311308541169,0.009014502004780697,0.627281832326654,0.6310687913397526,1.3612945004897181e-05,7.5,2.5
1.086,0.0,0.0,-0.12030063485259239,0.6387311308541169,0.009062229110938494,0.6245643974106373,0.6310687913397526,4.544350815718268e-05,7.5,2.5
1.088,0.0,0.0,-0.12401494049855978,0.6387311308541169,0.009108381188480511,0.6217826557896282,0.6310687913397526,7.805272714938338e-05,7.5,2.5
1.09,0.0,0.0,-0.12759712548367017,0.6387311308541169,0.00915295285623212,0.6189372224176125,0.6310687913397526,0.00011143362660149236,7.5,2.5
1.092,0.0,0.0,-0.1310467985727409,0.6387311308541169,0.009195939076053445,0.6160287457532478,0.6310687913397526,0.00014557882706568083,7.5,2.5
1.094,0.0,0.0,-0.13436359715605073,0.6387311308541169,0.009237335153122294,0.613057907578179,0.6310687913397526,0.00018048054703805684,7.5,2.5
1.096,0.0,0.0,-0.13754718725708306,0.6387311308541169,0.009277136736122012,0.6100254228013736,0.6310687913397526,0.00021613060513888272,7.5,2.5
1.098,0.0,0.0,-0.14059726353237245,0.6387311308541169,0.0093153398173344,0.6069320392495418,0.6310687913397526,0.0002525204224605475,7.5,2.5
1.1,0.0,0.0,-0.1435135492634713,0.6387311308541169,0.009351940732637874,0.6037785374437089,0.6310687913397526,0.0002896410250825299,7.5,2.5
1.102,0.0,0.0,-0.14629579634105644,0.6387311308541169,0.009386936161411058,0.6005657303620171,0.6310687913397526,0.00032748304675252405,7.5,2.5
1.104,0.0,0.0,-0.1489437852411979,0.6387311308541169,0.00942032312634208,0.5972944631888345,0.6310687913397526,0.0003660367317328257,7.5,2.5
1.106,0.0,0.0,-0.15145732499381415,0.6387311308541169,0.009452098993143778,0.5939656130502586,0.6310687913397526,0.00040529193781101695,7.5,2.5
1.108,0.0,0.0,-0.15383625314334184,0.6387311308541169,0.009482261470175174,0.5905800887361046,0.6310687913397526,0.00044523813947392734,7.5,2.5
1.11,0.0,0.0,-0.15608043570164928,0.6387311308541169,0.009510808607969505,0.5871388304084744,0.6310687913397526,0.0004858644312437761,7.5,2.5
1.112,0.0,0.0,-0.15818976709322632,0.6387311308541169,0.009537738798669195,0.5836428092970092,0.6310687913397526,0.0005271595311753385,7.5,2.5
1.114,0.0,0.0,-0.1601641700926856,0.6387311308541169,0.009563050775368119,0.5800930273809312,0.6310687913397526,0.0005691117845129207,7.5,2.5
1.116,0.0,0.0,-0.16200359575461235,0.6387311308541169,0.00958674361136163,0.5764905170579872,0.6310687913397526,0.000611709167505857,7.5,2.5
1.118,0.0,0.0,-0.16370802333580292,0.6387311308541169,0.00960881671930475,0.5728363408004111,0.6310687913397526,0.0006549392913811851,7.5,2.5
1.12,0.0,0.0,-0.1652774602099342,0.6387311308541169,0.009629269850279037,0.5691315907980287,0.6310687913397526,0.0006987894064720974,7.5,2.5
1.122,0.0,0.0,-0.16671194177470866,0.6387311308541169,0.009648103092768614,0.56537738858863,0.6310687913397526,0.000743246406500687,7.5,2.5
1.124,0.0,0.0,-0.1680115313515227,0.6387311308541169,0.009665316871545907,0.5615748846757449,0.6310687913397526,0.0007882968330134714,7.5,2.5
1.1260000000000001,0.0,0.0,-0.16917632007770747,0.6387311308541169,0.009680911946467675,0.5577252581339576,0.6310687913397526,0.0008339268799680921,7.5,2.5
1.1280000000000001,0.0,0.0,-0.17020642679139458,0.6387311308541169,0.009694889411181892,0.5538297162019018,0.6310687913397526,0.0008801223984695401,7.5,2.5
1.1300000000000001,0.0,0.0,-0.17110199790906083,0.6387311308541169,0.009707250691746138,0.5498894938630872,0.6310687913397526,0.0009268689016542094,7.5,2.5
1.1320000000000001,0.0,0.0,-0.17186320729580915,0.6387311308541169,0.009717997545158133,0.5459058534147058,0.6310687913397526,0.000974151569719985,7.5,2.5
1.1340000000000001,0.0,0.0,-0.1724902561284444,0.6387311308541169,0.009727132057799114,0.5418800840245781,0.6310687913397526,0.0010219552551005617,7.5,2.5
1.1360000000000001,0.0,0.0,-0.17298337275140585,0.6387311308541169,0.009734656643790736,0.5378135012763995,0.6310687913397526,0.0010702644877820938,7.5,2.5
1.1380000000000001,0.0,0.0,-0.17334281252561975,0.6387311308541169,0.009740574043266274,0.5337074467034539,0.6310687913397526,0.0011190634807602372,7.5,2.5
1.1400000000000001,0.0,0.0,-0.1735688576703382,0.6387311308541169,0.00974488732055684,0.5295632873109656,0.6310687913397526,0.0011683361356355838,7.5,2.5
1.1420000000000001,0.0,0.0,-0.17366181709803222,0.6387311308541169,0.009747599862293461,0.5253824150872648,0.6310687913397526,0.001218066048345444,7.5,2.5
1.1440000000000001,0.0,0.0,-0.17362202624240963,0.6387311308541169,0.00974871537542579,0.5211662465039479,0.6310687913397526,0.0012682365150298535,7.5,2.5
1.1460000000000001,0.0,0.0,-0.1734498468796303,0.6387311308541169,0.009748237885158318,0.5169162220052159,0.6310687913397526,0.0013188305380296558,7.5,2.5
1.1480000000000001,0.0,0.0,-0.1731456669427932,0.6387311308541169,0.009746171732804967,0.5126338054865806,0.6310687913397526,0.0013698308320144398,7.5,2.5
1.1500000000000001,0.0,0.0,-0.17270990032977254,0.6387311308541169,0.009742521573562922,0.5083204837631315,0.6310687913397526,0.0014212198302380643,7.5,2.5
1.1520000000000001,0.0,0.0,-0.1721429867044814,0.6387311308541169,0.009737292374206674,0.5039777660275618,0.6310687913397526,0.0014729796909194524,7.5,2.5
1.154,0.0,0.0,-0.17144539129164424,0.6387311308541169,0.00973048941070318,0.4996071832981524,0.6310687913397526,0.001525092303746289,7.5,2.5
1.156,0.0,0.0,-0.17061760466516104,0.6387311308541169,0.009722118265749135,0.495210287856923,0.6310687913397526,0.0015775392964992021,7.5,2.5
1.158,0.0,0.0,-0.16966014253014816,0.6387311308541169,0.009712184826231336,0.4907886526781574,0.6310687913397526,0.001630302041793955,7.5,2.5
1.16,0.0,0.0,-0.1685735454987427,0.6387311308541169,0.00970069528061118,0.48634387084751723,0.6310687913397526,0.0016833616639391421,7.5,2.5
1.162,0.0,0.0,-0.16735837885975963,0.6387311308541169,0.009687656116234315,0.48187755497196133,0.6310687913397526,0.001736699045906824,7.5,2.5
1.164,0.0,0.0,-0.1660152323422919,0.6387311308541169,0.009673074116566519,0.4773913365806921,0.6310687913397526,0.001790294836413495,7.5,2.5
1.166,0.0,0.0,-0.16454471987334662,0.6387311308541169,0.009656956358356906,0.4728868655173531,0.6310687913397526,0.0018441294571087258,7.5,2.5
1.168,0.0,0.0,-0.16294747932961154,0.6387311308541169,0.009639310208729563,0.4683658093237064,0.6310687913397526,0.0018981831098687939,7.5,2.5
1.17,0.0,0.0,-0.16122417228344807,0.6387311308541169,0.009620143322204741,0.4638298526150213,0.6310687913397526,0.001952435784192554,7.5,2.5
1.172,0.0,0.0,-0.1593754837432089,0.6387311308541169,0.00959946363765078,0.45928069644740943,0.6310687913397526,0.002006867264696775,7.5,2.5
1.174,0.0,0.0,-0.15740212188797978,0.6387311308541169,0.00957727937516791,0.4547200576773452,0.6310687913397526,0.002061457138708118,7.5,2.5
1.176,0.0,0.0,-0.15530481779684707,0.6387311308541169,0.00955359903290516,0.45014966831361236,0.6310687913397526,0.0021161848039488885,7.5,2.5
1.178,0.0,0.0,-0.15308432517279374,0.6387311308541169,0.009528431383811568,0.4455712748619225,0.6310687913397526,0.0021710294763136826,7.5,2.5
1.18,0.0,0.0,-0.1507414200613287,0.6387311308541169,0.009501785472322928,0.4409866376624524,0.6310687913397526,0.002225970197733961,7.5,2.5
1.182,0.0,0.0,-0.14827690056395545,0.6387311308541169,0.009473670610985347,0.43639753022055144,0.6310687913397526,0.002280985844127602,7.5,2.5
1.184,0.0,0.0,-0.14569158654658787,0.6387311308541169,0.00944409637701687,0.4318057385308728,0.6310687913397526,0.0023360551334304135,7.5,2.5
1.186,0.0,0.0,-0.14298631934302206,0.6387311308541169,0.009413072608808458,0.4272130603951842,0.6310687913397526,0.0023911566337065575,7.5,2.5
1.188,0.0,0.0,-0.14016196145357512,0.6387311308541169,0.009380609402365668,0.4226213047341181,0.6310687913397526,0.002446268771334821,7.5,2.5
1.19,0.0,0.0,-0.13721939623900267,0.6387311308541169,0.009346717107692304,0.41803229089312177,0.6310687913397526,0.002501369839267614,7.5,2.5
1.192,0.0,0.0,-0.13415952760980843,0.6387311308541169,0.009311406325117436,0.41344784794287237,0.6310687913397526,0.00255643800535957,7.5,2.5
1.194,0.0,0.0,-0.13098327971106055,0.6387311308541169,0.009274687901567104,0.4088698139744227,0.6310687913397526,0.0026114513207625627,7.5,2.5
1.196,0.0,0.0,-0.1276915966028307,0.6387311308541169,0.009236572926782129,0.40430003538934634,0.6310687913397526,0.0026663877283839587,7.5,2.5
1.198,0.0,0.0,-0.12428544193637267,0.6387311308541169,0.009197072729483372,0.3997403661851533,0.6310687913397526,0.002721225071404875,7.5,2.5
1.2,0.0,0.0,-0.12076579862615945,0.6387311308541169,0.009156198873485876,0.3951926672362484,0.6310687913397526,0.0027759411018551915,7.5,2.5
1.202,0.0,0.0,-0.1171336685178975,0.6387311308541169,0.009113963153763317,0.39065880557070787,0.6310687913397526,0.0028305134892420503,7.5,2.5
1.204,0.0,0.0,-0.11339007205263925,0.6387311308541169,0.009070377592464174,0.38614065364315003,0.6310687913397526,0.0028849198292285366,7.5,2.5
1.206,0.0,0.0,-0.10953604792711516,0.6387311308541169,0.009025454434881074,0.38164008860397913,0.6310687913397526,0.0029391376523592305,7.5,2.5
1.208,0.0,0.0,-0.10557265275040809,0.6387311308541169,0.008979206145374785,0.3771589915652816,0.6310687913397526,0.002993144432829281,7.5,2.5
1.21,0.0,0.0,-0.10150096069709325,0.6387311308541169,0.0089316454032543,0.37269924686365674,0.6310687913397526,0.0030469175972936517,7.5,2.5
1.212,0.0,0.0,-0.09732206315696847,0.6387311308541169,0.008882785098614522,0.3682627413202645,0.6310687913397526,0.00310043453371315,7.5,2.5
1.214,0.0,0.0,-0.09303706838149989,0.6387311308541169,0.008832638328133025,0.36385136349837466,0.6310687913397526,0.003153672600233857,7.5,2.5
1.216,0.0,0.0,-0.08864710112710916,0.6387311308541169,0.008781218390827402,0.3594670029587029,0.6310687913397526,0.003206609134096535,7.5,2.5
1.218,0.0,0.0,-0.08415330229542921,0.6387311308541169,0.008728538783774713,0.35511154951281987,0.6310687913397526,0.0032592214605725966,7.5,2.5
1.22,0.0,0.0,-0.07955682857065602,0.6387311308541169,0.008674613197794553,0.35078689247492145,0.6310687913397526,0.0033114869019231926,7.5,2.5
1.222,0.0,0.0,-0.07485885205412471,0.6387311308541169,0.008619455513097276,0.34649491991224773,0.6310687913397526,0.0033633827863779734,7.5,2.5
1.224,0.0,0.0,-0.07006055989623891,0.6387311308541169,0.0085630797948989,0.3422375178944406,0.6310687913397526,0.003414886457130058,7.5,2.5
1.226,0.0,0.0,-0.06516315392588282,0.6387311308541169,0.008505500289004271,0.3380165697421293,0.6310687913397526,0.0034659752813437435,7.5,2.5
1.228,0.0,0.0,-0.060167850277445936,0.6387311308541169,0.008446731417359996,0.333833955275034,0.6310687913397526,0.0035166266591714797,7.5,2.5
1.23,0.0,0.0,-0.055075879015591134,0.6387311308541169,0.008386787773578755,0.3296915500598791,0.6310687913397526,0.003566818032776623,7.5,2.5
1.232,0.0,0.0,-0.04988848375789671,0.6387311308541169,0.008325684118436497,0.32559122465840606,0.6310687913397526,0.003616526895358482,7.5,2.5
1.234,0.0,0.0,-0.044606921295504004,0.6387311308541169,0.008263435375344163,0.3215348438757781,0.6310687913397526,0.0036657308001761583,7.5,2.5
1.236,0.0,0.0,-0.03923246121190208,0.6387311308541169,0.008200056625795451,0.31752426600966727,0.6310687913397526,0.003714407369567694,7.5,2.5
1.238,0.0,0.0,-0.03376638549998145,0.6387311308541169,0.008135563104792227,0.3135613421003162,0.6310687913397526,0.003762534303961024,7.5,2.5
1.24,0.0,0.0,-0.028209988177489,0.6387311308541169,0.008069970196249181,0.3096479151818647,0.6310687913397526,0.0038100893908732366,7.5,2.5
1.242,0.0,0.0,-0.02256457490101659,0.6387311308541169,0.008003293428379271,0.30578581953523276,0.6310687913397526,0.0038570505138946546,7.5,2.5
1.244,0.0,0.0,-0.016831462578655698,0.6387311308541169,0.007935548469061603,0.301976879942851,0.6310687913397526,0.003903395661654238,7.5,2.5
1.246,0.0,0.0,-0.011011978981450832,0.6387311308541169,0.007866751121193272,0.29822291094552744,0.6310687913397526,0.003949102936762819,7.5,2.5
1.248,0.0,0.0,-0.005107462353784343,0.6387311308541169,0.007796917318026813,0.2945257161017417,0.6310687913397526,0.003994150564730702,7.5,2.5
1.25,0.0,0.0,0.0008807389771747142,0.6387311308541169,0.0077260631184948156,0.29088708724965456,0.6310687913397526,0.004038516902856131,7.5,2.5
1.252,0.0,0.0,0.006951266992825042,0.6387311308541169,0.007654204702523307,0.287308803772121,0.6310687913397526,0.004082180449081176,7.5,2.5
1.254,0.0,0.0,0.013102754375158369,0.6387311308541169,0.0075813583663355034,0.28379263186499454,0.6310687913397526,0.004125119850811579,7.5,2.5
1.256,0.0,0.0,0.019333824899323178,0.6387311308541169,0.007507540517747502,0.28034032380900875,0.6310687913397526,0.004167313913697097,7.5,2.5
1.258,0.0,0.0,0.025643093826594694,0.6387311308541169,0.007432767671457525,0.2769536172455204,0.6310687913397526,0.004208741610368926,7.5,2.5
1.26,0.0,0.0,0.03202916829761921,0.6387311308541169,0.007357056444330267,0.27363423445639934,0.6310687913397526,0.0042493820891307856,7.5,2.5
1.262,0.0,0.0,0.03849064772580113,0.6387311308541169,0.007280423550677972,0.2703838816483462,0.6310687913397526,0.004289214682600239,7.5,2.5
1.264,0.0,0.0,0.04502612419070137,0.6387311308541169,0.0072028857975397894,0.26720424824192013,0.6310687913397526,0.004328218916296877,7.5,2.5
1.266,0.0,0.0,0.051634182831316267,0.6387311308541169,0.007124460079960987,0.2640970061655551,0.6310687913397526,0.0043663745171739895,7.5,2.5
1.268,0.0,0.0,0.05831340223910646,0.6387311308541169,0.007045163376273608,0.26106380915484323,0.6310687913397526,0.00440366142209037,7.5,2.5
1.27,0.0,0.0,0.06506235485064574,0.6387311308541169,0.006965012743380126,0.2581062920573607,0.6310687913397526,0.0044400597862189126,7.5,2.5
1.272,0.0,0.0,0.07187960733976041,0.6387311308541169,0.006884025312041655,0.25522607014331056,0.6310687913397526,0.004475549991388703,7.5,2.5
1.274,0.0,0.0,0.0787637210090303,0.6387311308541169,0.006802218282172278,0.2524247384222546,0.6310687913397526,0.004510112654357305,7.5,2.5
1.276,0.0,0.0,0.08571325218052295,0.6387311308541169,0.00671960891814104,0.2497038709662044,0.6310687913397526,0.0045437286350099755,7.5,2.5
1.278,0.0,0.0,0.0927267525856336,0.6387311308541169,0.006636214544083128,0.24706502023933882,0.6310687913397526,0.004576379044482578,7.5,2.5
1.28,0.0,0.0,0.09980276975390398,0.6387311308541169,0.0065520525392218,0.24450971643461447,0.6310687913397526,0.004608045253204965,7.5,2.5
1.282,0.0,0.0,0.10693984740069357,0.6387311308541169,0.0064671403332025555,0.24203946681753136,0.6310687913397526,0.004638708898861657,7.5,2.5
1.284,0.0,0.0,0.11413652581357828,0.6387311308541169,0.00638149540144108,0.2396557550773148,0.6310687913397526,0.004668351894266655,7.5,2.5
1.286,0.0,0.0,0.12139134223735186,0.6387311308541169,0.006295135260486464,0.2373600406857715,0.6310687913397526,0.004696956435149254,7.5,2.5
1.288,0.0,0.0,0.12870283125750645,0.6387311308541169,0.006208077463401181,0.23515375826407514,0.6310687913397526,0.004724505007847773,7.5,2.5
1.29,0.0,0.0,0.13606952518206963,0.6387311308541169,0.006120339595159325,0.23303831695773394,0.6310687913397526,0.00475098039690813,7.5,2.5
1.292,0.0,0.0,0.1434899544216763,0.6387311308541169,0.006031939268064568,0.23101509981998966,0.6310687913397526,0.004776365692584224,7.5,2.5
1.294,0.0,0.0,0.15096264786775457,0.6387311308541169,0.005942894117189288,0.22908546320389486,0.6310687913397526,0.004800644298237154,7.5,2.5
1.296,0.0,0.0,0.15848613326870623,0.6387311308541169,0.005853221795836348,0.2272507361633117,0.6310687913397526,0.004823799937630292,7.5,2.5
1.298,0.0,0.0,0.16605893760396323,0.6387311308541169,0.005762939971024929,0.2255122198630727,0.6310687913397526,0.004845816662117291,7.5,2.5
1.3,0.0,0.0,0.17367958745580284,0.6387311308541169,0.005672066319001845,0.22387118699854036,0.6310687913397526,0.004866678857720159,7.5,2.5
1.302,0.0,0.0,0.18134660937880517,0.6387311308541169,0.00558061852077977,0.22232888122479935,0.6310687913397526,0.004886371252094547,7.5,2.5
1.304,0.0,0.0,0.1890585302668384,0.6387311308541169,0.0054886142577037405,0.22088651659571132,0.6310687913397526,0.004904878921379439,7.5,2.5
1.306,0.0,0.0,0.19681387771745779,0.6387311308541169,0.0053960712070473425,0.21954527701305906,0.6310687913397526,0.0049221872969284946,7.5,2.5
1.308,0.0,0.0,0.20461118039360635,0.6387311308541169,0.00530300703763991,0.2183063156860028,0.6310687913397526,0.004938282171920322,7.5,2.5
1.31,0.0,0.0,0.21244896838250607,0.6387311308541169,0.005209439405526126,0.21717075460106805,0.6310687913397526,0.0049531497078449975,7.5,2.5
1.312,0.0,0.0,0.22032577355163002,0.6387311308541169,0.00511538594965933,0.21613968400288006,0.6310687913397526,0.004966776440864214,7.5,2.5
1.314,0.0,0.0,0.22824012990164733,0.6387311308541169,0.005020864287629843,0.2152141618858567,0.6310687913397526,0.00497914928804247,7.5,2.5
1.316,0.0,0.0,0.2361905739162342,0.6387311308541169,0.004925892011429635,0.2143952134970672,0.6310687913397526,0.00499025555344675,7.5,2.5
1.318,0.0,0.0,0.2441756449086458,0.6387311308541169,0.004830486683254593,0.2136838308504598,0.6310687913397526,0.0050000829341122245,7.5,2.5
1.32,0.0,0.0,0.25219388536494547,0.6387311308541169,0.004734665831345654,0.21308097225265818,0.6310687913397526,0.005008619525871513,7.5,2.5
1.322,0.0,0.0,0.26024384128378886,0.6387311308541169,0.004638446945870058,0.21258756184052116,0.6310687913397526,0.005015853829045133,7.5,2.5
1.324,0.0,0.0,0.2683240625126627,0.6387311308541169,0.004541847474843937,0.21220448913065681,0.6310687913397526,0.005021774753990777,7.5,2.5
1.326,0.0,0.0,0.2764331030804798,0.6387311308541169,0.0044448848200974505,0.21193260858107713,0.6310687913397526,0.005026371626509149,7.5,2.5
1.328,0.0,0.0,0.284569521526432,0.6387311308541169,0.004347576333283645,0.21177273916517506,0.6310687913397526,0.0050296341931041055,7.5,2.5
1.33,0.0,0.0,0.2927318812250069,0.6387311308541169,0.004249939311932219,0.21172566395820164,0.6310687913397526,0.005031552626094931,7.5,2.5
1.332,0.0,0.0,0.3009187507070737,0.6387311308541169,0.00415199099554932,0.21179212973641567,0.6310687913397526,0.0050321175285786114,7.5,2.5
1.334,0.0,0.0,0.3091287039769471,0.6387311308541169,0.004053748561764519,0.21197284658907414,0.6310687913397526,0.005031319939240043,7.5,2.5
1.336,0.0,0.0,0.31736032082533805,0.6387311308541169,0.003955229122526038,0.21226848754342692,0.6310687913397526,0.005029151337008142,7.5,2.5
1.338,0.0,0.0,0.3256121871381042,0.6387311308541169,0.0038564497203453464,0.21267968820287417,0.6310687913397526,0.005025603645555908,7.5,2.5
1.34,0.0,0.0,0.3338828952007128,0.6387311308541169,0.003757427324592153,0.21320704639844015,0.6310687913397526,0.00502066923764254,7.5,2.5
1.342,0.0,0.0,0.34217104399833204,0.6387311308541169,0.0036581788278408495,0.21385112185371255,0.6310687913397526,0.00501434093929575,7.5,2.5
1.344,0.0,0.0,0.35047523951146803,0.6387311308541169,0.003558721042269419,0.2146124358633907,0.6310687913397526,0.00500661203383248,7.5,2.5
1.346,0.0,0.0,0.3587940950070666,0.6387311308541169,0.003459070696111787,0.2154914709855819,0.6310687913397526,0.004997476265716342,7.5,2.5
1.348,0.0,0.0,0.36712623132500183,0.6387311308541169,0.003359244430164604,0.21648867074797937,0.6310687913397526,0.004986927844250048,7.5,2.5
1.35,0.0,0.0,0.3754702771598741,0.6387311308541169,0.003259258794349381,0.2176044393680502,0.6310687913397526,0.004974961447101279,7.5,2.5
1.352,0.0,0.0,0.38382486933804305,0.6387311308541169,0.003159130244330914,0.21883914148735722,0.6310687913397526,0.004961572223660429,7.5,2.5
1.354,0.0,0.0,0.3921886530898235,0.6387311308541169,0.0030588751381928863,0.2201931019201321,0.6310687913397526,0.004946755798228744,7.5,2.5
1.356,0.0,0.0,0.4005602823167729,0.6387311308541169,0.0029585097331715215,0.2216666054162133,0.6310687913397526,0.004930508273035446,7.5,2.5
1.358,0.0,0.0,0.40893841985400275,0.6387311308541169,0.0028580501824481287,0.22325989643845576,0.6310687913397526,0.004912826231082471,7.5,2.5
1.36,0.0,0.0,0.4173217377274472,0.6387311308541169,0.00275751253200137,0.22497317895471466,0.6310687913397526,0.004893706738815562,7.5,2.5
1.362,0.0,0.0,0.4257089174060247,0.6387311308541169,0.002656912717520037,0.22680661624449996,0.6310687913397526,0.004873147348620455,7.5,2.5
1.364,0.0,0.0,0.4340986500486314,0.6387311308541169,0.002556266561377107,0.2287603307203927,0.6310687913397526,0.004851146101143032,7.5,2.5
1.366,0.0,0.0,0.4424896367459054,0.6387311308541169,0.002455589769665826,0.23083440376430897,0.6310687913397526,0.0048277015274323185,7.5,2.5
1.368,0.0,0.0,0.4508805887567052,0.6387311308541169,0.002354897929298538,0.23302887557869156,0.6310687913397526,0.004802812650905324,7.5,2.5
1.37,0.0,0.0,0.4592702277392465,0.6387311308541169,0.0022542065051689405,0.23534374505270392,0.6310687913397526,0.004776478989132732,7.5,2.5
1.372,0.0,0.0,0.46765728597684414,0.6387311308541169,0.0021535308373784455,0.23777896964349526,0.6310687913397526,0.004748700555444583,7.5,2.5
1.374,0.0,0.0,0.4760405065982091,0.6387311308541169,0.0020528861385272733,0.24033446527260047,0.6310687913397526,0.004719477860355088,7.5,2.5
1.3760000000000001,0.0,0.0,0.48441864379225064,0.6387311308541169,0.0019522874910708936,0.24301010623753191,0.6310687913397526,0.004688811912805825,7.5,2.5
1.3780000000000001,0.0,0.0,0.4927904630173379,0.6387311308541169,0.0018517498447423956,0.24580572513861587,0.6310687913397526,0.0046567042212266475,7.5,2.5
1.3800000000000001,0.0,0.0,0.5011547412049777,0.6387311308541169,0.001751288014041348,0.2487211128211191,0.6310687913397526,0.0046231567944136406,7.5,2.5
1.3820000000000001,0.0,0.0,0.5095102669578648,0.6387311308541169,0.0016509166757896706,0.2517560183327066,0.6310687913397526,0.004588172142223602,7.5,2.5
1.3840000000000001,0.0,0.0,0.5178558407422675,0.6387311308541169,0.0015506503667550252,0.2549101488962652,0.6310687913397526,0.0045517532760845515,7.5,2.5
1.3860000000000001,0.0,0.0,0.5261902750747095,0.6387311308541169,0.0014505034813421926,0.25818316989812173,0.6310687913397526,0.004513903709321849,7.5,2.5
1.3880000000000001,0.0,0.0,0.5345123947029142,0.6387311308541169,0.0013504902693528891,0.26157470489167967,0.6310687913397526,0.00447462745729957,7.5,2.5
1.3900000000000001,0.0,0.0,0.5428210367809795,0.6387311308541169,0.0012506248338144323,0.26508433561649075,0.6310687913397526,0.004433929037376875,7.5,2.5
1.3920000000000001,0.0,0.0,0.5511150510387515,0.6387311308541169,0.0011509211288776493,0.2687116020327742,0.6310687913397526,0.004391813468679142,7.5,2.5
1.3940000000000001,0.0,0.0,0.5593932999453706,0.6387311308541169,0.0010513929577843854,0.2724560023713887,0.6310687913397526,0.00434828627168374,7.5,2.5
