t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt
1.012,0.0,0.0,0.7585396151064929,0.5359794300112664,-0.0013121162240822585,0.23914361996588743,0.07745137557300419,-0.0009866143832592805,0.23050692600488173,0.24200819450055291,6.462730914821419e-05,0.5272809790581462,0.07900827665257878,-0.0026842193718622557,0.6637768594815031,0.5191146539982819,-0.0008541236039731979,0.039153688674980945,0.07652225421531908,0.00020371579916598625,0.6547066679951924,0.5254176637183033,-0.0007579047837915493,0.3327378525846599,0.23723929135208133,-0.0005782636215305597,0.17752194311349215,0.23439332391965625,0.0003366411972688872,8.0,2.8000000000000003
1.014,0.0,0.0,0.7624090207436167,0.5359794300112664,-0.0013353611105713595,0.23638814584030218,0.07745137557300424,-0.0009701534663572991,0.2297869111802385,0.24200819450055291,6.900761097402708e-05,0.5281630867529841,0.07900827665257881,-0.002689636214433404,0.6660883139826228,0.5191146539982819,-0.0008679732328993271,0.035751863612339924,0.07652225421531914,0.00022421139324202915,0.6576755615070493,0.5254176637183032,-0.000775734025661335,0.3318494597433628,0.23723929135208133,-0.0005729913673954713,0.1767720671966137,0.23439332391965625,0.0003412282848369846,8.0,2.8
1.016,0.0,0.0,0.7662732559214831,0.5359794300112664,-0.0013585775443941022,0.23362130955278074,0.07745137557300419,-0.0009536206216037879,0.22907694185757826,0.24200819450055291,7.332769992188648e-05,0.5290245437614614,0.07900827665257878,-0.0026949288606024314,0.6684025373562336,0.5191146539982819,-0.0008818419599060452,0.03236483987834438,0.07652225421531908,0.00024462234361787493,0.6606415512573791,0.5254176637183033,-0.0007935473867324758,0.33095166744098714,0.23723929135208133,-0.0005676610103476886,0.17603692983885277,0.23439332391965625,0.0003457275403382553,8.0,2.8000000000000003
1.018,0.0,0.0,0.7701318919632807,0.5359794300112664,-0.0013817629554613005,0.23084373905149735,0.07745137557300424,-0.000937019603878659,0.22837702565003065,0.24200819450055291,7.758751585784791e-05,0.5298653999667703,0.07900827665257881,-0.002700097602653295,0.6707191147279449,0.5191146539982819,-0.0008957273001477098,0.028993309132253266,0.07652225421531914,0.0002649444860218485,0.6636043799735829,0.5254176637183032,-0.0008113433252344553,0.33004476203634603,0.23723929135208133,-0.0005622742565334349,0.17531662787309787,0.23439332391965625,0.0003501383644848209,8.0,2.8
1.02,0.0,0.0,0.773984499927664,0.5359794300112664,-0.001404914771712086,0.22805606429238923,0.07745137557300424,-0.0009203541808709587,0.22768716779171455,0.24200819450055291,8.178701310313358e-05,0.5306857063991182,0.07900827665257881,-0.002705142739885149,0.673037630581396,0.5191146539982819,-0.0009096267643779777,0.02563796050872927,0.07652225421531914,0.0002851736704983952,0.6665637901069562,0.5254176637183032,-0.000829120297531678,0.3291290318345,0.23723929135208133,-0.0005568328241055882,0.17461125507912023,0.23439332391965625,0.0003544601762793503,8.0,2.8
1.022,0.0,0.0,0.777830650673043,0.5359794300112664,-0.0014280304194983862,0.2252589171113424,0.07745137557300424,-0.0009036281323163099,0.22700737116853692,0.24200819450055291,8.592616025303018e-05,0.531485515213769,0.07900827665257881,-0.002710064578479236,0.6753576688495013,0.5191146539982819,-0.0009235378594986843,0.022299480479635963,0.07652225421531914,0.0003053057622395392,0.6695195238675292,0.5254176637183032,-0.0008468767583319179,0.3282047670313826,0.23723929135208133,-0.0005513384428945119,0.17392090217954495,0.23439332391965625,0.00035869241304321614,8.0,2.8
1.024,0.0,0.0,0.7816699149220727,0.5359794300112664,-0.00145110732397066,0.22245293109569228,0.07745137557300419,-0.0008868452492300293,0.22633763634958864,0.24200819450055291,9.000493999209598e-05,0.5322648796693171,0.07900827665257878,-0.002714863431367141,0.677678813005439,0.5191146539982819,-0.0009374580891073163,0.018978552716235917,0.07652225421531908,0.0003253366424140987,0.6724713232590029,0.5254176637183033,-0.0008646111608953552,0.3272722596579241,0.23723929135208133,-0.0005457928540758078,0.1732456568364834,0.23439332391965625,0.0003628345304406678,8.0,2.8000000000000003
1.026,0.0,0.0,0.7855018633263342,0.5359794300112664,-0.0014741429094648382,0.21963874145507525,0.07745137557300424,-0.0008700093331361282,0.22567796161911913,0.24200819450055291,9.402334890578562e-05,0.5330238541062038,0.07900827665257881,-0.0027195396181004298,0.6800006461533599,0.5191146539982819,-0.0009513849540429422,0.01567585795181765,0.07652225421531914,0.0003452622089944993,0.6754189301137767,0.5254176637183032,-0.0008823219572441983,0.3263318035236837,0.23723929135208133,-0.0005401978098350567,0.17258560364882458,0.23439332391965625,0.0003668860024990371,8.0,2.8
1.028,0.0,0.0,0.7893260665311964,0.5359794300112664,-0.001497134599890407,0.21681698489166934,0.07745137557300419,-0.0008531241952924264,0.22502834300907115,0.24200819450055291,9.798139728860273e-05,0.5337624939254809,0.07900827665257878,-0.0027240934647217497,0.6823227511187948,0.5191146539982819,-0.0009653159529304676,0.012392073844779316,0.07652225421531908,0.0003650783775810086,0.6783620861280614,0.5254176637183033,-0.0009000075983728404,0.3253836941600021,0.23723929135208133,-0.0005345550730296142,0.17194082415018241,0.23439332391965625,0.00037084632162499,8.0,2.8000000000000003
1.03,0.0,0.0,0.7931420952408486,0.5359794300112664,-0.0015200798191195805,0.21398829946986117,0.07745137557300424,-0.0008361936559119906,0.22438877433215731,0.24200819450055291,0.00010187910894889058,0.5344808555678322,0.07900827665257881,-0.002728525303637413,0.6846447105387389,0.5191146539982819,-0.0009792485827230773,0.009127874842196893,0.07652225421531914,0.0003847810822232389,0.6813005328970744,0.5254176637183032,-0.0009176665344585488,0.3244282287626854,0.23723929135208133,-0.0005288664168475248,0.17131139680749663,0.23439332391965625,0.00037471499861684303,8.0,2.8
1.032,0.0,0.0,0.7969495202834934,0.5359794300112664,-0.0015429759913774932,0.21115332448537805,0.07745137557300419,-0.0008192215433811419,0.22375924721545903,0.24200819450055291,0.0001057165210103736,0.5351789964928568,0.07900827665257878,-0.0027328354734915206,0.6869661069513909,0.5191146539982819,-0.0009931803392427417,0.005883932043904569,0.07652225421531908,0.00040436627623873314,0.6842340119503115,0.5254176637183033,-0.0009352972150726262,0.3234657061342309,0.23723929135208133,-0.0005231336244636244,0.1706973970202838,0.23439332391965625,0.00037849156267295777,8.0,2.8000000000000003
1.034,0.0,0.0,0.8007479126766907,0.5359794300112664,-0.0015658205416333624,0.20831270033392388,0.07745137557300424,-0.0008022116934742428,0.2231397511345291,0.24200819450055291,0.00010949368371056328,0.535856975158623,0.07900827665257881,-0.0027370243190416683,0.6892865228855278,0.5191146539982819,-0.0010071087177186539,0.0026609130671149386,0.07652225421531914,0.0004238299330284874,0.6871622647868902,0.5254176637183032,-0.0009528980893920498,0.32249642662560773,0.23723929135208133,-0.0005173584886928976,0.17009889712053541,0.23439332391965625,0.00038217556139623474,8.0,2.8
1.036,0.0,0.0,0.804536843692839,0.5359794300112664,-0.0015886108959925458,0.2054670683793583,0.07745137557300419,-0.0007851679485655182,0.22253027344797824,0.24200819450055291,0.00011321066019614284,0.5365148510014968,0.07900827665257878,-0.002741092191036265,0.6916055409494924,0.5191146539982819,-0.0010210312133234754,-0.0005405180883934334,0.07652225421531908,0.00044316804688922484,0.6900850329109601,0.5254176637183033,-0.0009704676064115214,0.32152069207760287,0.23723929135208133,-0.0005115428116411585,0.1695159663732597,0.23439332391965625,0.00038576656079472506,8.0,2.8000000000000003
1.038,0.0,0.0,0.8083158849247863,0.5359794300112664,-0.0016113444820894357,0.20261707082145863,0.07745137557300424,-0.0007680941568381243,0.22193079943252625,0.24200819450055291,0.00011686752631544806,0.5371526844162532,0.07900827665257881,-0.002745039446093508,0.6939227439197759,0.5191146539982819,-0.001034945321707263,-0.003719701174493669,0.07652225421531914,0.00046237663382227545,0.6930020578671753,0.5254176637183032,-0.0009880042151559415,0.32053880576174537,0.23723929135208133,-0.0005056884043531292,0.16894867097766356,0.23439332391965625,0.0003892641452783794,8.0,2.8
1.04,0.0,0.0,0.8120846083515576,0.5359794300112664,-0.00163401872948112,0.19976335056330494,0.07745137557300419,-0.0007509941714907267,0.22134131231849838,0.24200819450055291,0.00012046437040816,0.5377705367364737,0.07900827665257878,-0.0027488664465820465,0.6962377148291738,0.5191146539982819,-0.001048848539528964,-0.006875979828306103,0.07652225421531908,0.00048145173233887653,0.6959130812762241,0.5254176637183033,-0.0010055063648932317,0.31955107232082003,0.23723929135208133,-0.0004997970864579843,0.16839707406897117,0.23439332391965625,0.0003926679176519562,8.0,2.8000000000000003
1.042,0.0,0.0,0.8158425864041867,0.5359794300112664,-0.0016566310700417476,0.1969065510783285,0.07745137557300424,-0.0007338718499418042,0.2207617933257467,0.24200819450055291,0.0001240012930923272,0.5383684702152355,0.07900827665257881,-0.0027525735605033693,0.6985500370544973,0.5191146539982819,-0.0010627383649853515,-0.010008701705144446,0.07652225421531914,0.0005003894042617515,0.6988178448704109,0.5254176637183032,-0.0010229725053475251,0.31855779770898346,0.23723929135208133,-0.0004938706858124322,0.16786123572087483,0.23439332391965625,0.0003959774991041105,8.0,2.8
1.044,0.0,0.0,0.8195893920316433,0.5359794300112664,-0.0016791789383575222,0.19404731627706445,0.07745137557300419,-0.0007167310530319459,0.22019222169997688,0.24200819450055291,0.00012747840704883733,0.5389465480060982,0.07900827665257878,-0.00275616116137594,0.7008592944038198,0.5191146539982819,-0.001076612298337292,-0.013117218610785459,0.07652225421531908,0.0005191857355227812,0.7017160905292852,0.5254176637183033,-0.0010404010869126453,0.31755928913149445,0.23723929135208133,-0.0004879110381414128,0.16734121294861468,0.23439332391965625,0.00039919252919268857,8.0,2.8000000000000003
1.046,0.0,0.0,0.8233245987668402,0.5359794300112664,-0.0017016597721222614,0.19118629037364976,0.07745137557300424,-0.0006995756442243613,0.21963257474946035,0.24200819450055291,0.00013089583680345624,0.5395048341443901,0.07900827665257881,-0.0027596296281211163,0.7031650712032423,0.5191146539982819,-0.001090467842433227,-0.01620088663303512,0.07652225421531914,0.0005378368369566276,0.7046075603153129,0.5254176637183032,-0.0010577905608658918,0.31655585498407135,0.23723929135208133,-0.0004819199866764787,0.16683705971268262,0.23439332391965625,0.0004023126658262495,8.0,2.8
1.048,0.0,0.0,0.8270477807927115,0.5359794300112664,-0.0017240710125334428,0.18832411775210747,0.07745137557300419,-0.0006824094888038734,0.21908282788211178,0.24200819450055291,0.0001342537185065554,0.5400433935288,0.07900827665257878,-0.002762979344950868,0.7054669523831573,0.5191146539982819,-0.0011043025032297625,-0.019259066272564414,0.07652225421531908,0.0005563388450901252,0.7074919965095846,0.5254176637183033,-0.0010751393795820575,0.3155478047918892,0.23723929135208133,-0.00047589938179194014,0.16634882692314643,0.23439332391965625,0.00040533758524184183,8.0,2.8000000000000003
1.05,0.0,0.0,0.8307585130083472,0.5359794300112664,-0.0017464101046886706,0.18546144283245913,0.07745137557300424,-0.0006652364530746194,0.2185429546429117,0.24200819450055291,0.0001375521997106468,0.5405622919032765,0.07900827665257881,-0.0027662107012573272,0.7077645235639947,0.5191146539982819,-0.001118113790309252,-0.022291122572987952,0.07652225421531914,0.0005746879229273013,0.7103691416475564,0.5254176637183032,-0.0010924459967476883,0.3145354491482294,0.23723929135208133,-0.0004698510806388473,0.1658765624445893,0.23439332391965625,0.000408266981979059,8.0,2.8
1.052,0.0,0.0,0.8344563710951736,0.5359794300112664,-0.0017686744979824854,0.18259890993670655,0.07745137557300419,-0.0006480604035567297,0.21801292675165423,0.24200819450055291,0.00014079143914584724,0.5410615958392382,0.07900827665257878,-0.0027693240915041863,0.7100573711414329,0.5191146539982819,-0.0011318992173942764,-0.02529642525015879,0.07652225421531908,0.0005928802607298423,0.7132387385548171,0.5254176637183033,-0.0011097088675755182,0.3135190996527947,0.23723929135208133,-0.00046377694677688844,0.16542031110166047,0.23439332391965625,0.0004111005688504018,8.0,2.8000000000000003
1.054,0.0,0.0,0.8381409315831642,0.5359794300112664,-0.0017908616465034434,0.179737163154725,0.07745137557300424,-0.0006308852061822139,0.21749271414099958,0.24200819450055291,0.00014397160649339208,0.5415413727180979,0.07900827665257881,-0.0027723199151199565,0.7123450823710576,0.5191146539982819,-0.0011456563028589056,-0.028274348820652967,0.07652225421531914,0.0006109120767928676,0.7161005303828786,0.5254176637183032,-0.0011269264490190833,0.3124990688497027,0.23723929135208133,-0.0004576788498042801,0.1649801146852319,0.23439332391965625,0.0004138380769079747,8.0,2.8
1.056,0.0,0.0,0.8418117719170723,0.5359794300112664,-0.0018129690094313869,0.17687684621010938,0.07745137557300419,-0.0006137147254903248,0.2169822849948113,0.24200819450055291,0.00014709288215732002,0.5420016907141024,0.07900827665257878,-0.0027751985763931146,0.7146272454524533,0.5191146539982819,-0.0011593825702366544,-0.031224272729417364,0.07652225421531908,0.0006287796182158323,0.7189542606449811,0.5254176637183033,-0.0011440971999874515,0.3114756701651716,0.23723929135208133,-0.0004515586649857282,0.16455601195915628,0.23439332391965625,0.0004164792554065461,8.0,2.8000000000000003
1.058,0.0,0.0,0.8454684705226685,0.5359794300112664,-0.001834994051434836,0.1740186023260156,0.07745137557300424,-0.0005965528238226309,0.216481605786758,0.24200819450055291,0.00015015545703444977,0.5424426187774899,0.07900827665257881,-0.002777960484369142,0.716903449612709,0.5191146539982819,-0.001173075548725028,-0.0341455814765547,0.07652225421531914,0.0006464791616684189,0.7217996732519121,0.5254176637183032,-0.0011612195815600675,0.3104492178449105,0.23723929135208133,-0.00044541827287854154,0.16414803866762107,0.23439332391965625,0.0004190238717629998,8.0,2.8
1.06,0.0,0.0,0.849110606872971,0.5359794300112664,-0.0018569342430684128,0.17116307409103862,0.07745137557300419,-0.0005794033605180685,0.2159906413191596,0.24200819450055291,0.00015315953228276942,0.542864226617966,0.07900827665257878,-0.0027806060527494664,0.7191732851893268,0.5191146539982819,-0.0011867327736865625,-0.03703766474321959,0.07652225421531908,0.0006640070141512427,0.7246365125478298,0.5254176637183033,-0.0011782920572016525,0.30942002689122866,0.23723929135208133,-0.0004392595589569749,0.16375622754309377,0.23439332391965625,0.00042147171151221116,8.0,2.8000000000000003
1.062,0.0,0.0,0.8527377615544577,0.5359794300112664,-0.001878787061170228,0.1683109033251694,0.07745137557300424,-0.0005622701911082062,0.21550935476205738,0.24200819450055291,0.0001561053190883599,0.5432665846885003,0.07900827665257881,-0.002783135699792323,0.7214363437125143,0.5191146539982819,-0.001200351787146269,-0.03989991751659973,0.07652225421531914,0.0006813595137512324,0.7274645233460892,0.5254176637183032,-0.0011953130929771593,0.30838841299987696,0.23723929135208133,-0.000433084413234884,0.1633806083148527,0.23439332391965625,0.0004238225782593749,8.0,2.8
1.064,0.0,0.0,0.8563495163332429,0.5359794300112664,-0.001900549989259148,0.16546273094587233,0.07745137557300419,-0.0005451571665129913,0.21503770769248884,0.24200819450055291,0.00015899303843097323,0.5436497641694432,0.07900827665257878,-0.002785549848215529,0.72369221798685,0.5191146539982819,-0.0012139301382853942,-0.042731740213956496,0.07652225421531908,0.0006985330303915129,0.7302834509650633,0.5254176637183033,-0.0012122811577667154,0.30735469249663494,0.23723929135208133,-0.0004268947298867738,0.1630212077180981,0.23439332391965625,0.0004260762936288213,8.0,2.8000000000000003
1.066,0.0,0.0,0.859945454221208,0.5359794300112664,-0.001922220517931859,0.16261919683432488,0.07745137557300424,-0.0005280681322372085,0.21457566013394647,0.24200819450055291,0.00016182292084838447,0.5440138369529636,0.07900827665257881,-0.0027878489251011865,0.7259405021723047,0.5191146539982819,-0.0012274653839314084,-0.04553253880569936,0.07652225421531914,0.0007155239665756539,0.7330930412639549,0.5254176637183032,-0.0012291947234805605,0.30631918227365784,0.23723929135208133,-0.0004206924068673217,0.16267804950363776,0.23439332391965625,0.00042823269720934886,8.0,2.8
1.068,0.0,0.0,0.8635251595420717,0.5359794300112664,-0.0019437961452596503,0.1597809397018613,0.07745137557300419,-0.0005110069275679242,0.21412317059600103,0.24200819450055291,0.00016459520619963868,0.5443588756278066,0.07900827665257878,-0.0027900333618023085,0.7281807918646072,0.5191146539982819,-0.0012409550890441364,-0.048301724937468676,0.07652225421531908,0.0007323287581261106,0.7358930406785941,0.5254176637183033,-0.0012460522652739095,0.3052821997255971,0.23723929135208133,-0.0004144793455294591,0.16235115444814172,0.23439332391965625,0.00043029164649611095,8.0,2.8000000000000003
1.07,0.0,0.0,0.8670882179973844,0.5359794300112664,-0.001965274377184832,0.15694859695666125,0.07745137557300424,-0.0004939773847731423,0.2136801961140696,0.24200819450055291,0.0001673101434273113,0.5446849534643718,0.07900827665257881,-0.0027921035938513667,0.7304126841749408,0.5191146539982819,-0.0012543968271979513,-0.051038716051201645,0.07652225421531914,0.0007489438749167269,0.7386831962572155,0.5254176637183032,-0.0012628522617617452,0.3042440626855085,0.23723929135208133,-0.0004082574502410947,0.1620405403649601,0.23439332391965625,0.00043225301682908723,8.0,2.8
1.072,0.0,0.0,0.8706342167324361,0.5359794300112664,-0.0019866527279167085,0.154122804570725,0.07745137557300419,-0.0004769833283019424,0.21324669228930862,0.24200819450055291,0.00016996799031889986,0.5449921444001101,0.07900827665257878,-0.002794060060870758,0.7326357778089578,0.5191146539982819,-0.001267788181059953,-0.05374293550515638,0.07652225421531908,0.0007653658215991243,0.74146325569621,0.5254176637183033,-0.0012795931952334727,0.3032050893605616,0.23723929135208133,-0.0004020286280005632,0.16174622211549808,0.23439332391965625,0.0004341167013281769,8.0,2.8000000000000003
1.074,0.0,0.0,0.8741627444020603,0.5359794300112664,-0.0020079287203270185,0.15130419694717587,0.07745137557300424,-0.00046002857398632453,0.21282261332861266,0.24200819450055291,0.00017256901326746576,0.5452805230252377,0.07900827665257881,-0.002795903206485188,0.7348496731450997,0.5191146539982819,-0.0012811267428640555,-0.05641381269286917,0.07652225421531914,0.0007815911383228532,0.7442329673758455,0.5254176637183032,-0.0012962735518674405,0.30216559826756545,0.23723929135208133,-0.00039579478805088175,0.16146821162114203,0.23439332391965625,0.00043588261082494906,8.0,2.8
1.076,0.0,0.0,0.8776733912363226,0.5359794300112664,-0.002029099886344764,0.14849340678793072,0.07745137557300424,-0.00044311692824502974,0.21240791208469942,0.24200819450055291,0.00017511348703164154,0.5455501645687661,0.07900827665257881,-0.0027976334782359533,0.7370539723122118,0.5191146539982819,-0.0012944101148809068,-0.059050783161020304,0.07652225421531914,0.0007976164014491299,0.7469920803959523,0.5254176637183032,-0.0013128918219452539,0.30112590816832396,0.23723929135208133,-0.0003895578414929047,0.16120651787573076,0.23439332391965625,0.00043755067379108535,8.0,2.8
1.078,0.0,0.0,0.8811657491060783,0.5359794300112664,-0.0020501637673503376,0.14569106496177872,0.07745137557300424,-0.0004262521872895588,0.21200254009626202,0.24200819450055291,0.00017760169449512097,0.5458011448848461,0.07900827665257881,-0.002799251327497124,0.73924827926644,0.5191146539982819,-0.0013076359098835792,-0.06165328872618393,0.07652225421531914,0.0008134382242580366,0.7497403446115651,0.5254176637183032,-0.0013294465000658947,0.3000863380048359,0.23723929135208133,-0.0003833197008974558,0.16096114695856545,0.23439332391965625,0.00043912083626355296,8.0,2.8
1.08,0.0,0.0,0.8846394115883852,0.5359794300112664,-0.0020711179145688715,0.1428978003729084,0.07745137557300424,-0.00040943813633264686,0.2116064476281696,0.24200819450055291,0.0001800339264257454,0.5460335404394213,0.07900827665257881,-0.0028007572093936037,0.7414321998674008,0.5191146539982819,-0.0013208017516089484,-0.06422077759043769,0.07652225421531914,0.0008290532576490185,0.7524775106685195,0.5254176637183032,-0.0013459360853595715,0.2990472068343534,0.23723929135208133,-0.00037708227991652756,0.16073210204795196,0.23439332391965625,0.00044059306176654487,8.0,2.8
1.082,0.0,0.0,0.8880939740317587,0.5359794300112664,-0.002091959889462713,0.14011423982992244,0.07745137557300424,-0.0003926785487994249,0.21121958371169752,0.24200819450055291,0.00018241048123429987,0.5462474282971914,0.07900827665257881,-0.002802151582721055,0.7436053419536119,0.5191146539982819,-0.0013339052752147135,-0.066752704455808,0.07652225421531914,0.0008444581908345408,0.7552033300389948,0.5254176637183032,-0.001362359081701298,0.29800883376431336,0.23723929135208133,-0.00037084749289363226,0.16051938343526923,0.23439332391965625,0.00044196733123022573,8.0,2.8
1.084,0.0,0.0,0.8915290336212518,0.5359794300112664,-0.0021126872641229542,0.1373410079153797,0.07745137557300424,-0.0003759771855415092,0.2108418961847686,0.24200819450055291,0.00018473166473313235,0.5464428861088789,0.07900827665257881,-0.0028034349098676756,0.7457673154171748,0.5191146539982819,-0.00134694412773198,-0.0692485306375271,0.07652225421531914,0.0008596497520267628,0.7579175550569988,0.5254176637183032,-0.0013787139979241493,0.29697153788715736,0.23723929135208133,-0.00036461725447339225,0.16032298853955682,0.23439332391965625,0.0004432436429063222,8.0,2.8
1.086,0.0,0.0,0.8949441894433494,0.5359794300112664,-0.0021332976216599125,0.13457872685590283,0.07745137557300424,-0.0003593377940542528,0.21047333173218732,0.24200819450055291,0.00018699778989470596,0.5466199920987974,0.07900827665257881,-0.0028046076567378006,0.7479177322776995,0.5191146539982819,-0.0013599159685133571,-0.07170772417607833,0.07652225421531914,0.0008746247091170774,0.7606199389537889,0.5254176637183032,-0.0013949993480321732,0.29593563821505253,0.23723929135208133,-0.0003583934792104562,0.1601429119226156,0.23439332391965625,0.00044442201228059666,8.0,2.8
1.088,0.0,0.0,0.89833904255066,0.5359794300112664,-0.0021537885565924984,0.13182801639288988,0.07745137557300424,-0.00034276410769739155,0.2101138359258489,0.24200819450055291,0.00018920917661019353,0.5467788250527171,0.07900827665257881,-0.0028056702926773118,0.7500562067554625,0.5191146539982819,-0.0013728184696765056,-0.07412975994800597,0.07652225421531914,0.0008893798703483848,0.7633102358932239,0.5254176637183032,-0.001411213651412914,0.2949014536145301,0.23723929135208133,-0.00035217808117782724,0.15997914530461405,0.23439332391965625,0.000445502471982244,8.0,2.8
1.09,0.0,0.0,0.9017131960263917,0.5359794300112664,-0.002174157675236362,0.12908949365386754,0.07745137557300424,-0.00032625984491931384,0.20976335326490536,0.24200819450055291,0.0001913661514482241,0.5469194643060228,0.07900827665257881,-0.00280662329040083,0.7521823553437887,0.5191146539982819,-0.0013856493165430833,-0.07651411977546661,0.07652225421531914,0.0009039120849799507,0.7659882010070401,0.5254176637183032,-0.001427355433049524,0.2938693027410548,0.23723929135208133,-0.0003459729735746925,0.15983167758019415,0.23439332391965625,0.0004464850716902533,8.0,2.8
1.092,0.0,0.0,0.9050662550485975,0.5359794300112664,-0.002194402596090752,0.12636377302452328,0.07745137557300424,-0.0003098287084851798,0.2094218272158715,0.24200819450055291,0.00019346904741388533,0.54704198973216,0.07900827665257881,-0.0028074671259206638,0.75429579688065,0.5191146539982819,-0.0013984062080730408,-0.078860292534499,0.07652225421531914,0.0009182182439447144,0.7686535904300481,0.5254176637183032,-0.0014434232237324214,0.29283950397354075,0.23723929135208133,-0.000339780068333841,0.1597004948350694,0.23439332391965625,0.00044736987803677266,8.0,2.8
1.094,0.0,0.0,0.9083978269541765,0.5359794300112664,-0.002214520950223987,0.12365146602145281,0.07745137557300424,-0.00029347438470911423,0.20908920025265318,0.24200819450055291,0.00019551820370808853,0.5471464817313644,0.07900827665257881,-0.0028082022784774873,0.7563961526194715,0.5191146539982819,-0.0014110868572942083,-0.08116777426198954,0.07652225421531914,0.0009322952804989088,0.7713061613352419,0.5254176637183032,-0.0014594155602704693,0.29181237534882715,0.23723929135208133,-0.00033360127572875655,0.1595855803631083,0.23439332391965625,0.00044815697450752113,8.0,2.8
1.096,0.0,0.0,0.9117075213026155,0.5359794300112664,-0.0022345103816574607,0.12095318116565897,0.07745137557300424,-0.00027720054269069145,0.2087654138964815,0.24200819450055291,0.0001975139654873984,0.5472330212196684,0.07900827665257881,-0.0028088292304727135,0.7584830462991392,0.5191146539982819,-0.0014236889917271373,-0.083436068261311,0.07652225421531914,0.0009461401708638521,0.7739456719688171,0.5254176637183032,-0.001475330985701632,0.29078823449613034,0.23723929135208133,-0.0003274385039804749,0.1594869146838962,0.23439332391965625,0.00044884646133928777,8.0,2.8
1.098,0.0,0.0,0.9149949499394578,0.5359794300112664,-0.002254368547748095,0.11826952385683731,0.07745137557300424,-0.0002610108335559283,0.20845040875573592,0.24200819450055291,0.00019945668362442842,0.5473016896181804,0.07900827665257881,-0.002809348467402538,0.7605561042132016,0.5191146539982819,-0.0014362103538051436,-0.08566468520661216,0.07652225421531914,0.0009597499348597808,0.7765718816850912,0.5254176637183032,-0.0014911680495030835,0.28976739857148515,0.23723929135208133,-0.00032129365886429407,0.1594044755607683,0.23439332391965625,0.00044943845541456037,8.0,2.8
1.1,0.0,0.0,0.9182597270594851,0.5359794300112664,-0.002274093119569149,0.11560109624848315,0.07745137557300424,-0.0002449088897029984,0.20814412456564033,0.24200819450055291,0.00020134671446890196,0.5473525688426294,0.07900827665257881,-0.0028097604777936095,0.7626149552782576,0.5191146539982819,-0.0014486487012895183,-0.08785314324573625,0.07652225421531914,0.0009731216365315878,0.7791845509813201,0.5254176637183032,-0.0015069253078007277,0.2887501841921915,0.23723929135208133,-0.0003151686433164229,0.1593382380193068,0.23439332391965625,0.0004499330901533277,8.0,2.8
1.102,0.0,0.0,0.9215014692695965,0.5359794300112664,-0.0022936817822893124,0.11294849712385399,0.07745137557300424,-0.00022889832405287346,0.20784650022781612,0.24200819450055291,0.00020318441960947553,0.5473857412931702,0.07900827665257881,-0.0028100657531403036,0.7646592311015264,0.5191146539982819,-0.0014610018076798542,-0.09000096810174647,0.07652225421531914,0.0009862523847663325,0.7817834415324065,0.5254176637183032,-0.0015226013235781013,0.28773690737128027,0.23723929135208133,-0.00030906535704066106,0.15928817436629475,0.23439332391965625,0.00045033051540209674,8.0,2.8
1.104,0.0,0.0,0.9247197956513735,0.5359794300112664,-0.0023131322355499813,0.11031232177282072,0.07745137557300424,-0.00021298272930509848,0.20755747384967677,0.24200819450055291,0.0002049701656364208,0.5474012898444416,0.07900827665257881,-0.0028102647878435485,0.7666885660475924,0.5191146539982819,-0.0014732674626194671,-0.09210769317303717,0.07652225421531914,0.0009991393339023938,0.7843683162254927,0.5254176637183032,-0.00153819466688462,0.2867278834520134,0.23723929135208133,-0.00030298569611519367,0.15925425420911965,0.23439332391965625,0.00045063089732016906,8.0,2.8
1.106,0.0,0.0,0.927914327823314,0.5359794300112664,-0.002332442193840643,0.1076931618696401,0.07745137557300424,-0.00019716567719889883,0.20727698278364862,0.24200819450055291,0.0002067043239052569,0.5473992978358707,0.07900827665257881,-0.0028103580791511767,0.7687025973043189,0.5191146539982819,-0.0014854434722958627,-0.09417285963200915,0.07652225421531914,0.0010117796843301379,0.7869389391944334,0.5254176637183032,-0.0015537039150431372,0.2857234270424328,0.23723929135208133,-0.0002969315525995924,0.159236444475619,0.23439332391965625,0.00045083441826321963,8.0,2.8
1.108,0.0,0.0,0.9310846900027234,0.5359794300112664,-0.0023516093868722857,0.1050916053516805,0.07745137557300424,-0.00018145071777981518,0.20700496366620302,0.24200819450055291,0.00020838727030142578,0.5473798490622174,0.07900827665257881,-0.0028103461270997513,0.7707009649479277,0.5191146539982819,-0.0014975276598362217,-0.09619601652228832,0.07652225421531914,0.0010241706830839696,0.7894950758541415,0.5254176637183032,-0.0015691276528567808,0.28472385194997324,0.23723929135208133,-0.0002909048141421089,0.1592347094343607,0.23439332391965625,0.0004509412766642236,8.0,2.8
